Requested report - WIN WAVES
ORGANIZATION ID = 21FLBBAPPROJECT ID - PROJECT NAME = JTDIEOFF - Julia Tuttle Die-Off MonitoringDEP ANALYTE GROUP = General Physical-Chemical | Biological | NutrientsDEP ANALYTE NAME - UNIT = Ammonia (N) - mg/L | Nitrogen- Total Kjeldahl - mg/L | Nitrate-Nitrite (N) - mg/L | pH - SU | Phosphorus- Total - mg/L | Salinity - PSU | Chlorophyll a, free of pheophytin - ug/L | Dissolved Oxygen - mg/L | Temperature, Water - deg C | Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L | Ammonia- Un-ionized (NH3) - mg/L
Report Run on APRIL 30, 2025The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA).The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT 66-06/30/19"|"Sample"|"07/01/2019 13:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.5"|"ft"|""|""|""|"6180925"|"Nitrate-Nitrite (N)"|"0.006"|""|"mg/L"|"0.004"|"0.01"|"IY"|"Total"|"E31780"|"Sample temperature was outside the acceptable range when received at the laboratory."|""
"21FLBBAP"|"WQ03"|"25.8495"|""|"-80.1321"|""|"3226H6"|"WQ03-09/09/19"|"Sample"|"09/09/2019 13:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8"|"ft"|""|""|""|"6183718"|"Chlorophyll a, free of pheophytin"|"3.5"|""|"ug/L"|"0.0028"|"0.0084"|""|"Total"|"E31780"|"Laboratory blank failure. Result is >10 times blank."|""
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT66-09/09/19"|"Sample"|"09/09/2019 10:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"3"|"ft"|""|""|""|"6182710"|"Nitrate-Nitrite (N)"|"0.009"|""|"mg/L"|"0.004"|"0.01"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03S-09/09/19"|"Sample"|"09/10/2019 13:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1"|"ft"|""|""|""|"6182808"|"Nitrate-Nitrite (N)"|"0.26"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ05"|"25.8081"|""|"-80.1408"|""|"3226H6"|"WQ05-REP-08/05/19"|"Field Replicate"|"08/07/2019 07:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8"|"ft"|""|""|""|"6182182"|"Chlorophyll a, free of pheophytin"|"1.2"|""|"ug/L"|"0.06"|"0.18"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT66-10/09/19-FP1"|"Field"|"10/09/2019 11:35:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"3.5"|"ft"|""|""|""|"6184910"|"Temperature, Water"|"27.597"|""|"deg C"|""|""|""|""|""|""|""
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT66-10/09/19"|"Sample"|"10/09/2019 11:35:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"3.5"|"ft"|""|""|""|"6184914"|"Nitrogen- Total Kjeldahl"|"0.31"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"VR11"|"25.8047"|""|"-80.1794"|""|"3226H6"|"VR11-11/05/19-FP1"|"Field"|"11/05/2019 07:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"4.5"|"ft"|""|""|""|"6185602"|"Temperature, Water"|"27.792"|""|"deg C"|""|""|""|""|""|""|""
"21FLBBAP"|"WQ05"|"25.8081"|""|"-80.1408"|""|"3226H6"|"WQ05-11/06/19"|"Sample"|"11/06/2019 08:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8.5"|"ft"|""|""|""|"6186700"|"Chlorophyll a, free of pheophytin"|"1"|""|"ug/L"|"0.12"|"0.36"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ05"|"25.8081"|""|"-80.1408"|""|"3226H6"|"WQ05-11/06/19"|"Sample"|"11/06/2019 08:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8.5"|"ft"|""|""|""|"6186750"|"Ammonia (N)"|"0.017"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"DM28"|"25.8379"|""|"-80.1775"|""|"3226H6"|"DM28-09/09/19"|"Sample"|"09/10/2019 12:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.5"|"ft"|""|""|""|"6183878"|"Chlorophyll a, free of pheophytin"|"2.5"|""|"ug/L"|"0.0014"|"0.0042"|""|"Total"|"E31780"|"Laboratory blank failure. Result is >10 times blank."|""
"21FLBBAP"|"WQ03"|"25.8495"|""|"-80.1321"|""|"3226H6"|"WQ03-01/06/20-FP1"|"Field"|"01/06/2020 11:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"6.5"|"ft"|""|""|""|"6188411"|"Dissolved Oxygen"|"8.03"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBBAP"|"JT71"|"25.8217"|""|"-80.1513"|""|"3226H6"|"JT71-01/06/20-FP1"|"Field"|"01/06/2020 10:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"6188997"|"pH"|"8.03"|""|"SU"|""|""|""|""|""|""|""
"21FLBBAP"|"WQ03"|"25.8495"|""|"-80.1321"|""|"3226H6"|"WQ03-01/06/20-FP1"|"Field"|"01/06/2020 11:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"6.5"|"ft"|""|""|""|"6189003"|"pH"|"8.03"|""|"SU"|""|""|""|""|""|""|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03-01/06/20"|"Sample"|"01/06/2020 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"6189019"|"Phosphorus- Total"|"0.009"|""|"mg/L"|"0.004"|"0.01"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03S-12/10/19"|"Sample"|"12/10/2019 13:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1"|"ft"|""|""|""|"6187689"|"Ammonia (N)"|"0.099"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"VR01"|"25.8057"|""|"-80.1526"|""|"3226H6"|"VR01-01/06/20"|"Sample"|"01/06/2020 09:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.5"|"ft"|""|""|""|"6188504"|"Nitrogen- Total Kjeldahl"|"0.36"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ03"|"25.8495"|""|"-80.1321"|""|"3226H6"|"WQ03_DUP-01/06/20"|"Field Replicate"|"01/06/2020 12:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"6.5"|"ft"|""|""|""|"6188516"|"Ammonia (N)"|"0.012"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03-01/06/20"|"Sample"|"01/06/2020 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"6188300"|"Nitrogen- Total Kjeldahl"|"0.31"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"JT71"|"25.8217"|""|"-80.1513"|""|"3226H6"|"JT71-01/06/20-FP1"|"Field"|"01/06/2020 10:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"6188943"|"Temperature, Water"|"19.828"|""|"deg C"|""|""|""|""|""|""|""
"21FLBBAP"|"WQ05"|"25.8081"|""|"-80.1408"|""|"3226H6"|"WQ05-02/04/20"|"Sample"|"02/04/2020 08:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"7"|"ft"|""|""|""|"6189502"|"Chlorophyll a, free of pheophytin"|"0.76"|""|"ug/L"|"0.06"|"0.18"|"V"|"Total"|"E31780"|"Result is V-qualified due to laboratory blank failure."|""
"21FLBBAP"|"WQ05"|"25.8081"|""|"-80.1408"|""|"3226H6"|"WQ05-11/06/19"|"Sample"|"11/06/2019 08:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8.5"|"ft"|""|""|""|"6187017"|"Nitrate-Nitrite (N)"|"0.016"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JT29"|"25.8398"|""|"-80.1417"|""|"3226H6"|"TT29-11/06/19-FP1"|"Field"|"11/06/2019 10:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"11"|"ft"|""|""|""|"6187025"|"Temperature, Water"|"28.296"|""|"deg C"|""|""|""|""|""|""|""
"21FLBBAP"|"WQ03"|"25.8495"|""|"-80.1321"|""|"3226H6"|"WQ03-11/06/19"|"Sample"|"11/06/2019 11:10:19"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8"|"ft"|""|""|""|"6187398"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.004"|"0.01"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ04"|"25.826"|""|"-80.1341"|""|"3226H6"|"WQ04-11/06/19-FP1"|"Field"|"11/06/2019 10:55:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8"|"ft"|""|""|""|"6187404"|"pH"|"7.98"|""|"SU"|""|""|""|""|""|""|""
"21FLBBAP"|"WQ03"|"25.8495"|""|"-80.1321"|""|"3226H6"|"WQ03-02/04/20"|"Sample"|"02/04/2020 11:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"7"|"ft"|""|""|""|"6189669"|"Chlorophyll a, free of pheophytin"|"4.9"|""|"ug/L"|"0.12"|"0.36"|""|"Total"|"E31780"|"Laboratory blank failure. Result is >10 times blank."|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03-03/05/20"|"Sample"|"03/05/2020 11:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"6192183"|"Phosphorus- Total"|"0.01"|""|"mg/L"|"0.004"|"0.01"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"VR01"|"25.8057"|""|"-80.1526"|""|"3226H6"|"VR01-03/04/20"|"Sample"|"03/04/2020 07:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.5"|"ft"|""|""|""|"6191884"|"Ammonia (N)"|"0.006"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"VR01"|"25.8057"|""|"-80.1526"|""|"3226H6"|"VR01-03/04/20"|"Sample"|"03/04/2020 07:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.5"|"ft"|""|""|""|"6191887"|"Nitrogen- Total Kjeldahl"|"0.25"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ01"|"25.849"|""|"-80.1716"|""|"3226H5"|"WQ01-03/05/20"|"Sample"|"03/05/2020 11:20:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"7"|"ft"|""|""|""|"6191916"|"Chlorophyll a, free of pheophytin"|"1.3"|""|"ug/L"|"0.06"|"0.18"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03-03/05/20"|"Sample"|"03/05/2020 11:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"6191919"|"Ammonia (N)"|"0.006"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"DM08"|"25.8398"|""|"-80.1704"|""|"3226H6"|"DM08-09/09/19-FP1"|"Field"|"09/10/2019 12:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1"|"ft"|""|""|""|"6183387"|"Temperature, Water"|"30.889"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03S-09/09/19-FP1"|"Field"|"09/10/2019 13:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1"|"ft"|""|""|""|"6182627"|"Temperature, Water"|"29.893"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"WQ04"|"25.826"|""|"-80.1341"|""|"3226H6"|"WQ04-08/05/19-FP1"|"Field"|"08/07/2019 08:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8"|"ft"|""|""|""|"6182434"|"pH"|"8.34"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"WQ04"|"25.826"|""|"-80.1341"|""|"3226H6"|"WQ04-08/05/19-FP1"|"Field"|"08/07/2019 08:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8"|"ft"|""|""|""|"6181906"|"Dissolved Oxygen"|"3.92"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"WQ05"|"25.8081"|""|"-80.1408"|""|"3226H6"|"WQ05-05/06/19-FP1"|"Field"|"05/06/2019 13:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"7.5"|"ft"|""|""|""|"6179427"|"Dissolved Oxygen"|"7.6"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"WQ05"|"25.8081"|""|"-80.1408"|""|"3226H6"|"WQ05-05/06/19-FP1"|"Field"|"05/06/2019 13:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"7.5"|"ft"|""|""|""|"6179160"|"pH"|"8.36"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"WQ02"|"25.8533"|""|"-80.1455"|""|"3226H5"|"WQ02-02/14/19"|"Sample"|"02/15/2019 09:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"3.2"|"m"|""|""|""|"6177630"|"Nitrate-Nitrite (N)"|"0.018"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ01"|"25.849"|""|"-80.1716"|""|"3226H5"|"WQ01-02/14/19"|"Sample"|"02/14/2019 11:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.3"|"m"|""|""|""|"6177653"|"Phosphorus- Total"|"0.011"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ03"|"25.8495"|""|"-80.1321"|""|"3226H6"|"WQ03-02/14/19"|"Sample"|"02/15/2019 10:10:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.5"|"m"|""|""|""|"6177657"|"Chlorophyll a, free of pheophytin"|"1.4"|""|"ug/L"|"0.06"|"0.18"|"J"|"Total"|"E31780"|"Precision data is unavailable. See nonconformance report #7551."|""
"21FLBBAP"|"DM28"|"25.8379"|""|"-80.1775"|""|"3226H6"|"DM28-04/02/19"|"Sample"|"04/03/2019 13:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"3.5"|"ft"|""|""|""|"6178132"|"Phosphorus- Total"|"0.011"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ04"|"25.826"|""|"-80.1341"|""|"3226H6"|"WQ 04-06/30/19"|"Sample"|"07/01/2019 15:05:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"7"|"ft"|""|""|""|"6179988"|"Nitrogen- Total Kjeldahl"|"0.51"|""|"mg/L"|"0.16"|"0.4"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ02"|"25.8533"|""|"-80.1455"|""|"3226H5"|"WQ 02-06/30/19"|"Sample"|"07/01/2019 15:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"9"|"ft"|""|""|""|"6180334"|"Chlorophyll a, free of pheophytin"|"1.6"|""|"ug/L"|"0.06"|"0.18"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"DM08"|"25.8398"|""|"-80.1704"|""|"3226H6"|"DM08-08/05/19"|"Sample"|"08/05/2019 18:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1"|"ft"|""|""|""|"6181101"|"Nitrogen- Total Kjeldahl"|"0.48"|""|"mg/L"|"0.16"|"0.4"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"VR01"|"25.8057"|""|"-80.1526"|""|"3226H6"|"VR01-02/14/19-FP1"|"Field"|"02/14/2019 14:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.4"|"m"|""|""|""|"6177818"|"pH"|"8.03"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"DM28"|"25.8379"|""|"-80.1775"|""|"3226H6"|"DM28-09/09/19"|"Sample"|"09/10/2019 12:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.5"|"ft"|""|""|""|"6182999"|"Nitrate-Nitrite (N)"|"0.049"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ04"|"25.826"|""|"-80.1341"|""|"3226H6"|"WQ04-10/09/19"|"Sample"|"10/09/2019 13:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8"|"ft"|""|""|""|"6185010"|"Ammonia (N)"|"0.018"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ04"|"25.826"|""|"-80.1341"|""|"3226H6"|"WQ04-10/09/19"|"Sample"|"10/09/2019 13:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8"|"ft"|""|""|""|"6185378"|"Nitrate-Nitrite (N)"|"0.011"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JT61"|"25.8169"|""|"-80.1782"|""|"3226H6"|"JT61-11/05/19"|"Sample"|"11/05/2019 08:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"5"|"ft"|""|""|""|"6185847"|"Chlorophyll a, free of pheophytin"|"0.84"|""|"ug/L"|"0.06"|"0.18"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JT61"|"25.8169"|""|"-80.1782"|""|"3226H6"|"JT61-11/05/19"|"Sample"|"11/05/2019 08:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"5"|"ft"|""|""|""|"6185853"|"Nitrogen- Total Kjeldahl"|"0.32"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ04"|"25.826"|""|"-80.1341"|""|"3226H6"|"WQ04-10/09/19"|"Sample"|"10/09/2019 13:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8"|"ft"|""|""|""|"6184792"|"Nitrogen- Total Kjeldahl"|"0.28"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03S-10/07/19"|"Sample"|"10/07/2019 10:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1"|"ft"|""|""|""|"6183991"|"Nitrate-Nitrite (N)"|"0.25"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"VR11"|"25.8047"|""|"-80.1794"|""|"3226H6"|"VR11-10/07/19"|"Sample"|"10/07/2019 08:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"5"|"ft"|""|""|""|"6184388"|"Phosphorus- Total"|"0.01"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"VR11"|"25.8047"|""|"-80.1794"|""|"3226H6"|"VR11-10/07/19"|"Sample"|"10/07/2019 08:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"5"|"ft"|""|""|""|"6184211"|"Nitrogen- Total Kjeldahl"|"0.35"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03B-10/07/19"|"Sample"|"10/07/2019 11:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8"|"ft"|""|""|""|"6184217"|"Ammonia (N)"|"0.11"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03-01/06/20"|"Sample"|"01/06/2020 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"6189011"|"Chlorophyll a, free of pheophytin"|"1.3"|""|"ug/L"|"0.06"|"0.18"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"VR11"|"25.8047"|""|"-80.1794"|""|"3226H6"|"VR11-01/07/20"|"Sample"|"01/07/2020 09:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"4"|"ft"|""|""|""|"6189803"|"Nitrate-Nitrite (N)"|"0.017"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03B-12/10/19"|"Sample"|"12/10/2019 13:10:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8"|"ft"|""|""|""|"6187846"|"Nitrogen- Total Kjeldahl"|"0.4"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ02"|"25.8533"|""|"-80.1455"|""|"3226H5"|"WQ02 REP-02/04/20"|"Field Replicate"|"02/04/2020 12:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"9"|"ft"|""|""|""|"6189428"|"Ammonia (N)"|"0.006"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ05"|"25.8081"|""|"-80.1408"|""|"3226H6"|"WQ05-11/06/19-FP1"|"Field"|"11/06/2019 08:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"8.5"|"ft"|""|""|""|"6186857"|"Temperature, Water"|"28.447"|""|"deg C"|""|""|""|""|""|""|""
"21FLBBAP"|"BB14"|"25.83"|""|"-80.1586"|""|"3226H6"|"BB14-02/04/20"|"Sample"|"02/04/2020 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"6189214"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.004"|"0.01"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03-03/05/20-FP1"|"Field"|"03/05/2020 11:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"6192115"|"pH"|"8.17"|""|"SU"|""|""|""|""|""|""|""
