"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...275","BBAP","DM00","01/14/2021 14:15:00",0.37,"mg/L",25.83025,-80.16968,0.332
"...276","BBAP","JT71","02/08/2021 11:10:00",0.32,"mg/L",25.8217,-80.1513,0.114
"...277","BBAP","VR01","03/02/2021 15:15:00",0.29,"mg/L",25.8057,-80.1526,0.272
"...278","BBAP","JT71","03/02/2021 16:20:00",0.25,"mg/L",25.8217,-80.1513,0.193
"...279","BBAP","VR01","01/13/2021 12:25:00",0.3,"mg/L",25.8057,-80.1526,0.612
"...280","BBAP","LR03","01/14/2021 15:30:00",0.67,"mg/L",25.8468,-80.1829,0.126
"...281","BBAP","DM08","02/10/2021 14:00:00",0.37,"mg/L",25.8398,-80.1704,0.106
"...282","BBAP","LR03","02/10/2021 14:20:00",0.63,"mg/L",25.8468,-80.1829,0.226
"...283","BBAP","JT71","01/13/2021 14:25:00",0.31,"mg/L",25.8217,-80.1513,0.317
"...284","BBAP","VR01","02/08/2021 09:45:00",0.23,"mg/L",25.8057,-80.1526,0.393
"...285","BBAP","DM08","03/01/2021 16:25:00",0.43,"mg/L",25.8398,-80.1704,0.051
"...286","BBAP","JT61","01/14/2021 13:35:00",0.28,"mg/L",25.8169,-80.1782,0.815
"...287","BBAP","DM08","01/14/2021 14:50:00",0.3,"mg/L",25.8398,-80.1704,0.087
"...288","BBAP","JT66","02/08/2021 10:45:00",0.25,"mg/L",25.8165,-80.147,0.324
"...289","BBAP","JT66","02/08/2021 10:30:00",0.31,"mg/L",25.8165,-80.147,0.324
"...290","BBAP","BB14","03/02/2021 16:45:00",0.38,"mg/L",25.83,-80.1586,0.068
"...291","BBAP","VR11","01/14/2021 13:15:00",0.26,"mg/L",25.8047,-80.1794,0.742
"...292","BBAP","JT71","12/08/2020 08:35:00",0.38,"mg/L",25.8217,-80.1513,0.14
"...293","BBAP","JFK03","01/14/2021 16:15:00",0.23,"mg/L",25.8628,-80.1697,0.251
"...294","BBAP","VR01","03/02/2021 15:00:00",0.27,"mg/L",25.8057,-80.1526,0.272
"...295","BBAP","DM00","02/10/2021 12:50:00",0.29,"mg/L",25.83025,-80.16968,0.482
"...296","BBAP","JFK03","02/08/2021 13:00:00",0.27,"mg/L",25.8628,-80.1697,0.17
"...297","BBAP","BB14","01/13/2021 14:45:00",0.28,"mg/L",25.83,-80.1586,0.473
"...298","BBAP","JT66","12/08/2020 08:20:00",0.32,"mg/L",25.8165,-80.147,0.417
"...299","BBAP","JT66","03/02/2021 16:00:00",0.28,"mg/L",25.8165,-80.147,0.109
"...300","BBAP","VR11","03/01/2021 15:35:00",0.3,"mg/L",25.8047,-80.1794,0.668
"...301","BBAP","LR03","12/09/2020 09:15:00",0.77,"mg/L",25.8468,-80.1829,0.184
"...302","BBAP","JT66","01/13/2021 13:55:00",0.29,"mg/L",25.8165,-80.147,0.518
"...303","BBAP","BB14","02/08/2021 11:40:00",0.3,"mg/L",25.83,-80.1586,0.244
"...304","BBAP","JT61","12/09/2020 08:15:00",0.25,"mg/L",25.8169,-80.1782,0.816
"...305","BBAP","VR11","02/10/2021 11:35:00",0.2,"mg/L",25.8047,-80.1794,0.939
"...306","BBAP","VR01","12/08/2020 07:25:00",0.33,"mg/L",25.8057,-80.1526,0.475
"...307","BBAP","JFK03","04/06/2021 13:20:00",0.24,"mg/L",25.8628,-80.1697,0.385
"...308","BBAP","DM08","05/10/2021 14:00:00",0.32,"mg/L",25.8398,-80.1704,0.151
"...309","BBAP","MRRB","05/10/2021 12:40:00",0.26,"mg/L",25.7698,-80.18085,0.955
"...310","BBAP","VR11","06/07/2021 12:30:00",0.73,"mg/L",25.8047,-80.1794,0.971
"...311","BBAP","DM08","04/06/2021 12:15:00",0.29,"mg/L",25.8398,-80.1704,0.154
"...312","BBAP","JT61","05/10/2021 13:35:00",0.35,"mg/L",25.8169,-80.1782,0.69
"...313","BBAP","LR03","06/07/2021 14:00:00",0.71,"mg/L",25.8468,-80.1829,0.14
"...314","BBAP","BB14","04/05/2021 11:10:00",0.26,"mg/L",25.83,-80.1586,0.62
"...315","BBAP","JT71","04/05/2021 10:30:00",0.3,"mg/L",25.8217,-80.1513,0.377
"...316","BBAP","JFK03","05/10/2021 15:40:00",0.35,"mg/L",25.8628,-80.1697,0.124
"...317","BBAP","JT66","04/05/2021 10:00:00",0.42,"mg/L",25.8165,-80.147,0.786
"...318","BBAP","VR01","05/11/2021 13:10:00",0.28,"mg/L",25.8057,-80.1526,0.122
"...319","BBAP","LR03","05/10/2021 14:35:00",0.51,"mg/L",25.8468,-80.1829,0.158
"...320","BBAP","LR03","04/06/2021 12:30:00",0.43,"mg/L",25.8468,-80.1829,0.206
"...321","BBAP","DM08","06/07/2021 13:30:00",0.44,"mg/L",25.8398,-80.1704,0.141
"...322","BBAP","VR01","04/05/2021 08:20:00",0.28,"mg/L",25.8057,-80.1526,0.519
"...323","BBAP","JT71","04/05/2021 10:15:00",0.27,"mg/L",25.8217,-80.1513,0.377
"...324","BBAP","JT61","04/06/2021 11:40:00",0.35,"mg/L",25.8169,-80.1782,0.681
"...325","BBAP","JT71","05/11/2021 14:35:00",0.34,"mg/L",25.8217,-80.1513,0.141
"...326","BBAP","DM08","06/07/2021 13:20:00",0.4,"mg/L",25.8398,-80.1704,0.141
"...327","BBAP","VR11","05/10/2021 13:15:00",0.3,"mg/L",25.8047,-80.1794,0.678
"...328","BBAP","JT66","05/11/2021 14:25:00",0.25,"mg/L",25.8165,-80.147,0.198
"...329","BBAP","BB14","05/11/2021 15:15:00",0.3,"mg/L",25.83,-80.1586,0.212
"...330","BBAP","VR01","06/08/2021 14:20:00",0.39,"mg/L",25.8057,-80.1526,0.21
"...331","BBAP","BB14","06/08/2021 12:45:00",0.44,"mg/L",25.83,-80.1586,0.558
"...332","BBAP","CWA4","08/17/2021 10:05:00",0.36,"mg/L",25.758,-80.1677,0.9
"...333","BBAP","CWA2","07/19/2021 09:50:00",0.46,"mg/L",25.7513,-80.1585,0.343
"...334","BBAP","VR01","07/08/2021 12:05:00",0.26,"mg/L",25.8057,-80.1526,0.498
"...335","BBAP","RB1A","07/19/2021 11:45:00",0.54,"mg/L",25.7524,-80.1954,0.999
"...336","BBAP","JT71","07/07/2021 14:15:00",0.27,"mg/L",25.8217,-80.1513,0.5
"...337","BBAP","BH22","08/17/2021 10:25:00",0.54,"mg/L",25.7597,-80.1776,0.59
"...338","BBAP","CWA2","08/17/2021 09:30:00",0.47,"mg/L",25.7513,-80.1585,0.411
"...339","BBAP","MRSC","08/17/2021 10:40:00",1.2,"mg/L",25.8072,-80.2599,0.063
"...340","BBAP","JT66","07/08/2021 12:55:00",0.29,"mg/L",25.8165,-80.147,0.414
"...341","BBAP","DM08","08/02/2021 09:45:00",0.57,"mg/L",25.8398,-80.1704,1
"...342","BBAP","BB14","07/07/2021 13:45:00",0.27,"mg/L",25.83,-80.1586,0.255
"...343","BBAP","MRDC","07/19/2021 10:45:00",0.69,"mg/L",25.7859,-80.2251,0.43
"...344","BBAP","JFK03","06/08/2021 16:00:00",0.38,"mg/L",25.8628,-80.1697,0.47
"...345","BBAP","LR03","08/02/2021 10:30:00",0.75,"mg/L",25.8468,-80.1829,1
"...346","BBAP","JT66","06/08/2021 14:00:00",0.3,"mg/L",25.8165,-80.147,0.347
"...347","BBAP","CWA5","08/17/2021 09:10:00",0.65,"mg/L",25.7633,-80.1609,0.896
"...348","BBAP","JT61","07/07/2021 11:50:00",0.34,"mg/L",25.8169,-80.1782,0.492
"...349","BBAP","LR03","07/08/2021 14:20:00",0.87,"mg/L",25.8468,-80.1829,0.037
"...350","BBAP","JFK03","07/07/2021 13:00:00",0.59,"mg/L",25.8628,-80.1697,0.239
"...351","BBAP","DM08","12/14/2021 11:00:00",0.4,"mg/L",25.8398,-80.1704,0.193
"...352","BBAP","JFK03","09/07/2021 16:10:00",0.8,"mg/L",25.8628,-80.1697,0.569
"...353","BBAP","DM08","10/05/2021 13:00:00",0.33,"mg/L",25.8398,-80.1704,0.285
"...354","BBAP","JT71","12/13/2021 10:45:00",0.16,"mg/L",25.8217,-80.1513,0.455
"...355","BBAP","JT61","09/07/2021 14:00:00",0.81,"mg/L",25.8169,-80.1782,0.87
"...356","BBAP","DM08","09/07/2021 14:45:00",0.58,"mg/L",25.8398,-80.1704,0.211
"...357","BBAP","MRSC","12/20/2021 14:30:00",0.58,"mg/L",25.8072,-80.2599,0.18
"...358","BBAP","LR03","12/14/2021 11:30:00",0.86,"mg/L",25.8468,-80.1829,0.113
"...359","BBAP","MRSC","11/16/2021 12:00:00",0.63,"mg/L",25.8072,-80.2599,0.047
"...360","BBAP","BH22","11/16/2021 12:00:00",0.21,"mg/L",25.7597,-80.1776,0.934
"...361","BBAP","JT61","12/14/2021 10:30:00",0.24,"mg/L",25.8169,-80.1782,0.741
"...362","BBAP","JT66","11/01/2021 11:30:00",0.32,"mg/L",25.8165,-80.147,0.691
"...363","BBAP","DM08","11/02/2021 11:40:00",0.3,"mg/L",25.8398,-80.1704,0.329
"...364","BBAP","VR01","10/04/2021 11:25:00",0.36,"mg/L",25.8057,-80.1526,0.667
"...365","BBAP","MRSC","10/19/2021 14:20:00",0.65,"mg/L",25.8072,-80.2599,0.032
"...366","BBAP","JFK03","12/14/2021 12:30:00",0.32,"mg/L",25.8628,-80.1697,0.613
"...367","BBAP","LR03","01/10/2022 09:30:00",0.71,"mg/L",25.8468,-80.1829,0.103
"...368","BBAP","JT71","01/12/2022 10:40:00",0.27,"mg/L",25.8217,-80.1513,0.565
"...369","BBAP","JFK03","01/10/2022 10:15:00",0.29,"mg/L",25.8628,-80.1697,0.426
"...370","BBAP","BB14","01/12/2022 11:15:00",0.28,"mg/L",25.83,-80.1586,0.777
"...371","BBAP","JT66","01/12/2022 10:15:00",0.41,"mg/L",25.8165,-80.147,0.81
"...372","BBAP","DM08","01/10/2022 08:50:00",0.3,"mg/L",25.8398,-80.1704,0.213
"...373","BBAP","CWA2","01/18/2022 13:50:00",0.3,"mg/L",25.7513,-80.1585,0.157
"...374","BBAP","RB1A","07/28/2022 15:25:00",0.43,"mg/L",25.7524,-80.1954,0.916
"...375","BBAP","JFK03","02/02/2022 17:00:00",0.39,"mg/L",25.8628,-80.1697,0.819
"...376","BBAP","BH22","04/27/2022 12:30:00",0.23,"mg/L",25.7597,-80.1776,0.572
"...377","BBAP","MRSC","03/15/2022 12:40:00",0.64,"mg/L",25.8072,-80.2599,0.08
"...378","BBAP","VR01","02/01/2022 13:20:00",0.21,"mg/L",25.8057,-80.1526,0.778
"...379","BBAP","JT61","04/19/2022 16:35:00",0.28,"mg/L",25.8169,-80.1782,0.864
"...380","BBAP","JT61","07/11/2022 13:00:00",0.31,"mg/L",25.8169,-80.1782,0.614
"...381","BBAP","DM08","07/11/2022 13:40:00",0.62,"mg/L",25.8398,-80.1704,0.041
"...382","BBAP","DM08","04/19/2022 17:10:00",0.38,"mg/L",25.8398,-80.1704,0.1524
"...383","BBAP","BB14","06/07/2022 10:20:00",0.35,"mg/L",25.83,-80.1586,0.549
"...384","BBAP","JFK03","05/09/2022 11:15:00",0.26,"mg/L",25.8628,-80.1697,0.9144
"...385","BBAP","JT71","07/12/2022 14:35:00",0.4,"mg/L",25.8217,-80.1513,0.419
"...386","BBAP","JT66","06/07/2022 09:15:00",0.39,"mg/L",25.8165,-80.147,0.489
"...387","BBAP","DM08","05/09/2022 09:35:00",0.27,"mg/L",25.8398,-80.1704,0.3048
"...388","BBAP","JT71","06/08/2022 08:40:00",0.48,"mg/L",25.8217,-80.1513,0.907
"...389","BBAP","BB14","03/03/2022 16:00:00",0.23,"mg/L",25.83,-80.1586,0.517
"...390","BBAP","BB14","07/12/2022 15:10:00",0.5,"mg/L",25.83,-80.1586,0.281
"...391","BBAP","LR03","05/09/2022 10:15:00",0.54,"mg/L",25.8468,-80.1829,0.1524
"...392","BBAP","LR03","04/19/2022 17:35:00",0.63,"mg/L",25.8468,-80.1829,0.036
"...393","BBAP","BH22","07/28/2022 14:45:00",0.36,"mg/L",25.7597,-80.1776,0.581
"...394","BBAP","JT61","09/05/2022 09:30:00",0.39,"mg/L",25.8169,-80.1782,0.777
"...395","BBAP","DM08","09/05/2022 10:00:00",0.41,"mg/L",25.8398,-80.1704,0.033
"...396","BBAP","JT71","03/03/2022 15:30:00",0.26,"mg/L",25.8217,-80.1513,0.201
"...397","BBAP","JT71","06/07/2022 09:50:00",0.43,"mg/L",25.8217,-80.1513,0.254
"...398","BBAP","BB14","08/09/2022 13:25:00",0.38,"mg/L",25.83,-80.1586,0.144
"...399","BBAP","CWA2","08/23/2022 11:00:00",0.45,"mg/L",25.7513,-80.1585,0.288
"...400","BBAP","BH22","01/18/2022 14:25:00",0.17,"mg/L",25.7597,-80.1776,0.677
"...401","BBAP","MRSC","06/21/2022 08:50:00",0.87,"mg/L",25.8072,-80.2599,0.304
"...402","BBAP","CWA2","06/21/2022 08:15:00",0.42,"mg/L",25.7513,-80.1585,0.876
"...403","BBAP","CWA2","06/21/2022 08:00:00",0.44,"mg/L",25.7513,-80.1585,0.876
"...404","BBAP","JT66","08/09/2022 12:35:00",0.36,"mg/L",25.8165,-80.147,0.385
"...405","BBAP","JT71","08/09/2022 13:00:00",0.38,"mg/L",25.8217,-80.1513,0.451
"...406","BBAP","JT71","02/01/2022 15:15:00",0.41,"mg/L",25.8217,-80.1513,0.285
"...407","BBAP","BB14","04/14/2022 15:10:00",0.32,"mg/L",25.83,-80.1586,0.521
"...408","BBAP","MRRB","02/17/2022 15:20:00",0.17,"mg/L",25.7698,-80.18085,0.882
"...409","BBAP","DM08","03/02/2022 14:25:00",0.35,"mg/L",25.8398,-80.1704,0.077
"...410","BBAP","CWA2","05/24/2022 09:10:00",0.35,"mg/L",25.7513,-80.1585,0.917
"...411","BBAP","JT66","04/14/2022 13:55:00",0.39,"mg/L",25.8165,-80.147,0.438
"...412","BBAP","BH22","03/15/2022 13:20:00",0.22,"mg/L",25.7597,-80.1776,0.51
"...413","BBAP","CWA2","07/28/2022 13:45:00",0.5,"mg/L",25.7513,-80.1585,0.856
"...414","BBAP","MRSC","01/18/2022 14:00:00",0.57,"mg/L",25.8072,-80.2599,0.097
"...415","BBAP","RB1A","01/18/2022 15:25:00",0.26,"mg/L",25.7524,-80.1954,0.967
"...416","BBAP","VR01","04/14/2022 12:05:00",0.33,"mg/L",25.8057,-80.1526,0.401
"...417","BBAP","RB1A","06/21/2022 10:20:00",0.28,"mg/L",25.7524,-80.1954,0.814
"...418","BBAP","JT66","02/01/2022 14:55:00",0.21,"mg/L",25.8165,-80.147,0.477
"...419","BBAP","BH22","05/24/2022 09:55:00",0.29,"mg/L",25.7597,-80.1776,0.882
"...420","BBAP","JFK03","08/08/2022 13:10:00",0.58,"mg/L",25.8628,-80.1697,0.392
"...421","BBAP","MRSC","05/24/2022 10:00:00",0.58,"mg/L",25.8072,-80.2599,0.121
"...422","BBAP","MRSC","04/27/2022 12:35:00",0.57,"mg/L",25.8072,-80.2599,0.006
"...423","BBAP","VR11","09/05/2022 09:05:00",0.38,"mg/L",25.8047,-80.1794,0.901
"...424","BBAP","CWA2","03/15/2022 12:45:00",0.3,"mg/L",25.7513,-80.1585,0.2
"...425","BBAP","MRSC","08/23/2022 11:35:00",0.69,"mg/L",25.8072,-80.2599,0.125
"...426","BBAP","BH22","08/23/2022 11:40:00",0.44,"mg/L",25.7597,-80.1776,0.547
"...427","BBAP","JT71","04/14/2022 14:30:00",0.38,"mg/L",25.8217,-80.1513,0.522
"...428","BBAP","DM08","06/08/2022 08:55:00",0.69,"mg/L",25.8398,-80.1704,0.191
"...429","BBAP","DM08","02/02/2022 15:10:00",0.21,"mg/L",25.8398,-80.1704,0.417
"...430","BBAP","LR03","06/08/2022 09:25:00",1.1,"mg/L",25.8468,-80.1829,0.153
"...431","BBAP","VR01","03/03/2022 13:10:00",0.27,"mg/L",25.8057,-80.1526,0.359
"...432","BBAP","BH22","02/17/2022 15:00:00",0.23,"mg/L",25.7597,-80.1776,0.541
"...433","BBAP","LR03","07/13/2022 14:30:00",0.72,"mg/L",25.8468,-80.1829,0.061
"...434","BBAP","VR01","07/12/2022 12:45:00",0.43,"mg/L",25.8057,-80.1526,0.227
"...435","BBAP","JT61","08/08/2022 10:50:00",0.57,"mg/L",25.8169,-80.1782,0.518
"...436","BBAP","MRMO","02/17/2022 15:35:00",0.29,"mg/L",25.7699,-80.1865,0.753
"...437","BBAP","VR11","03/02/2022 13:05:00",0.28,"mg/L",25.8047,-80.1794,0.859
"...438","BBAP","JT66","03/03/2022 14:45:00",0.34,"mg/L",25.8165,-80.147,0.544
"...439","BBAP","RB1A","04/27/2022 13:45:00",0.3,"mg/L",25.7524,-80.1954,0.784
"...440","BBAP","JFK03","07/11/2022 14:15:00",0.41,"mg/L",25.8628,-80.1697,0.182
"...441","BBAP","LR03","03/02/2022 15:05:00",0.84,"mg/L",25.8468,-80.1829,0.003
"...442","BBAP","BH22","06/21/2022 09:10:00",0.34,"mg/L",25.7597,-80.1776,0.808
"...443","BBAP","JFK03","09/05/2022 11:30:00",0.38,"mg/L",25.8628,-80.1697,0.452
"...444","BBAP","JT61","03/02/2022 13:35:00",0.28,"mg/L",25.8169,-80.1782,0.97
"...445","BBAP","LR03","02/02/2022 15:40:00",0.67,"mg/L",25.8468,-80.1829,0.048
"...446","BBAP","JFK03","03/02/2022 16:10:00",0.2,"mg/L",25.8628,-80.1697,0.484
"...447","BBAP","LR03","09/05/2022 10:25:00",0.73,"mg/L",25.8468,-80.1829,0.073
"...448","BBAP","VR11","08/08/2022 10:20:00",0.58,"mg/L",25.8047,-80.1794,0.696
"...449","BBAP","DM08","08/08/2022 11:25:00",0.68,"mg/L",25.8398,-80.1704,0.042
"...450","BBAP","VR11","04/19/2022 16:05:00",0.24,"mg/L",25.8047,-80.1794,0.902
"...451","BBAP","CWA5","02/17/2022 13:05:00",0.19,"mg/L",25.7633,-80.1609,0.888
"...452","BBAP","DM08","10/05/2022 10:45:00",0.49,"mg/L",25.8398,-80.1704,0.206
"...453","BBAP","BH22","09/21/2022 11:50:00",0.31,"mg/L",25.7597,-80.1776,0.588
"...454","BBAP","DM08","11/01/2022 08:45:00",0.46,"mg/L",25.8398,-80.1704,0.389
"...455","BBAP","MRSC","09/21/2022 11:45:00",1.2,"mg/L",25.8072,-80.2599,0.083
"...456","BBAP","JT71","11/02/2022 10:25:00",0.48,"mg/L",25.8217,-80.1513,0.748
"...457","BBAP","JT66","10/04/2022 10:35:00",0.44,"mg/L",25.8165,-80.147,0.899
"...458","BBAP","CWA2","09/21/2022 10:50:00",0.26,"mg/L",25.7513,-80.1585,0.925
"...459","BBAP","VR01","10/04/2022 09:00:00",0.39,"mg/L",25.8057,-80.1526,0.797
"...460","BBAP","BB14","10/04/2022 11:25:00",0.35,"mg/L",25.83,-80.1586,0.545
"...461","BBAP","LR03","10/05/2022 11:15:00",0.87,"mg/L",25.8468,-80.1829,0.257
"...462","BBAP","JFK03","11/01/2022 10:35:00",0.45,"mg/L",25.8628,-80.1697,0.812
"...463","BBAP","JT66","11/02/2022 10:05:00",0.38,"mg/L",25.8165,-80.147,0.886
"...464","BBAP","VR11","11/01/2022 07:55:00",0.38,"mg/L",25.8047,-80.1794,0.906
"...465","BBAP","LR03","11/01/2022 09:25:00",0.89,"mg/L",25.8468,-80.1829,0.071
"...466","BBAP","BB14","11/02/2022 10:50:00",0.44,"mg/L",25.83,-80.1586,0.674
"...467","BBAP","JFK03","10/05/2022 12:30:00",0.38,"mg/L",25.8628,-80.1697,0.818
"...468","BBAP","JT71","09/07/2022 12:15:00",0.34,"mg/L",25.8217,-80.1513,0.544
"...469","BBAP","JT66","09/07/2022 12:00:00",0.42,"mg/L",25.8165,-80.147,0.618
"...470","BBAP","JT71","10/04/2022 11:05:00",0.41,"mg/L",25.8217,-80.1513,0.908
"...471","BBAP","RB1A","12/01/2022 10:10:00",0.24,"mg/L",25.7524,-80.1954,0.659
"...472","BBAP","JT71","01/17/2023 11:00:00",0.41,"mg/L",25.8217,-80.1513,0.653
"...473","BBAP","JT61","02/01/2023 10:30:00",0.28,"mg/L",25.8169,-80.1782,0.79
"...474","BBAP","BH22","01/18/2023 11:05:00",0.21,"mg/L",25.7597,-80.1776,0.658
"...475","BBAP","MRSC","12/01/2022 08:20:00",1,"mg/L",25.8072,-80.2599,0.153
"...476","BBAP","BB14","12/06/2022 14:20:00",0.31,"mg/L",25.83,-80.1586,0.599
"...477","BBAP","JT61","12/05/2022 11:50:00",0.29,"mg/L",25.8169,-80.1782,0.868
"...478","BBAP","VR01","02/02/2023 10:45:00",0.44,"mg/L",25.8057,-80.1526,0.855
"...479","BBAP","JFK03","12/05/2022 14:20:00",0.22,"mg/L",25.8628,-80.1697,0.519
"...480","BBAP","JT71","12/06/2022 13:55:00",0.3,"mg/L",25.8217,-80.1513,0.734
"...481","BBAP","JT61","01/16/2023 08:40:00",0.22,"mg/L",25.8169,-80.1782,0.833
"...482","BBAP","VR01","01/17/2023 08:50:00",0.26,"mg/L",25.8057,-80.1526,0.784
"...483","BBAP","JT66","01/17/2023 10:10:00",0.22,"mg/L",25.8165,-80.147,0.855
"...484","BBAP","VR01","12/06/2022 12:05:00",0.29,"mg/L",25.8057,-80.1526,0.284
"...485","BBAP","JT66","12/06/2022 13:30:00",0.26,"mg/L",25.8165,-80.147,0.653
"...486","BBAP","CWA2","01/04/2023 11:30:00",0.25,"mg/L",25.7513,-80.1585,0.049
"...487","BBAP","MRSC","01/18/2023 10:30:00",0.51,"mg/L",25.8072,-80.2599,0.247
"...488","BBAP","RB1A","01/04/2023 13:40:00",0.2,"mg/L",25.7524,-80.1954,0.821
"...489","BBAP","MRSC","01/04/2023 12:00:00",0.45,"mg/L",25.8072,-80.2599,0.116
"...490","BBAP","JFK03","02/01/2023 12:50:00",0.32,"mg/L",25.8628,-80.1697,0.522
"...491","BBAP","BB14","01/17/2023 10:40:00",0.23,"mg/L",25.83,-80.1586,0.68
"...492","BBAP","JFK03","01/16/2023 10:40:00",0.26,"mg/L",25.8628,-80.1697,0.557
"...493","BBAP","CWA2","12/01/2022 08:10:00",0.34,"mg/L",25.7513,-80.1585,0.29
"...494","BBAP","JT71","02/02/2023 12:55:00",0.28,"mg/L",25.8217,-80.1513,0.537
"...495","BBAP","BH22","01/18/2023 11:15:00",0.33,"mg/L",25.7597,-80.1776,0.658
"...496","BBAP","LR03","12/05/2022 13:00:00",0.88,"mg/L",25.8468,-80.1829,0.066
"...497","BBAP","JT66","02/02/2023 12:40:00",0.35,"mg/L",25.8165,-80.147,0.726
"...498","BBAP","CWA2","01/18/2023 10:00:00",0.33,"mg/L",25.7513,-80.1585,0.883
"...499","BBAP","LR03","01/16/2023 09:35:00",0.43,"mg/L",25.8468,-80.1829,0.105
"...500","BBAP","VR11","02/01/2023 10:10:00",0.21,"mg/L",25.8047,-80.1794,0.881
"...501","BBAP","CWA5","12/01/2022 07:45:00",0.22,"mg/L",25.7633,-80.1609,0.747
"...502","BBAP","VR11","01/16/2023 08:20:00",0.16,"mg/L",25.8047,-80.1794,0.954
"...503","BBAP","LR03","02/01/2023 11:40:00",0.48,"mg/L",25.8468,-80.1829,0.067
"...504","BBAP","CWA5","01/04/2023 10:50:00",0.16,"mg/L",25.7633,-80.1609,0.87
"...505","BBAP","MRSC","04/17/2023 12:15:00",1.1,"mg/L",25.8072,-80.2599,0.101
"...506","BBAP","RB1A","04/17/2023 14:20:00",0.4,"mg/L",25.7524,-80.1954,0.811
"...507","BBAP","MRRB","04/17/2023 13:05:00",0.32,"mg/L",25.7698,-80.18085,0.816
"...508","BBAP","JT66","03/07/2023 15:05:00",0.28,"mg/L",25.8165,-80.147,0.651
"...509","BBAP","JT61","04/05/2023 13:55:00",0.28,"mg/L",25.8169,-80.1782,0.668
"...510","BBAP","VR11","03/08/2023 13:30:00",0.23,"mg/L",25.8047,-80.1794,0.945
"...511","BBAP","RB1A","03/21/2023 15:45:00",0.38,"mg/L",25.7524,-80.1954,0.888
"...512","BBAP","VR01","04/04/2023 13:05:00",0.26,"mg/L",25.8057,-80.1526,0.698
"...513","BBAP","JT61","03/08/2023 13:55:00",0.27,"mg/L",25.8169,-80.1782,0.947
"...514","BBAP","BB14","04/04/2023 15:30:00",0.27,"mg/L",25.83,-80.1586,0.428
"...515","BBAP","MRSC","03/21/2023 14:15:00",0.52,"mg/L",25.8072,-80.2599,0.125
"...516","BBAP","CWA4","02/15/2023 09:10:00",0.25,"mg/L",25.758,-80.1677,0.978
"...517","BBAP","BH22","03/21/2023 14:30:00",0.27,"mg/L",25.7597,-80.1776,0.567
"...518","BBAP","RB1A","02/15/2023 10:45:00",0.29,"mg/L",25.7524,-80.1954,0.752
"...519","BBAP","CWA5","04/17/2023 11:20:00",0.28,"mg/L",25.7633,-80.1609,0.776
"...520","BBAP","MRDW","02/15/2023 08:00:00",0.42,"mg/L",25.7773,-80.204,0.088
"...521","BBAP","LR03","03/08/2023 15:10:00",0.62,"mg/L",25.8468,-80.1829,0.023
"...522","BBAP","DM08","03/08/2023 14:35:00",0.3,"mg/L",25.8398,-80.1704,0.101
"...523","BBAP","JFK03","04/05/2023 15:50:00",0.71,"mg/L",25.8628,-80.1697,0.394
"...524","BBAP","MRSC","02/15/2023 09:00:00",0.58,"mg/L",25.8072,-80.2599,0.116
"...525","BBAP","DM08","04/05/2023 14:25:00",0.3,"mg/L",25.8398,-80.1704,0.167
"...526","BBAP","CWA2","04/17/2023 11:50:00",0.37,"mg/L",25.7513,-80.1585,0.281
"...527","BBAP","CWA5","03/21/2023 13:15:00",0.23,"mg/L",25.7633,-80.1609,0.964
"...528","BBAP","CWA2","02/15/2023 08:45:00",0.33,"mg/L",25.7513,-80.1585,0.639
"...529","BBAP","BH22","04/17/2023 12:30:00",0.35,"mg/L",25.7597,-80.1776,0.54
"...530","BBAP","VR01","03/07/2023 13:55:00",0.29,"mg/L",25.8057,-80.1526,0.736
"...531","BBAP","JT71","03/07/2023 15:20:00",0.34,"mg/L",25.8217,-80.1513,0.646
"...532","BBAP","BH22","02/15/2023 09:45:00",0.27,"mg/L",25.7597,-80.1776,0.782
"...533","BBAP","BB14","03/07/2023 15:40:00",0.29,"mg/L",25.83,-80.1586,0.437
"...534","BBAP","JFK03","03/08/2023 16:25:00",0.33,"mg/L",25.8628,-80.1697,0.504
"...535","BBAP","MRRB","04/17/2023 12:50:00",0.37,"mg/L",25.7698,-80.18085,0.816
"...536","BBAP","BB14","05/02/2023 14:35:00",0.36,"mg/L",25.83,-80.1586,0.297
"...537","BBAP","BH22","05/15/2023 10:55:00",0.26,"mg/L",25.7597,-80.1776,0.878
"...538","BBAP","JT71","05/02/2023 14:10:00",0.33,"mg/L",25.8217,-80.1513,0.468
"...539","BBAP","VR01","05/02/2023 12:33:00",0.3,"mg/L",25.8057,-80.1526,0.362
"...540","BBAP","JT66","05/02/2023 13:55:00",0.32,"mg/L",25.8165,-80.147,0.423
"...541","BBAP","MRSC","05/15/2023 11:00:00",0.61,"mg/L",25.8072,-80.2599,0.251
"...542","BBAP","JFK03","05/03/2023 14:15:00",0.33,"mg/L",25.8628,-80.1697,0.305
"...543","BBAP","LR03","05/03/2023 13:50:00",0.68,"mg/L",25.8468,-80.1829,0.014
"...544","BBAP","JT71","07/12/2023 11:55:00",0.36,"mg/L",25.8217,-80.1513,0.211
"...545","BBAP","LR03","06/12/2023 10:15:00",0.86,"mg/L",25.8468,-80.1829,0.147
"...546","BBAP","VR11","05/03/2023 11:55:00",0.21,"mg/L",25.8047,-80.1794,0.978
"...547","BBAP","CWA2","06/28/2023 09:20:00",0.3,"mg/L",25.7513,-80.1585,0.448
