"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...279","BROWARD","6","02/18/2020 11:35:00",0.011,"mg/L",26.2062,-80.13263,0.5
"...280","BROWARD","40","09/06/2019 09:30:00",0.003,"mg/L",26.03485,-80.11713,0.5
"...281","BROWARD","123","03/13/2019 11:15:00",0.01,"mg/L",26.09062,-80.17882,0.5
"...282","BROWARD","124","10/24/2024 08:03:00",0.007,"mg/L",26.06565,-80.21588,0.5
"...283","BROWARD","64","07/29/2024 10:07:00",0.01,"mg/L",26.12837,-80.17503,0.5
"...284","BROWARD","34","07/17/2024 10:30:00",0.01,"mg/L",26.26352,-80.0824,0.5
"...285","BROWARD","128","02/26/2020 11:25:00",0.02,"mg/L",26.06768,-80.18218,0.5
"...286","BROWARD","34","03/06/2017 11:10:00",0.006,"mg/L",26.26352,-80.0824,0.5
"...287","BROWARD","32","02/26/2018 11:00:00",0.0066,"mg/L",25.95677,-80.43062,0.5
"...288","BROWARD","29","11/08/2018 09:45:00",0.01,"mg/L",26.06153,-80.43357,0.5
"...289","BROWARD","15","08/18/2022 11:00:00",0.028,"mg/L",26.1183,-80.14363,0.5
"...290","BROWARD","3","08/22/2022 11:30:00",0.011,"mg/L",26.32783,-80.20302,0.5
"...291","BROWARD","28","11/08/2022 13:48:00",0.005,"mg/L",26.06385,-80.31325,0.5
"...292","BROWARD","35","02/24/2020 12:15:00",0.006,"mg/L",26.2511,-80.08962,0.5
"...293","BROWARD","33","02/24/2020 11:20:00",0.042,"mg/L",26.31338,-80.0806,0.5
"...294","BROWARD","4","05/28/2019 11:00:00",0.009,"mg/L",26.35132,-80.28333,0.5
"...295","BROWARD","41","11/13/2019 09:30:00",0.003,"mg/L",25.98717,-80.12145,0.5
"...296","BROWARD","17","03/13/2019 10:00:00",0.024,"mg/L",26.13581667,-80.1942,0.5
"...297","BROWARD","121","08/30/2018 12:40:00",0.003,"mg/L",26.13533,-80.20202,0.5
"...298","BROWARD","35","03/16/2022 11:25:00",0.006,"mg/L",26.2511,-80.08962,0.5
"...299","BROWARD","34","05/18/2022 10:55:00",0.003,"mg/L",26.26352,-80.0824,0.5
"...300","BROWARD","34","03/16/2022 12:00:00",0.003,"mg/L",26.26352,-80.0824,0.5
"...301","BROWARD","128","03/16/2022 09:50:00",0.026,"mg/L",26.06768,-80.18218,0.5
"...302","BROWARD","23","05/16/2022 11:10:00",0.006,"mg/L",26.14965,-80.44182,0.5
"...303","BROWARD","14","02/18/2020 09:10:00",0.003,"mg/L",26.16428,-80.25662,0.5
"...304","BROWARD","121","08/30/2018 12:50:00",0.003,"mg/L",26.13533,-80.20202,0.5
"...305","BROWARD","14","02/27/2018 10:15:00",0.0076,"mg/L",26.16428,-80.25662,0.5
"...306","BROWARD","7","08/29/2018 11:20:00",0.003,"mg/L",26.21857,-80.17055,0.5
"...307","BROWARD","120","05/01/2017 09:40:00",0.039,"mg/L",26.32458,-80.099,0.5
"...308","BROWARD","122","09/11/2019 09:00:00",0.004,"mg/L",26.09983,-80.25017,0.5
"...309","BROWARD","11","08/30/2021 10:45:00",0.003,"mg/L",26.1733,-80.17093,0.5
"...310","BROWARD","4","05/12/2022 11:30:00",0.008,"mg/L",26.35132,-80.28333,0.5
"...311","BROWARD","129","05/23/2022 12:15:00",0.023,"mg/L",26.02595,-80.16338,0.5
"...312","BROWARD","128","05/23/2022 10:00:00",0.012,"mg/L",26.06768,-80.18218,0.5
"...313","BROWARD","16","05/16/2022 12:10:00",0.039,"mg/L",26.12202,-80.14653,0.5
"...314","BROWARD","122","05/18/2022 08:45:00",0.005,"mg/L",26.09983,-80.25017,0.5
"...315","BROWARD","120","03/16/2022 13:35:00",0.074,"mg/L",26.32458,-80.099,0.5
"...316","BROWARD","11","05/18/2022 10:30:00",0.07,"mg/L",26.1733,-80.17093,0.5
"...317","BROWARD","41","03/14/2022 10:05:00",0.007,"mg/L",25.98717,-80.12145,0.5
"...318","BROWARD","1","11/07/2018 11:50:00",0.048,"mg/L",26.32555,-80.09015,0.5
"...319","BROWARD","36","11/07/2018 10:20:00",0.028,"mg/L",26.19035,-80.1025,0.5
"...320","BROWARD","15","11/12/2019 11:10:00",0.013,"mg/L",26.1183,-80.14363,0.5
"...321","BROWARD","1","11/20/2019 12:05:00",0.068,"mg/L",26.32555,-80.09015,0.5
"...322","BROWARD","17","03/21/2022 11:40:00",0.027,"mg/L",26.13581667,-80.1942,0.5
"...323","BROWARD","12","03/21/2022 09:20:00",0.003,"mg/L",26.17312,-80.18698,0.5
"...324","BROWARD","36","03/16/2022 10:30:00",0.012,"mg/L",26.19035,-80.1025,0.5
"...325","BROWARD","121","08/18/2022 13:08:00",0.003,"mg/L",26.13533,-80.20202,0.5
"...326","BROWARD","33","08/22/2022 11:20:00",0.021,"mg/L",26.31338,-80.0806,0.5
"...327","BROWARD","11","08/17/2022 11:10:00",0.003,"mg/L",26.1733,-80.17093,0.5
"...328","BROWARD","5","08/17/2022 13:15:00",0.025,"mg/L",26.22162,-80.10303,0.5
"...329","BROWARD","120","08/22/2022 10:15:00",0.042,"mg/L",26.32458,-80.099,0.5
"...330","BROWARD","64","08/18/2022 12:15:00",0.052,"mg/L",26.12837,-80.17503,0.5
"...331","BROWARD","10","08/24/2022 13:33:00",0.015,"mg/L",26.13687,-80.11832,0.5
"...332","BROWARD","120","02/24/2020 10:30:00",0.13,"mg/L",26.32458,-80.099,0.5
"...333","BROWARD","35","11/20/2019 11:00:00",0.024,"mg/L",26.2511,-80.08962,0.5
"...334","BROWARD","8","11/06/2018 12:25:00",0.009,"mg/L",26.2305,-80.20485,0.5
"...335","BROWARD","25","12/16/2020 11:40:00",0.02,"mg/L",26.04815,-80.15513,0.5
"...336","BROWARD","89","09/21/2020 12:15:00",0.004,"mg/L",26.229646,-80.281948,0.5
"...337","BROWARD","35","05/21/2020 11:20:00",0.009,"mg/L",26.2511,-80.08962,0.5
"...338","BROWARD","5","12/10/2020 11:40:00",0.014,"mg/L",26.22162,-80.10303,0.5
"...339","BROWARD","124","08/24/2022 09:30:00",0.012,"mg/L",26.06565,-80.21588,0.5
"...340","BROWARD","17","05/30/2023 11:02:00",0.02,"mg/L",26.13581667,-80.1942,0.5
"...341","BROWARD","15","02/28/2018 11:50:00",0.0056,"mg/L",26.1183,-80.14363,0.5
"...342","BROWARD","36","02/24/2020 13:15:00",0.003,"mg/L",26.19035,-80.1025,0.5
"...343","BROWARD","11","03/07/2017 10:05:00",0.055,"mg/L",26.1733,-80.17093,0.5
"...344","BROWARD","1","05/23/2019 09:35:00",0.061,"mg/L",26.32555,-80.09015,0.5
"...345","BROWARD","64","12/16/2019 12:30:00",0.077,"mg/L",26.12837,-80.17503,0.5
"...346","BROWARD","40","02/28/2018 10:30:00",0.0055,"mg/L",26.03485,-80.11713,0.5
"...347","BROWARD","28","09/05/2019 10:40:00",0.003,"mg/L",26.06385,-80.31325,0.5
"...348","BROWARD","121","09/16/2020 12:35:00",0.003,"mg/L",26.13533,-80.20202,0.5
"...349","BROWARD","20","04/29/2020 13:10:00",0.056,"mg/L",26.08717,-80.18547,0.5
"...350","BROWARD","20","12/09/2020 12:55:00",0.005,"mg/L",26.08717,-80.18547,0.5
"...351","BROWARD","12","12/10/2020 09:40:00",0.004,"mg/L",26.17312,-80.18698,0.5
"...352","BROWARD","33","12/15/2020 12:15:00",0.054,"mg/L",26.31338,-80.0806,0.5
"...353","BROWARD","12","09/14/2020 10:15:00",0.003,"mg/L",26.17312,-80.18698,0.5
"...354","BROWARD","40","09/16/2020 10:45:00",0.007,"mg/L",26.03485,-80.11713,0.5
"...355","BROWARD","6","09/14/2020 11:55:00",0.006,"mg/L",26.2062,-80.13263,0.5
"...356","BROWARD","128","05/20/2020 09:50:00",0.032,"mg/L",26.06768,-80.18218,0.5
"...357","BROWARD","26","12/16/2020 10:40:00",0.011,"mg/L",26.06812,-80.1686,0.5
"...358","BROWARD","14","05/18/2020 11:30:00",0.003,"mg/L",26.16428,-80.25662,0.5
"...359","BROWARD","29","09/23/2020 10:20:00",0.006,"mg/L",26.06153,-80.43357,0.5
"...360","BROWARD","23","08/21/2023 09:12:00",0.005,"mg/L",26.14965,-80.44182,0.5
"...361","BROWARD","124","08/23/2023 08:04:00",0.018,"mg/L",26.06565,-80.21588,0.5
"...362","BROWARD","123","03/01/2023 15:06:00",0.004,"mg/L",26.09062,-80.17882,0.5
"...363","BROWARD","122","03/07/2023 09:40:00",0.006,"mg/L",26.09983,-80.25017,0.5
"...364","BROWARD","19","03/01/2023 09:43:00",0.015,"mg/L",26.10898,-80.15908,0.5
"...365","BROWARD","34","03/06/2019 10:00:00",0.008,"mg/L",26.26352,-80.0824,0.5
"...366","BROWARD","4","02/26/2020 12:30:00",0.003,"mg/L",26.35132,-80.28333,0.5
"...367","BROWARD","32","11/08/2018 10:40:00",0.007,"mg/L",25.95677,-80.43062,0.5
"...368","BROWARD","64","03/08/2017 10:45:00",0.021,"mg/L",26.12837,-80.17503,0.5
"...369","BROWARD","64","08/26/2020 13:20:00",0.025,"mg/L",26.12837,-80.17503,0.5
"...370","BROWARD","2","12/08/2020 10:15:00",0.068,"mg/L",26.3277,-80.13158,0.5
"...371","BROWARD","3","12/08/2020 10:46:00",0.076,"mg/L",26.32783,-80.20302,0.5
"...372","BROWARD","20","09/16/2020 14:30:00",0.005,"mg/L",26.08717,-80.18547,0.5
"...373","BROWARD","111","09/14/2020 13:25:00",0.009,"mg/L",26.15322,-80.12933,0.5
"...374","BROWARD","39","06/13/2023 11:00:00",0.003,"mg/L",26.0655,-80.11408,0.5
"...375","BROWARD","4","03/06/2023 12:50:00",0.004,"mg/L",26.35132,-80.28333,0.5
"...376","BROWARD","23","03/20/2023 09:17:00",0.006,"mg/L",26.14965,-80.44182,0.5
"...377","BROWARD","15","11/07/2022 09:55:00",0.011,"mg/L",26.1183,-80.14363,0.5
"...378","BROWARD","35","06/25/2018 11:25:00",0.02,"mg/L",26.2511,-80.08962,0.5
"...379","BROWARD","34","11/07/2018 11:10:00",0.004,"mg/L",26.26352,-80.0824,0.5
"...380","BROWARD","110","08/29/2018 09:20:00",0.028,"mg/L",26.23132,-80.12687,0.5
"...381","BROWARD","37","08/27/2018 12:55:00",0.026,"mg/L",26.13877,-80.10807,0.5
"...382","BROWARD","14","06/26/2018 08:40:00",0.005,"mg/L",26.16428,-80.25662,0.5
"...383","BROWARD","129","11/18/2019 11:20:00",0.057,"mg/L",26.02595,-80.16338,0.5
"...384","BROWARD","2","02/27/2018 10:45:00",0.0636,"mg/L",26.3277,-80.13158,0.5
"...385","BROWARD","22","08/27/2018 11:50:00",0.005,"mg/L",26.11607,-80.3166,0.5
"...386","BROWARD","23","09/05/2019 08:25:00",0.0038,"mg/L",26.14965,-80.44182,0.5
"...387","BROWARD","125","08/30/2018 12:40:00",0.008,"mg/L",26.1289,-80.11855,0.5
"...388","BROWARD","24","11/16/2022 10:50:00",0.034,"mg/L",26.0595,-80.14398,0.5
"...389","BROWARD","29","05/09/2023 10:50:00",0.003,"mg/L",26.06153,-80.43357,0.5
"...390","BROWARD","111","03/07/2023 14:55:00",0.024,"mg/L",26.15322,-80.12933,0.5
"...391","BROWARD","6","06/20/2023 11:37:00",0.018,"mg/L",26.2062,-80.13263,0.5
"...392","BROWARD","37","03/14/2023 14:40:00",0.042,"mg/L",26.13877,-80.10807,0.5
"...393","BROWARD","129","05/16/2023 11:36:00",0.005,"mg/L",26.02595,-80.16338,0.5
"...394","BROWARD","3","03/06/2023 11:27:00",0.034,"mg/L",26.32783,-80.20302,0.5
"...395","BROWARD","112","11/08/2021 13:50:00",0.037,"mg/L",26.16392,-80.12632,0.5
"...396","BROWARD","15","08/23/2021 09:40:00",0.012,"mg/L",26.1183,-80.14363,0.5
"...397","BROWARD","64","04/29/2020 12:40:00",0.057,"mg/L",26.12837,-80.17503,0.5
"...398","BROWARD","128","03/03/2021 09:35:00",0.011,"mg/L",26.06768,-80.18218,0.5
"...399","BROWARD","15","05/30/2023 09:43:00",0.028,"mg/L",26.1183,-80.14363,0.5
"...400","BROWARD","23","05/09/2023 10:20:00",0.003,"mg/L",26.14965,-80.44182,0.5
"...401","BROWARD","31","08/21/2023 10:55:00",0.003,"mg/L",25.9642,-80.31062,0.5
"...402","BROWARD","26","10/31/2023 09:25:00",0.019,"mg/L",26.06812,-80.1686,0.5
"...403","BROWARD","10","11/05/2018 13:00:00",0.031,"mg/L",26.13687,-80.11832,0.5
"...404","BROWARD","38","06/27/2018 11:15:00",0.005,"mg/L",26.10265,-80.11868,0.5
"...405","BROWARD","125","03/04/2019 10:05:00",0.014,"mg/L",26.1289,-80.11855,0.5
"...406","BROWARD","23","06/25/2018 09:25:00",0.006,"mg/L",26.14965,-80.44182,0.5
"...407","BROWARD","16","05/17/2021 11:10:00",0.037,"mg/L",26.12202,-80.14653,0.5
"...408","BROWARD","19","03/03/2021 09:10:00",0.021,"mg/L",26.10898,-80.15908,0.5
"...409","BROWARD","10","03/04/2024 12:12:00",0.015,"mg/L",26.13687,-80.11832,0.5
"...410","BROWARD","5","03/12/2024 11:20:00",0.007,"mg/L",26.22162,-80.10303,0.5
"...411","BROWARD","20","03/13/2024 12:25:00",0.005,"mg/L",26.08717,-80.18547,0.5
"...412","BROWARD","129","03/05/2024 10:42:00",0.028,"mg/L",26.02595,-80.16338,0.5
"...413","BROWARD","2","05/22/2024 09:18:00",0.005,"mg/L",26.3277,-80.13158,0.5
"...414","BROWARD","125","02/20/2020 13:10:00",0.026,"mg/L",26.1289,-80.11855,0.5
"...415","BROWARD","64","08/21/2019 13:00:00",0.028,"mg/L",26.12837,-80.17503,0.5
"...416","BROWARD","120","03/06/2019 11:20:00",0.078,"mg/L",26.32458,-80.099,0.5
"...417","BROWARD","39","11/05/2018 11:40:00",0.01,"mg/L",26.0655,-80.11408,0.5
"...418","BROWARD","39","02/28/2018 11:25:00",0.0051,"mg/L",26.0655,-80.11408,0.5
"...419","BROWARD","26","11/18/2019 10:15:00",0.028,"mg/L",26.06812,-80.1686,0.5
"...420","BROWARD","41","05/21/2019 09:20:00",0.008,"mg/L",25.98717,-80.12145,0.5
"...421","BROWARD","19","05/17/2021 09:05:00",0.045,"mg/L",26.10898,-80.15908,0.5
"...422","BROWARD","36","02/22/2021 12:30:00",0.02,"mg/L",26.19035,-80.1025,0.5
"...423","BROWARD","129","05/19/2021 11:35:00",0.019,"mg/L",26.02595,-80.16338,0.5
"...424","BROWARD","4","11/16/2021 11:30:00",0.003,"mg/L",26.35132,-80.28333,0.5
"...425","BROWARD","38","05/25/2021 12:12:00",0.003,"mg/L",26.10265,-80.11868,0.5
"...426","BROWARD","2","05/25/2021 09:45:00",0.009,"mg/L",26.3277,-80.13158,0.5
"...427","BROWARD","32","02/22/2021 11:15:00",0.005,"mg/L",25.95677,-80.43062,0.5
"...428","BROWARD","64","03/03/2021 10:45:00",0.083,"mg/L",26.12837,-80.17503,0.5
"...429","BROWARD","64","05/21/2024 10:30:00",0.074,"mg/L",26.12837,-80.17503,0.5
"...430","BROWARD","5","07/16/2024 11:05:00",0.011,"mg/L",26.22162,-80.10303,0.5
"...431","BROWARD","23","07/22/2024 09:07:00",0.005,"mg/L",26.14965,-80.44182,0.5
"...432","BROWARD","22","09/05/2019 11:00:00",0.0033,"mg/L",26.11607,-80.3166,0.5
"...433","BROWARD","121","05/03/2017 11:40:00",0.006,"mg/L",26.13533,-80.20202,0.5
"...434","BROWARD","35","03/06/2019 09:40:00",0.005,"mg/L",26.2511,-80.08962,0.5
"...435","BROWARD","124","03/06/2017 09:03:00",0.006,"mg/L",26.06565,-80.21588,0.5
"...436","BROWARD","17","08/26/2019 10:50:00",0.027,"mg/L",26.13581667,-80.1942,0.5
"...437","BROWARD","8","05/28/2019 12:35:00",0.009,"mg/L",26.2305,-80.20485,0.5
"...438","BROWARD","20","06/24/2020 12:55:00",0.014,"mg/L",26.08717,-80.18547,0.5
"...439","BROWARD","16","05/18/2020 10:40:00",0.076,"mg/L",26.12202,-80.14653,0.5
"...440","BROWARD","5","05/18/2020 08:35:00",0.033,"mg/L",26.22162,-80.10303,0.5
"...441","BROWARD","12","05/18/2020 10:55:00",0.003,"mg/L",26.17312,-80.18698,0.5
"...442","BROWARD","16","03/13/2024 09:30:00",0.037,"mg/L",26.12202,-80.14653,0.5
"...443","BROWARD","12","05/28/2024 09:00:00",0.005,"mg/L",26.17312,-80.18698,0.5
"...444","BROWARD","24","05/14/2024 09:50:00",0.008,"mg/L",26.0595,-80.14398,0.5
"...445","BROWARD","64","03/13/2024 09:54:00",0.041,"mg/L",26.12837,-80.17503,0.5
"...446","BROWARD","4","05/28/2019 11:10:00",0.008,"mg/L",26.35132,-80.28333,0.5
"...447","BROWARD","129","02/26/2020 12:50:00",0.033,"mg/L",26.02595,-80.16338,0.5
"...448","BROWARD","33","05/01/2017 10:35:00",0.008,"mg/L",26.31338,-80.0806,0.5
"...449","BROWARD","121","05/30/2019 11:30:00",0.003,"mg/L",26.13533,-80.20202,0.5
"...450","BROWARD","20","03/13/2019 12:05:00",0.012,"mg/L",26.08717,-80.18547,0.5
"...451","BROWARD","8","02/27/2018 13:50:00",0.0053,"mg/L",26.2305,-80.20485,0.5
"...452","BROWARD","121","03/13/2019 10:35:00",0.003,"mg/L",26.13533,-80.20202,0.5
"...453","BROWARD","41","06/27/2018 09:30:00",0.003,"mg/L",25.98717,-80.12145,0.5
"...454","BROWARD","15","04/29/2020 12:00:00",0.023,"mg/L",26.1183,-80.14363,0.5
"...455","BROWARD","7","09/14/2020 11:35:00",0.003,"mg/L",26.21857,-80.17055,0.5
"...456","BROWARD","41","02/28/2018 09:50:00",0.0074,"mg/L",25.98717,-80.12145,0.5
"...457","BROWARD","24","10/31/2023 09:53:00",0.015,"mg/L",26.0595,-80.14398,0.5
"...458","BROWARD","39","08/31/2023 11:05:00",0.005,"mg/L",26.0655,-80.11408,0.5
"...459","BROWARD","121","11/01/2023 11:35:00",0.019,"mg/L",26.13533,-80.20202,0.5
"...460","BROWARD","89","08/30/2023 11:24:00",0.004,"mg/L",26.229646,-80.281948,0.5
"...461","BROWARD","129","10/31/2023 10:42:00",0.022,"mg/L",26.02595,-80.16338,0.5
"...462","BROWARD","20","08/28/2023 12:22:00",0.006,"mg/L",26.08717,-80.18547,0.5
"...463","BROWARD","38","02/28/2018 11:55:00",0.005,"mg/L",26.10265,-80.11868,0.5
"...464","BROWARD","20","03/08/2017 12:45:00",0.009,"mg/L",26.08717,-80.18547,0.5
"...465","BROWARD","35","11/07/2018 11:00:00",0.009,"mg/L",26.2511,-80.08962,0.5
"...466","BROWARD","15","11/07/2018 11:10:00",0.017,"mg/L",26.1183,-80.14363,0.5
"...467","BROWARD","120","02/26/2018 10:05:00",0.0414,"mg/L",26.32458,-80.099,0.5
"...468","BROWARD","128","09/06/2019 08:30:00",0.019,"mg/L",26.06768,-80.18218,0.5
"...469","BROWARD","120","03/06/2017 09:50:00",0.051,"mg/L",26.32458,-80.099,0.5
"...470","BROWARD","39","05/21/2019 10:30:00",0.004,"mg/L",26.0655,-80.11408,0.5
"...471","BROWARD","20","08/23/2021 13:00:00",0.005,"mg/L",26.08717,-80.18547,0.5
"...472","BROWARD","28","02/22/2021 12:55:00",0.005,"mg/L",26.06385,-80.31325,0.5
"...473","BROWARD","40","08/25/2021 11:25:00",0.006,"mg/L",26.03485,-80.11713,0.5
"...474","BROWARD","128","08/23/2021 09:30:00",0.01,"mg/L",26.06768,-80.18218,0.5
"...475","BROWARD","35","05/27/2021 10:45:00",0.003,"mg/L",26.2511,-80.08962,0.5
"...476","BROWARD","22","11/15/2021 09:50:00",0.003,"mg/L",26.11607,-80.3166,0.5
"...477","BROWARD","124","08/23/2021 08:45:00",0.009,"mg/L",26.06565,-80.21588,0.5
"...478","BROWARD","40","11/16/2021 11:15:00",0.011,"mg/L",26.03485,-80.11713,0.5
"...479","BROWARD","124","11/15/2021 10:25:00",0.013,"mg/L",26.06565,-80.21588,0.5
"...480","BROWARD","1","09/01/2021 10:17:00",0.066,"mg/L",26.32555,-80.09015,0.5
"...481","BROWARD","25","05/19/2021 11:05:00",0.032,"mg/L",26.04815,-80.15513,0.5
"...482","BROWARD","36","07/17/2024 11:33:00",0.006,"mg/L",26.19035,-80.1025,0.5
"...483","BROWARD","41","10/21/2024 09:33:00",0.022,"mg/L",25.98717,-80.12145,0.5
"...484","BROWARD","19","12/16/2019 12:00:00",0.038,"mg/L",26.10898,-80.15908,0.5
"...485","BROWARD","35","09/11/2019 11:45:00",0.011,"mg/L",26.2511,-80.08962,0.5
"...486","BROWARD","122","06/26/2018 08:00:00",0.006,"mg/L",26.09983,-80.25017,0.5
"...487","BROWARD","89","02/27/2018 13:00:00",0.0067,"mg/L",26.229646,-80.281948,0.5
"...488","BROWARD","20","08/26/2019 12:25:00",0.014,"mg/L",26.08717,-80.18547,0.5
"...489","BROWARD","35","11/09/2021 12:05:00",0.01,"mg/L",26.2511,-80.08962,0.5
"...490","BROWARD","121","03/03/2021 11:55:00",0.004,"mg/L",26.13533,-80.20202,0.5
"...491","BROWARD","12","05/17/2021 09:45:00",0.003,"mg/L",26.17312,-80.18698,0.5
"...492","BROWARD","111","03/01/2021 13:35:00",0.026,"mg/L",26.15322,-80.12933,0.5
"...493","BROWARD","15","11/08/2021 11:25:00",0.018,"mg/L",26.1183,-80.14363,0.5
"...494","BROWARD","112","03/01/2021 13:15:00",0.027,"mg/L",26.16392,-80.12632,0.5
"...495","BROWARD","3","11/16/2021 10:55:00",0.166,"mg/L",26.32783,-80.20302,0.5
"...496","BROWARD","40","05/25/2021 10:55:00",0.005,"mg/L",26.03485,-80.11713,0.5
"...497","BROWARD","33","09/01/2021 10:30:00",0.05,"mg/L",26.31338,-80.0806,0.5
"...498","BROWARD","7","07/16/2024 10:07:00",0.005,"mg/L",26.21857,-80.17055,0.5
"...499","BROWARD","37","11/04/2024 12:42:00",0.03,"mg/L",26.13877,-80.10807,0.5
"...500","BROWARD","38","07/25/2024 11:17:00",0.01,"mg/L",26.10265,-80.11868,0.5
"...501","BROWARD","26","07/30/2024 09:02:00",0.02,"mg/L",26.06812,-80.1686,0.5
"...502","BROWARD","89","07/15/2024 11:07:00",0.004,"mg/L",26.229646,-80.281948,0.5
"...503","BROWARD","16","11/05/2024 09:15:00",0.056,"mg/L",26.12202,-80.14653,0.5
"...504","BROWARD","28","08/27/2018 11:20:00",0.005,"mg/L",26.06385,-80.31325,0.5
"...505","BROWARD","122","11/12/2019 08:50:00",0.004,"mg/L",26.09983,-80.25017,0.5
"...506","BROWARD","129","05/21/2019 11:00:00",0.022,"mg/L",26.02595,-80.16338,0.5
"...507","BROWARD","128","03/04/2019 09:15:00",0.012,"mg/L",26.06768,-80.18218,0.5
"...508","BROWARD","24","03/04/2019 10:20:00",0.016,"mg/L",26.0595,-80.14398,0.5
"...509","BROWARD","124","02/26/2020 10:50:00",0.003,"mg/L",26.06565,-80.21588,0.5
"...510","BROWARD","36","09/11/2019 12:35:00",0.004,"mg/L",26.19035,-80.1025,0.5
"...511","BROWARD","6","08/29/2018 12:20:00",0.003,"mg/L",26.2062,-80.13263,0.5
"...512","BROWARD","41","11/05/2018 10:05:00",0.008,"mg/L",25.98717,-80.12145,0.5
"...513","BROWARD","1","02/24/2020 11:10:00",0.098,"mg/L",26.32555,-80.09015,0.5
"...514","BROWARD","23","11/08/2022 10:50:00",0.007,"mg/L",26.14965,-80.44182,0.5
"...515","BROWARD","26","05/23/2022 10:45:00",0.007,"mg/L",26.06812,-80.1686,0.5
"...516","BROWARD","26","11/05/2018 10:10:00",0.022,"mg/L",26.06812,-80.1686,0.5
"...517","BROWARD","29","03/06/2017 09:50:00",0.008,"mg/L",26.06153,-80.43357,0.5
"...518","BROWARD","124","05/23/2022 09:05:00",0.004,"mg/L",26.06565,-80.21588,0.5
"...519","BROWARD","31","08/28/2018 12:00:00",0.02,"mg/L",25.9642,-80.31062,0.5
"...520","BROWARD","64","03/04/2020 13:10:00",0.044,"mg/L",26.12837,-80.17503,0.5
"...521","BROWARD","124","05/01/2017 09:10:00",0.006,"mg/L",26.06565,-80.21588,0.5
"...522","BROWARD","16","02/18/2020 10:30:00",0.072,"mg/L",26.12202,-80.14653,0.5
"...523","BROWARD","31","03/14/2022 12:10:00",0.004,"mg/L",25.9642,-80.31062,0.5
"...524","BROWARD","111","03/21/2022 12:20:00",0.012,"mg/L",26.15322,-80.12933,0.5
"...525","BROWARD","64","03/21/2022 11:05:00",0.027,"mg/L",26.12837,-80.17503,0.5
"...526","BROWARD","25","03/16/2022 11:31:00",0.042,"mg/L",26.04815,-80.15513,0.5
"...527","BROWARD","28","03/14/2022 12:45:00",0.003,"mg/L",26.06385,-80.31325,0.5
"...528","BROWARD","32","05/16/2022 12:32:00",0.006,"mg/L",25.95677,-80.43062,0.5
"...529","BROWARD","39","03/14/2022 12:10:00",0.01,"mg/L",26.0655,-80.11408,0.5
"...530","BROWARD","7","03/21/2022 10:10:00",0.007,"mg/L",26.21857,-80.17055,0.5
"...531","BROWARD","16","03/21/2022 10:30:00",0.007,"mg/L",26.12202,-80.14653,0.5
"...532","BROWARD","125","03/14/2022 13:35:00",0.008,"mg/L",26.1289,-80.11855,0.5
"...533","BROWARD","23","11/13/2019 10:00:00",0.007,"mg/L",26.14965,-80.44182,0.5
"...534","BROWARD","124","11/18/2019 09:10:00",0.018,"mg/L",26.06565,-80.21588,0.5
"...535","BROWARD","4","03/11/2019 11:20:00",0.009,"mg/L",26.35132,-80.28333,0.5
"...536","BROWARD","40","02/28/2018 10:20:00",0.0054,"mg/L",26.03485,-80.11713,0.5
"...537","BROWARD","35","05/01/2017 11:30:00",0.006,"mg/L",26.2511,-80.08962,0.5
"...538","BROWARD","112","05/18/2022 13:30:00",0.035,"mg/L",26.16392,-80.12632,0.5
"...539","BROWARD","112","03/21/2022 11:50:00",0.028,"mg/L",26.16392,-80.12632,0.5
"...540","BROWARD","11","08/17/2022 11:00:00",0.003,"mg/L",26.1733,-80.17093,0.5
"...541","BROWARD","122","08/17/2022 09:30:00",0.003,"mg/L",26.09983,-80.25017,0.5
"...542","BROWARD","33","08/27/2018 10:35:00",0.055,"mg/L",26.31338,-80.0806,0.5
"...543","BROWARD","124","11/05/2018 09:15:00",0.011,"mg/L",26.06565,-80.21588,0.5
"...544","BROWARD","3","05/20/2020 09:50:00",0.044,"mg/L",26.32783,-80.20302,0.5
"...545","BROWARD","31","12/14/2020 11:25:00",0.005,"mg/L",25.9642,-80.31062,0.5
"...546","BROWARD","10","12/17/2020 11:45:00",0.022,"mg/L",26.13687,-80.11832,0.5
"...547","BROWARD","121","08/18/2022 13:23:00",0.003,"mg/L",26.13533,-80.20202,0.5
"...548","BROWARD","5","06/20/2023 12:10:00",0.025,"mg/L",26.22162,-80.10303,0.5
"...549","BROWARD","120","03/14/2023 09:45:00",0.056,"mg/L",26.32458,-80.099,0.5
"...550","BROWARD","64","03/01/2023 12:07:00",0.06,"mg/L",26.12837,-80.17503,0.5
"...551","BROWARD","35","08/24/2023 11:25:00",0.008,"mg/L",26.2511,-80.08962,0.5
