"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...198","BBAP","JT71","11/17/2020 15:00:00","Chlorophyll_a__free_of_pheophytin",6.9,"ug/L",25.8217,-80.1513,0.206
"...199","BBAP","JT71","09/02/2020 15:25:00","Chlorophyll_a__free_of_pheophytin",1.2,"ug/L",25.8217,-80.1513,0.547
"...200","BBAP","LR03","10/12/2020 10:15:00","Chlorophyll_a__free_of_pheophytin",6.3,"ug/L",25.8468,-80.1829,0.211
"...201","BBAP","LRUP","11/16/2020 15:45:00","Chlorophyll_a__free_of_pheophytin",2,"ug/L",25.871414,-80.242386,0.673
"...202","BBAP","LR05","09/01/2020 16:35:00","Chlorophyll_a__free_of_pheophytin",12,"ug/L",25.871488,-80.231037,0.56
"...203","BBAP","JFK03","09/01/2020 14:50:00","Chlorophyll_a__free_of_pheophytin",6.9,"ug/L",25.8628,-80.1697,0.736
"...204","BBAP","JFK03","11/16/2020 15:20:00","Chlorophyll_a__free_of_pheophytin",18,"ug/L",25.8628,-80.1697,0.587
"...205","BBAP","VR01","11/17/2020 13:45:00","Chlorophyll_a__free_of_pheophytin",3.2,"ug/L",25.8057,-80.1526,0.673
"...206","BBAP","VR11","11/16/2020 13:00:00","Chlorophyll_a__free_of_pheophytin",6,"ug/L",25.8047,-80.1794,0.99
"...207","BBAP","JT66","11/17/2020 14:30:00","Chlorophyll_a__free_of_pheophytin",18,"ug/L",25.8165,-80.147,0.852
"...208","BBAP","JFK03","11/16/2020 15:10:00","Chlorophyll_a__free_of_pheophytin",16,"ug/L",25.8628,-80.1697,0.587
"...209","BBAP","JT71","10/13/2020 12:35:00","Chlorophyll_a__free_of_pheophytin",0.78,"ug/L",25.8217,-80.1513,0.143
"...210","BBAP","DM08","10/12/2020 10:00:00","Chlorophyll_a__free_of_pheophytin",0.9,"ug/L",25.8398,-80.1704,0.239
"...211","BBAP","JFK03","10/12/2020 11:15:00","Chlorophyll_a__free_of_pheophytin",0.64,"ug/L",25.8628,-80.1697,0.761
"...212","BBAP","JT66","10/13/2020 12:15:00","Chlorophyll_a__free_of_pheophytin",0.99,"ug/L",25.8165,-80.147,0.425
"...213","BBAP","DM08","09/01/2020 13:30:00","Chlorophyll_a__free_of_pheophytin",4.4,"ug/L",25.8398,-80.1704,0.391
"...214","BBAP","JT71","03/02/2021 16:20:00","Chlorophyll_a__free_of_pheophytin",0.38,"ug/L",25.8217,-80.1513,0.193
"...215","BBAP","JT66","02/08/2021 10:45:00","Chlorophyll_a__free_of_pheophytin",0.5,"ug/L",25.8165,-80.147,0.324
"...216","BBAP","JT71","02/08/2021 11:10:00","Chlorophyll_a__free_of_pheophytin",0.47,"ug/L",25.8217,-80.1513,0.114
"...217","BBAP","VR01","01/13/2021 12:25:00","Chlorophyll_a__free_of_pheophytin",0.6,"ug/L",25.8057,-80.1526,0.612
"...218","BBAP","DM08","12/09/2020 08:45:00","Chlorophyll_a__free_of_pheophytin",0.66,"ug/L",25.8398,-80.1704,0.5
"...219","BBAP","JT61","01/14/2021 13:35:00","Chlorophyll_a__free_of_pheophytin",1.7,"ug/L",25.8169,-80.1782,0.815
"...220","BBAP","DM00","01/14/2021 14:15:00","Chlorophyll_a__free_of_pheophytin",1.2,"ug/L",25.83025,-80.16968,0.332
"...221","BBAP","LR03","02/10/2021 14:20:00","Chlorophyll_a__free_of_pheophytin",6.1,"ug/L",25.8468,-80.1829,0.226
"...222","BBAP","BB14","12/08/2020 08:50:00","Chlorophyll_a__free_of_pheophytin",0.6,"ug/L",25.83,-80.1586,0.107
"...223","BBAP","DM08","01/14/2021 14:50:00","Chlorophyll_a__free_of_pheophytin",1.5,"ug/L",25.8398,-80.1704,0.087
"...224","BBAP","VR01","03/02/2021 15:15:00","Chlorophyll_a__free_of_pheophytin",2.7,"ug/L",25.8057,-80.1526,0.272
"...225","BBAP","DM08","03/01/2021 16:25:00","Chlorophyll_a__free_of_pheophytin",2.3,"ug/L",25.8398,-80.1704,0.051
"...226","BBAP","DM08","02/10/2021 14:00:00","Chlorophyll_a__free_of_pheophytin",1.3,"ug/L",25.8398,-80.1704,0.106
"...227","BBAP","JT71","01/13/2021 14:25:00","Chlorophyll_a__free_of_pheophytin",0.57,"ug/L",25.8217,-80.1513,0.317
"...228","BBAP","LR03","01/14/2021 15:30:00","Chlorophyll_a__free_of_pheophytin",1.8,"ug/L",25.8468,-80.1829,0.126
"...229","BBAP","VR01","02/08/2021 09:45:00","Chlorophyll_a__free_of_pheophytin",17,"ug/L",25.8057,-80.1526,0.393
"...230","BBAP","JT66","02/08/2021 10:30:00","Chlorophyll_a__free_of_pheophytin",0.6,"ug/L",25.8165,-80.147,0.324
"...231","BBAP","BB14","03/02/2021 16:45:00","Chlorophyll_a__free_of_pheophytin",0.51,"ug/L",25.83,-80.1586,0.068
"...232","BBAP","JT71","12/08/2020 08:35:00","Chlorophyll_a__free_of_pheophytin",0.91,"ug/L",25.8217,-80.1513,0.14
"...233","BBAP","VR11","01/14/2021 13:15:00","Chlorophyll_a__free_of_pheophytin",1.1,"ug/L",25.8047,-80.1794,0.742
"...234","BBAP","JFK03","01/14/2021 16:15:00","Chlorophyll_a__free_of_pheophytin",0.79,"ug/L",25.8628,-80.1697,0.251
"...235","BBAP","VR01","03/02/2021 15:00:00","Chlorophyll_a__free_of_pheophytin",1.9,"ug/L",25.8057,-80.1526,0.272
"...236","BBAP","DM00","02/10/2021 12:50:00","Chlorophyll_a__free_of_pheophytin",0.83,"ug/L",25.83025,-80.16968,0.482
"...237","BBAP","JFK03","02/08/2021 13:00:00","Chlorophyll_a__free_of_pheophytin",0.94,"ug/L",25.8628,-80.1697,0.17
"...238","BBAP","JT66","12/08/2020 08:20:00","Chlorophyll_a__free_of_pheophytin",1.5,"ug/L",25.8165,-80.147,0.417
"...239","BBAP","BB14","01/13/2021 14:45:00","Chlorophyll_a__free_of_pheophytin",0.67,"ug/L",25.83,-80.1586,0.473
"...240","BBAP","JT66","03/02/2021 16:00:00","Chlorophyll_a__free_of_pheophytin",0.67,"ug/L",25.8165,-80.147,0.109
"...241","BBAP","VR11","03/01/2021 15:35:00","Chlorophyll_a__free_of_pheophytin",4.6,"ug/L",25.8047,-80.1794,0.668
"...242","BBAP","LR03","12/09/2020 09:15:00","Chlorophyll_a__free_of_pheophytin",1.6,"ug/L",25.8468,-80.1829,0.184
"...243","BBAP","JT66","01/13/2021 13:55:00","Chlorophyll_a__free_of_pheophytin",1.5,"ug/L",25.8165,-80.147,0.518
"...244","BBAP","BB14","02/08/2021 11:40:00","Chlorophyll_a__free_of_pheophytin",0.49,"ug/L",25.83,-80.1586,0.244
"...245","BBAP","JT61","12/09/2020 08:15:00","Chlorophyll_a__free_of_pheophytin",0.9,"ug/L",25.8169,-80.1782,0.816
"...246","BBAP","VR11","02/10/2021 11:35:00","Chlorophyll_a__free_of_pheophytin",0.91,"ug/L",25.8047,-80.1794,0.939
"...247","BBAP","VR01","12/08/2020 07:25:00","Chlorophyll_a__free_of_pheophytin",18,"ug/L",25.8057,-80.1526,0.475
"...248","BBAP","MRRB","05/10/2021 12:40:00","Chlorophyll_a__free_of_pheophytin",1.3,"ug/L",25.7698,-80.18085,0.955
"...249","BBAP","JFK03","04/06/2021 13:20:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8628,-80.1697,0.385
"...250","BBAP","DM08","05/10/2021 14:00:00","Chlorophyll_a__free_of_pheophytin",0.83,"ug/L",25.8398,-80.1704,0.151
"...251","BBAP","VR11","06/07/2021 12:30:00","Chlorophyll_a__free_of_pheophytin",2.1,"ug/L",25.8047,-80.1794,0.971
"...252","BBAP","DM08","04/06/2021 12:15:00","Chlorophyll_a__free_of_pheophytin",1.7,"ug/L",25.8398,-80.1704,0.154
"...253","BBAP","JT61","05/10/2021 13:35:00","Chlorophyll_a__free_of_pheophytin",1.6,"ug/L",25.8169,-80.1782,0.69
"...254","BBAP","LR03","06/07/2021 14:00:00","Chlorophyll_a__free_of_pheophytin",2.9,"ug/L",25.8468,-80.1829,0.14
"...255","BBAP","BB14","04/05/2021 11:10:00","Chlorophyll_a__free_of_pheophytin",0.61,"ug/L",25.83,-80.1586,0.62
"...256","BBAP","JT71","04/05/2021 10:30:00","Chlorophyll_a__free_of_pheophytin",0.62,"ug/L",25.8217,-80.1513,0.377
"...257","BBAP","JFK03","05/10/2021 15:40:00","Chlorophyll_a__free_of_pheophytin",5,"ug/L",25.8628,-80.1697,0.124
"...258","BBAP","VR01","05/11/2021 13:10:00","Chlorophyll_a__free_of_pheophytin",0.82,"ug/L",25.8057,-80.1526,0.122
"...259","BBAP","JT66","04/05/2021 10:00:00","Chlorophyll_a__free_of_pheophytin",1,"ug/L",25.8165,-80.147,0.786
"...260","BBAP","LR03","05/10/2021 14:35:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8468,-80.1829,0.158
"...261","BBAP","LR03","04/06/2021 12:30:00","Chlorophyll_a__free_of_pheophytin",1.1,"ug/L",25.8468,-80.1829,0.206
"...262","BBAP","VR01","04/05/2021 08:20:00","Chlorophyll_a__free_of_pheophytin",0.87,"ug/L",25.8057,-80.1526,0.519
"...263","BBAP","DM08","06/07/2021 13:30:00","Chlorophyll_a__free_of_pheophytin",0.75,"ug/L",25.8398,-80.1704,0.141
"...264","BBAP","JT71","04/05/2021 10:15:00","Chlorophyll_a__free_of_pheophytin",0.55,"ug/L",25.8217,-80.1513,0.377
"...265","BBAP","JT61","04/06/2021 11:40:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8169,-80.1782,0.681
"...266","BBAP","JT71","05/11/2021 14:35:00","Chlorophyll_a__free_of_pheophytin",0.94,"ug/L",25.8217,-80.1513,0.141
"...267","BBAP","DM08","06/07/2021 13:20:00","Chlorophyll_a__free_of_pheophytin",0.87,"ug/L",25.8398,-80.1704,0.141
"...268","BBAP","VR11","05/10/2021 13:15:00","Chlorophyll_a__free_of_pheophytin",1.6,"ug/L",25.8047,-80.1794,0.678
"...269","BBAP","JT66","05/11/2021 14:25:00","Chlorophyll_a__free_of_pheophytin",0.67,"ug/L",25.8165,-80.147,0.198
"...270","BBAP","BB14","05/11/2021 15:15:00","Chlorophyll_a__free_of_pheophytin",0.45,"ug/L",25.83,-80.1586,0.212
"...271","BBAP","CWA4","08/17/2021 10:05:00","Chlorophyll_a__free_of_pheophytin",0.9,"ug/L",25.758,-80.1677,0.9
"...272","BBAP","VR01","06/08/2021 14:20:00","Chlorophyll_a__free_of_pheophytin",4.7,"ug/L",25.8057,-80.1526,0.21
"...273","BBAP","BB14","06/08/2021 12:45:00","Chlorophyll_a__free_of_pheophytin",0.79,"ug/L",25.83,-80.1586,0.558
"...274","BBAP","CWA2","07/19/2021 09:50:00","Chlorophyll_a__free_of_pheophytin",3.1,"ug/L",25.7513,-80.1585,0.343
"...275","BBAP","LR03","08/05/2021 13:35:00","Chlorophyll_a__free_of_pheophytin",3.7,"ug/L",25.8468,-80.1829,1
"...276","BBAP","JT71","07/07/2021 14:15:00","Chlorophyll_a__free_of_pheophytin",2.4,"ug/L",25.8217,-80.1513,0.5
"...277","BBAP","VR01","07/08/2021 12:05:00","Chlorophyll_a__free_of_pheophytin",1,"ug/L",25.8057,-80.1526,0.498
"...278","BBAP","RB1A","07/19/2021 11:45:00","Chlorophyll_a__free_of_pheophytin",0.96,"ug/L",25.7524,-80.1954,0.999
"...279","BBAP","BH22","08/17/2021 10:25:00","Chlorophyll_a__free_of_pheophytin",1.6,"ug/L",25.7597,-80.1776,0.59
"...280","BBAP","DM08","08/05/2021 12:35:00","Chlorophyll_a__free_of_pheophytin",0.1,"ug/L",25.8398,-80.1704,1
"...281","BBAP","CWA2","08/17/2021 09:30:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.7513,-80.1585,0.411
"...282","BBAP","JT66","07/08/2021 12:55:00","Chlorophyll_a__free_of_pheophytin",1.9,"ug/L",25.8165,-80.147,0.414
"...283","BBAP","MRSC","08/17/2021 10:40:00","Chlorophyll_a__free_of_pheophytin",0.83,"ug/L",25.8072,-80.2599,0.063
"...284","BBAP","DM08","08/02/2021 09:45:00","Chlorophyll_a__free_of_pheophytin",1.8,"ug/L",25.8398,-80.1704,1
"...285","BBAP","BB14","07/07/2021 13:45:00","Chlorophyll_a__free_of_pheophytin",1.2,"ug/L",25.83,-80.1586,0.255
"...286","BBAP","MRDC","07/19/2021 10:45:00","Chlorophyll_a__free_of_pheophytin",1.9,"ug/L",25.7859,-80.2251,0.43
"...287","BBAP","JFK03","06/08/2021 16:00:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8628,-80.1697,0.47
"...288","BBAP","LR03","08/02/2021 10:30:00","Chlorophyll_a__free_of_pheophytin",5.8,"ug/L",25.8468,-80.1829,1
"...289","BBAP","JT66","06/08/2021 14:00:00","Chlorophyll_a__free_of_pheophytin",1.2,"ug/L",25.8165,-80.147,0.347
"...290","BBAP","CWA5","08/17/2021 09:10:00","Chlorophyll_a__free_of_pheophytin",0.77,"ug/L",25.7633,-80.1609,0.896
"...291","BBAP","JT61","07/07/2021 11:50:00","Chlorophyll_a__free_of_pheophytin",3.7,"ug/L",25.8169,-80.1782,0.492
"...292","BBAP","LR03","07/08/2021 14:20:00","Chlorophyll_a__free_of_pheophytin",4.8,"ug/L",25.8468,-80.1829,0.037
"...293","BBAP","JFK03","07/07/2021 13:00:00","Chlorophyll_a__free_of_pheophytin",2,"ug/L",25.8628,-80.1697,0.239
"...294","BBAP","DM08","12/14/2021 11:00:00","Chlorophyll_a__free_of_pheophytin",1.6,"ug/L",25.8398,-80.1704,0.193
"...295","BBAP","DM08","10/05/2021 13:00:00","Chlorophyll_a__free_of_pheophytin",1.9,"ug/L",25.8398,-80.1704,0.285
"...296","BBAP","JT71","12/13/2021 10:45:00","Chlorophyll_a__free_of_pheophytin",2.4,"ug/L",25.8217,-80.1513,0.455
"...297","BBAP","JFK03","09/07/2021 16:10:00","Chlorophyll_a__free_of_pheophytin",3,"ug/L",25.8628,-80.1697,0.569
"...298","BBAP","JT61","09/07/2021 14:00:00","Chlorophyll_a__free_of_pheophytin",1.6,"ug/L",25.8169,-80.1782,0.87
"...299","BBAP","MRSC","12/20/2021 14:30:00","Chlorophyll_a__free_of_pheophytin",1,"ug/L",25.8072,-80.2599,0.18
"...300","BBAP","DM08","09/07/2021 14:45:00","Chlorophyll_a__free_of_pheophytin",2.5,"ug/L",25.8398,-80.1704,0.211
"...301","BBAP","MRSC","11/16/2021 12:00:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8072,-80.2599,0.047
"...302","BBAP","LR03","12/14/2021 11:30:00","Chlorophyll_a__free_of_pheophytin",4,"ug/L",25.8468,-80.1829,0.113
"...303","BBAP","BH22","11/16/2021 12:00:00","Chlorophyll_a__free_of_pheophytin",1.6,"ug/L",25.7597,-80.1776,0.934
"...304","BBAP","JT61","12/14/2021 10:30:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8169,-80.1782,0.741
"...305","BBAP","JT66","11/01/2021 11:30:00","Chlorophyll_a__free_of_pheophytin",5.7,"ug/L",25.8165,-80.147,0.691
"...306","BBAP","VR01","10/04/2021 11:25:00","Chlorophyll_a__free_of_pheophytin",1.1,"ug/L",25.8057,-80.1526,0.667
"...307","BBAP","DM08","11/02/2021 11:40:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8398,-80.1704,0.329
"...308","BBAP","MRSC","10/19/2021 14:20:00","Chlorophyll_a__free_of_pheophytin",0.66,"ug/L",25.8072,-80.2599,0.032
"...309","BBAP","JFK03","12/14/2021 12:30:00","Chlorophyll_a__free_of_pheophytin",1.3,"ug/L",25.8628,-80.1697,0.613
"...310","BBAP","JT71","01/12/2022 10:40:00","Chlorophyll_a__free_of_pheophytin",1.1,"ug/L",25.8217,-80.1513,0.565
"...311","BBAP","LR03","01/10/2022 09:30:00","Chlorophyll_a__free_of_pheophytin",2.4,"ug/L",25.8468,-80.1829,0.103
"...312","BBAP","JFK03","01/10/2022 10:15:00","Chlorophyll_a__free_of_pheophytin",0.69,"ug/L",25.8628,-80.1697,0.426
"...313","BBAP","BB14","01/12/2022 11:15:00","Chlorophyll_a__free_of_pheophytin",0.72,"ug/L",25.83,-80.1586,0.777
"...314","BBAP","JT66","01/12/2022 10:15:00","Chlorophyll_a__free_of_pheophytin",1,"ug/L",25.8165,-80.147,0.81
"...315","BBAP","DM08","01/10/2022 08:50:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8398,-80.1704,0.213
"...316","BBAP","CWA2","01/18/2022 13:50:00","Chlorophyll_a__free_of_pheophytin",1.1,"ug/L",25.7513,-80.1585,0.157
"...317","BBAP","RB1A","07/28/2022 15:25:00","Chlorophyll_a__free_of_pheophytin",1.13,"ug/L",25.7524,-80.1954,0.916
"...318","BBAP","BB14","07/12/2022 15:10:00","Chlorophyll_a__free_of_pheophytin",0.12,"ug/L",25.83,-80.1586,0.281
"...319","BBAP","LR03","04/19/2022 17:35:00","Chlorophyll_a__free_of_pheophytin",4.1,"ug/L",25.8468,-80.1829,0.036
"...320","BBAP","JT71","07/12/2022 14:35:00","Chlorophyll_a__free_of_pheophytin",0.58,"ug/L",25.8217,-80.1513,0.419
"...321","BBAP","JT71","06/08/2022 08:40:00","Chlorophyll_a__free_of_pheophytin",16,"ug/L",25.8217,-80.1513,0.907
"...322","BBAP","JT61","04/19/2022 16:35:00","Chlorophyll_a__free_of_pheophytin",4.1,"ug/L",25.8169,-80.1782,0.864
"...323","BBAP","BB14","03/03/2022 16:00:00","Chlorophyll_a__free_of_pheophytin",0.54,"ug/L",25.83,-80.1586,0.517
"...324","BBAP","JT66","06/07/2022 09:15:00","Chlorophyll_a__free_of_pheophytin",9,"ug/L",25.8165,-80.147,0.489
"...325","BBAP","JFK03","05/09/2022 11:15:00","Chlorophyll_a__free_of_pheophytin",NA,"ug/L",25.8628,-80.1697,0.9144
"...326","BBAP","DM08","07/11/2022 13:40:00","Chlorophyll_a__free_of_pheophytin",1.9,"ug/L",25.8398,-80.1704,0.041
"...327","BBAP","LR03","05/09/2022 10:15:00","Chlorophyll_a__free_of_pheophytin",8.3,"ug/L",25.8468,-80.1829,0.1524
"...328","BBAP","BH22","07/28/2022 14:45:00","Chlorophyll_a__free_of_pheophytin",0.72,"ug/L",25.7597,-80.1776,0.581
"...329","BBAP","DM08","04/19/2022 17:10:00","Chlorophyll_a__free_of_pheophytin",3.9,"ug/L",25.8398,-80.1704,0.1524
"...330","BBAP","JT71","03/03/2022 15:30:00","Chlorophyll_a__free_of_pheophytin",5.1,"ug/L",25.8217,-80.1513,0.201
"...331","BBAP","JT71","06/07/2022 09:50:00","Chlorophyll_a__free_of_pheophytin",8.4,"ug/L",25.8217,-80.1513,0.254
"...332","BBAP","DM08","05/09/2022 09:35:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8398,-80.1704,0.3048
"...333","BBAP","JT71","08/09/2022 13:00:00","Chlorophyll_a__free_of_pheophytin",0.6,"ug/L",25.8217,-80.1513,0.451
"...334","BBAP","BB14","08/09/2022 13:25:00","Chlorophyll_a__free_of_pheophytin",0.9,"ug/L",25.83,-80.1586,0.144
"...335","BBAP","JFK03","02/02/2022 17:00:00","Chlorophyll_a__free_of_pheophytin",10,"ug/L",25.8628,-80.1697,0.819
"...336","BBAP","MRSC","06/21/2022 08:50:00","Chlorophyll_a__free_of_pheophytin",1.9,"ug/L",25.8072,-80.2599,0.304
"...337","BBAP","CWA2","06/21/2022 08:15:00","Chlorophyll_a__free_of_pheophytin",1.5,"ug/L",25.7513,-80.1585,0.876
"...338","BBAP","CWA2","06/21/2022 08:00:00","Chlorophyll_a__free_of_pheophytin",1.1,"ug/L",25.7513,-80.1585,0.876
"...339","BBAP","JT66","08/09/2022 12:35:00","Chlorophyll_a__free_of_pheophytin",1.03,"ug/L",25.8165,-80.147,0.385
"...340","BBAP","BB14","04/14/2022 15:10:00","Chlorophyll_a__free_of_pheophytin",0.62,"ug/L",25.83,-80.1586,0.521
"...341","BBAP","MRRB","02/17/2022 15:20:00","Chlorophyll_a__free_of_pheophytin",0.48,"ug/L",25.7698,-80.18085,0.882
"...342","BBAP","MRSC","03/15/2022 12:40:00","Chlorophyll_a__free_of_pheophytin",1.3,"ug/L",25.8072,-80.2599,0.08
"...343","BBAP","BH22","01/18/2022 14:25:00","Chlorophyll_a__free_of_pheophytin",0.89,"ug/L",25.7597,-80.1776,0.677
"...344","BBAP","JT71","02/01/2022 15:15:00","Chlorophyll_a__free_of_pheophytin",1.6,"ug/L",25.8217,-80.1513,0.285
"...345","BBAP","DM08","09/05/2022 10:00:00","Chlorophyll_a__free_of_pheophytin",2.1,"ug/L",25.8398,-80.1704,0.033
"...346","BBAP","JT61","07/11/2022 13:00:00","Chlorophyll_a__free_of_pheophytin",1,"ug/L",25.8169,-80.1782,0.614
"...347","BBAP","JT61","09/05/2022 09:30:00","Chlorophyll_a__free_of_pheophytin",2.5,"ug/L",25.8169,-80.1782,0.777
"...348","BBAP","VR01","02/01/2022 13:20:00","Chlorophyll_a__free_of_pheophytin",9.3,"ug/L",25.8057,-80.1526,0.778
"...349","BBAP","BH22","04/27/2022 12:30:00","Chlorophyll_a__free_of_pheophytin",0.95,"ug/L",25.7597,-80.1776,0.572
"...350","BBAP","CWA2","08/23/2022 11:00:00","Chlorophyll_a__free_of_pheophytin",0.91,"ug/L",25.7513,-80.1585,0.288
"...351","BBAP","BB14","06/07/2022 10:20:00","Chlorophyll_a__free_of_pheophytin",5,"ug/L",25.83,-80.1586,0.549
"...352","BBAP","DM08","03/02/2022 14:25:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8398,-80.1704,0.077
"...353","BBAP","CWA2","05/24/2022 09:10:00","Chlorophyll_a__free_of_pheophytin",1.1,"ug/L",25.7513,-80.1585,0.917
"...354","BBAP","JT66","04/14/2022 13:55:00","Chlorophyll_a__free_of_pheophytin",5.3,"ug/L",25.8165,-80.147,0.438
"...355","BBAP","BH22","03/15/2022 13:20:00","Chlorophyll_a__free_of_pheophytin",0.95,"ug/L",25.7597,-80.1776,0.51
"...356","BBAP","CWA2","07/28/2022 13:45:00","Chlorophyll_a__free_of_pheophytin",0.7,"ug/L",25.7513,-80.1585,0.856
"...357","BBAP","MRSC","01/18/2022 14:00:00","Chlorophyll_a__free_of_pheophytin",0.49,"ug/L",25.8072,-80.2599,0.097
"...358","BBAP","RB1A","06/21/2022 10:20:00","Chlorophyll_a__free_of_pheophytin",0.82,"ug/L",25.7524,-80.1954,0.814
"...359","BBAP","RB1A","01/18/2022 15:25:00","Chlorophyll_a__free_of_pheophytin",1.1,"ug/L",25.7524,-80.1954,0.967
"...360","BBAP","VR01","04/14/2022 12:05:00","Chlorophyll_a__free_of_pheophytin",0.86,"ug/L",25.8057,-80.1526,0.401
"...361","BBAP","JT66","02/01/2022 14:55:00","Chlorophyll_a__free_of_pheophytin",1,"ug/L",25.8165,-80.147,0.477
"...362","BBAP","JFK03","08/08/2022 13:10:00","Chlorophyll_a__free_of_pheophytin",3.01,"ug/L",25.8628,-80.1697,0.392
"...363","BBAP","BH22","05/24/2022 09:55:00","Chlorophyll_a__free_of_pheophytin",2.2,"ug/L",25.7597,-80.1776,0.882
"...364","BBAP","MRSC","05/24/2022 10:00:00","Chlorophyll_a__free_of_pheophytin",7.2,"ug/L",25.8072,-80.2599,0.121
"...365","BBAP","VR11","09/05/2022 09:05:00","Chlorophyll_a__free_of_pheophytin",0.84,"ug/L",25.8047,-80.1794,0.901
"...366","BBAP","MRSC","04/27/2022 12:35:00","Chlorophyll_a__free_of_pheophytin",21,"ug/L",25.8072,-80.2599,0.006
"...367","BBAP","CWA2","03/15/2022 12:45:00","Chlorophyll_a__free_of_pheophytin",2,"ug/L",25.7513,-80.1585,0.2
"...368","BBAP","BH22","08/23/2022 11:40:00","Chlorophyll_a__free_of_pheophytin",0.81,"ug/L",25.7597,-80.1776,0.547
"...369","BBAP","MRSC","08/23/2022 11:35:00","Chlorophyll_a__free_of_pheophytin",3.9,"ug/L",25.8072,-80.2599,0.125
"...370","BBAP","DM08","02/02/2022 15:10:00","Chlorophyll_a__free_of_pheophytin",0.77,"ug/L",25.8398,-80.1704,0.417
"...371","BBAP","JT71","04/14/2022 14:30:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8217,-80.1513,0.522
"...372","BBAP","DM08","06/08/2022 08:55:00","Chlorophyll_a__free_of_pheophytin",20,"ug/L",25.8398,-80.1704,0.191
"...373","BBAP","LR03","06/08/2022 09:25:00","Chlorophyll_a__free_of_pheophytin",2.8,"ug/L",25.8468,-80.1829,0.153
"...374","BBAP","BH22","02/17/2022 15:00:00","Chlorophyll_a__free_of_pheophytin",2.8,"ug/L",25.7597,-80.1776,0.541
"...375","BBAP","VR01","03/03/2022 13:10:00","Chlorophyll_a__free_of_pheophytin",0.84,"ug/L",25.8057,-80.1526,0.359
"...376","BBAP","LR03","07/13/2022 14:30:00","Chlorophyll_a__free_of_pheophytin",8.1,"ug/L",25.8468,-80.1829,0.061
"...377","BBAP","VR01","07/12/2022 12:45:00","Chlorophyll_a__free_of_pheophytin",0.54,"ug/L",25.8057,-80.1526,0.227
"...378","BBAP","MRMO","02/17/2022 15:35:00","Chlorophyll_a__free_of_pheophytin",0.99,"ug/L",25.7699,-80.1865,0.753
"...379","BBAP","JT61","08/08/2022 10:50:00","Chlorophyll_a__free_of_pheophytin",3.46,"ug/L",25.8169,-80.1782,0.518
"...380","BBAP","JT66","03/03/2022 14:45:00","Chlorophyll_a__free_of_pheophytin",1.1,"ug/L",25.8165,-80.147,0.544
"...381","BBAP","VR11","03/02/2022 13:05:00","Chlorophyll_a__free_of_pheophytin",1.6,"ug/L",25.8047,-80.1794,0.859
"...382","BBAP","JFK03","07/11/2022 14:15:00","Chlorophyll_a__free_of_pheophytin",1.3,"ug/L",25.8628,-80.1697,0.182
"...383","BBAP","RB1A","04/27/2022 13:45:00","Chlorophyll_a__free_of_pheophytin",0.48,"ug/L",25.7524,-80.1954,0.784
"...384","BBAP","LR03","03/02/2022 15:05:00","Chlorophyll_a__free_of_pheophytin",5.6,"ug/L",25.8468,-80.1829,0.003
"...385","BBAP","BH22","06/21/2022 09:10:00","Chlorophyll_a__free_of_pheophytin",1.6,"ug/L",25.7597,-80.1776,0.808
"...386","BBAP","JFK03","09/05/2022 11:30:00","Chlorophyll_a__free_of_pheophytin",2.3,"ug/L",25.8628,-80.1697,0.452
"...387","BBAP","JT61","03/02/2022 13:35:00","Chlorophyll_a__free_of_pheophytin",2,"ug/L",25.8169,-80.1782,0.97
"...388","BBAP","LR03","02/02/2022 15:40:00","Chlorophyll_a__free_of_pheophytin",2.2,"ug/L",25.8468,-80.1829,0.048
"...389","BBAP","JFK03","03/02/2022 16:10:00","Chlorophyll_a__free_of_pheophytin",1.2,"ug/L",25.8628,-80.1697,0.484
"...390","BBAP","LR03","09/05/2022 10:25:00","Chlorophyll_a__free_of_pheophytin",7.3,"ug/L",25.8468,-80.1829,0.073
"...391","BBAP","VR11","08/08/2022 10:20:00","Chlorophyll_a__free_of_pheophytin",2.24,"ug/L",25.8047,-80.1794,0.696
"...392","BBAP","DM08","08/08/2022 11:25:00","Chlorophyll_a__free_of_pheophytin",4.28,"ug/L",25.8398,-80.1704,0.042
"...393","BBAP","VR11","04/19/2022 16:05:00","Chlorophyll_a__free_of_pheophytin",2.7,"ug/L",25.8047,-80.1794,0.902
