"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...274","BBAP","JT61","05/04/2020 11:00:00",0.019,"mg/L",25.8169,-80.1782,0.564
"...275","BBAP","VR11","07/07/2020 15:00:00",0.004,"mg/L",25.8047,-80.1794,0.709
"...276","BBAP","DM08","09/01/2020 13:30:00",0.004,"mg/L",25.8398,-80.1704,0.391
"...277","BBAP","JT71","01/13/2021 14:25:00",0.009,"mg/L",25.8217,-80.1513,0.317
"...278","BBAP","JT66","02/08/2021 10:45:00",0.009,"mg/L",25.8165,-80.147,0.324
"...279","BBAP","JT71","02/08/2021 11:10:00",0.014,"mg/L",25.8217,-80.1513,0.114
"...280","BBAP","DM08","03/01/2021 16:25:00",0.021,"mg/L",25.8398,-80.1704,0.051
"...281","BBAP","LR03","02/10/2021 14:20:00",0.096,"mg/L",25.8468,-80.1829,0.226
"...282","BBAP","DM08","12/09/2020 08:45:00",0.047,"mg/L",25.8398,-80.1704,0.5
"...283","BBAP","DM08","02/10/2021 14:00:00",0.035,"mg/L",25.8398,-80.1704,0.106
"...284","BBAP","VR01","02/08/2021 09:45:00",0.013,"mg/L",25.8057,-80.1526,0.393
"...285","BBAP","JT61","01/14/2021 13:35:00",0.023,"mg/L",25.8169,-80.1782,0.815
"...286","BBAP","BB14","12/08/2020 08:50:00",0.026,"mg/L",25.83,-80.1586,0.107
"...287","BBAP","JT71","03/02/2021 16:20:00",0.006,"mg/L",25.8217,-80.1513,0.193
"...288","BBAP","LR03","01/14/2021 15:30:00",0.12,"mg/L",25.8468,-80.1829,0.126
"...289","BBAP","VR01","01/13/2021 12:25:00",0.014,"mg/L",25.8057,-80.1526,0.612
"...290","BBAP","VR01","03/02/2021 15:15:00",0.01,"mg/L",25.8057,-80.1526,0.272
"...291","BBAP","DM08","01/14/2021 14:50:00",0.023,"mg/L",25.8398,-80.1704,0.087
"...292","BBAP","DM00","01/14/2021 14:15:00",0.027,"mg/L",25.83025,-80.16968,0.332
"...293","BBAP","JT66","02/08/2021 10:30:00",0.009,"mg/L",25.8165,-80.147,0.324
"...294","BBAP","BB14","03/02/2021 16:45:00",0.01,"mg/L",25.83,-80.1586,0.068
"...295","BBAP","JT71","12/08/2020 08:35:00",0.023,"mg/L",25.8217,-80.1513,0.14
"...296","BBAP","VR11","01/14/2021 13:15:00",0.021,"mg/L",25.8047,-80.1794,0.742
"...297","BBAP","JFK03","01/14/2021 16:15:00",0.013,"mg/L",25.8628,-80.1697,0.251
"...298","BBAP","VR01","03/02/2021 15:00:00",0.009,"mg/L",25.8057,-80.1526,0.272
"...299","BBAP","DM00","02/10/2021 12:50:00",0.029,"mg/L",25.83025,-80.16968,0.482
"...300","BBAP","JFK03","02/08/2021 13:00:00",0.01,"mg/L",25.8628,-80.1697,0.17
"...301","BBAP","JT66","12/08/2020 08:20:00",0.012,"mg/L",25.8165,-80.147,0.417
"...302","BBAP","BB14","01/13/2021 14:45:00",0.017,"mg/L",25.83,-80.1586,0.473
"...303","BBAP","JT66","03/02/2021 16:00:00",0.008,"mg/L",25.8165,-80.147,0.109
"...304","BBAP","VR11","03/01/2021 15:35:00",0.018,"mg/L",25.8047,-80.1794,0.668
"...305","BBAP","LR03","12/09/2020 09:15:00",0.21,"mg/L",25.8468,-80.1829,0.184
"...306","BBAP","JT66","01/13/2021 13:55:00",0.008,"mg/L",25.8165,-80.147,0.518
"...307","BBAP","BB14","02/08/2021 11:40:00",0.018,"mg/L",25.83,-80.1586,0.244
"...308","BBAP","JT61","12/09/2020 08:15:00",0.05,"mg/L",25.8169,-80.1782,0.816
"...309","BBAP","VR11","02/10/2021 11:35:00",0.018,"mg/L",25.8047,-80.1794,0.939
"...310","BBAP","VR01","12/08/2020 07:25:00",0.019,"mg/L",25.8057,-80.1526,0.475
"...311","BBAP","JFK03","04/06/2021 13:20:00",0.004,"mg/L",25.8628,-80.1697,0.385
"...312","BBAP","DM08","05/10/2021 14:00:00",0.004,"mg/L",25.8398,-80.1704,0.151
"...313","BBAP","MRRB","05/10/2021 12:40:00",0.012,"mg/L",25.7698,-80.18085,0.955
"...314","BBAP","VR11","06/07/2021 12:30:00",0.006,"mg/L",25.8047,-80.1794,0.971
"...315","BBAP","DM08","04/06/2021 12:15:00",0.011,"mg/L",25.8398,-80.1704,0.154
"...316","BBAP","JT61","05/10/2021 13:35:00",0.011,"mg/L",25.8169,-80.1782,0.69
"...317","BBAP","LR03","06/07/2021 14:00:00",0.062,"mg/L",25.8468,-80.1829,0.14
"...318","BBAP","BB14","04/05/2021 11:10:00",0.005,"mg/L",25.83,-80.1586,0.62
"...319","BBAP","JT71","04/05/2021 10:30:00",0.01,"mg/L",25.8217,-80.1513,0.377
"...320","BBAP","JFK03","05/10/2021 15:40:00",0.005,"mg/L",25.8628,-80.1697,0.124
"...321","BBAP","VR01","05/11/2021 13:10:00",0.008,"mg/L",25.8057,-80.1526,0.122
"...322","BBAP","JT66","04/05/2021 10:00:00",0.011,"mg/L",25.8165,-80.147,0.786
"...323","BBAP","LR03","05/10/2021 14:35:00",0.086,"mg/L",25.8468,-80.1829,0.158
"...324","BBAP","LR03","04/06/2021 12:30:00",0.063,"mg/L",25.8468,-80.1829,0.206
"...325","BBAP","DM08","06/07/2021 13:30:00",0.005,"mg/L",25.8398,-80.1704,0.141
"...326","BBAP","VR01","04/05/2021 08:20:00",0.012,"mg/L",25.8057,-80.1526,0.519
"...327","BBAP","JT71","04/05/2021 10:15:00",0.009,"mg/L",25.8217,-80.1513,0.377
"...328","BBAP","JT61","04/06/2021 11:40:00",0.013,"mg/L",25.8169,-80.1782,0.681
"...329","BBAP","JT71","05/11/2021 14:35:00",0.008,"mg/L",25.8217,-80.1513,0.141
"...330","BBAP","DM08","06/07/2021 13:20:00",0.005,"mg/L",25.8398,-80.1704,0.141
"...331","BBAP","VR11","05/10/2021 13:15:00",0.014,"mg/L",25.8047,-80.1794,0.678
"...332","BBAP","JT66","05/11/2021 14:25:00",0.006,"mg/L",25.8165,-80.147,0.198
"...333","BBAP","BB14","05/11/2021 15:15:00",0.003,"mg/L",25.83,-80.1586,0.212
"...334","BBAP","RB1A","07/19/2021 11:45:00",0.02,"mg/L",25.7524,-80.1954,0.999
"...335","BBAP","CWA2","07/19/2021 09:50:00",0.017,"mg/L",25.7513,-80.1585,0.343
"...336","BBAP","BB14","06/08/2021 12:45:00",0.002,"mg/L",25.83,-80.1586,0.558
"...337","BBAP","VR01","06/08/2021 14:20:00",0.007,"mg/L",25.8057,-80.1526,0.21
"...338","BBAP","VR01","07/08/2021 12:05:00",0.008,"mg/L",25.8057,-80.1526,0.498
"...339","BBAP","JT71","07/07/2021 14:15:00",0.008,"mg/L",25.8217,-80.1513,0.5
"...340","BBAP","CWA4","08/17/2021 10:05:00",0.02,"mg/L",25.758,-80.1677,0.9
"...341","BBAP","CWA2","08/17/2021 09:30:00",0.022,"mg/L",25.7513,-80.1585,0.411
"...342","BBAP","BH22","08/17/2021 10:25:00",0.018,"mg/L",25.7597,-80.1776,0.59
"...343","BBAP","MRSC","08/17/2021 10:40:00",0.54,"mg/L",25.8072,-80.2599,0.063
"...344","BBAP","JT66","07/08/2021 12:55:00",0.008,"mg/L",25.8165,-80.147,0.414
"...345","BBAP","DM08","08/02/2021 09:45:00",0.046,"mg/L",25.8398,-80.1704,1
"...346","BBAP","BB14","07/07/2021 13:45:00",0.008,"mg/L",25.83,-80.1586,0.255
"...347","BBAP","MRDC","07/19/2021 10:45:00",0.17,"mg/L",25.7859,-80.2251,0.43
"...348","BBAP","JFK03","06/08/2021 16:00:00",0.008,"mg/L",25.8628,-80.1697,0.47
"...349","BBAP","LR03","08/02/2021 10:30:00",0.19,"mg/L",25.8468,-80.1829,1
"...350","BBAP","JT66","06/08/2021 14:00:00",0.004,"mg/L",25.8165,-80.147,0.347
"...351","BBAP","CWA5","08/17/2021 09:10:00",0.017,"mg/L",25.7633,-80.1609,0.896
"...352","BBAP","JT61","07/07/2021 11:50:00",0.025,"mg/L",25.8169,-80.1782,0.492
"...353","BBAP","LR03","07/08/2021 14:20:00",0.33,"mg/L",25.8468,-80.1829,0.037
"...354","BBAP","JFK03","07/07/2021 13:00:00",0.028,"mg/L",25.8628,-80.1697,0.239
"...355","BBAP","DM08","12/14/2021 11:00:00",0.019,"mg/L",25.8398,-80.1704,0.193
"...356","BBAP","JFK03","09/07/2021 16:10:00",0.071,"mg/L",25.8628,-80.1697,0.569
"...357","BBAP","DM08","10/05/2021 13:00:00",0.021,"mg/L",25.8398,-80.1704,0.285
"...358","BBAP","JT71","12/13/2021 10:45:00",0.005,"mg/L",25.8217,-80.1513,0.455
"...359","BBAP","JT61","09/07/2021 14:00:00",0.018,"mg/L",25.8169,-80.1782,0.87
"...360","BBAP","DM08","09/07/2021 14:45:00",0.11,"mg/L",25.8398,-80.1704,0.211
"...361","BBAP","MRSC","12/20/2021 14:30:00",0.066,"mg/L",25.8072,-80.2599,0.18
"...362","BBAP","LR03","12/14/2021 11:30:00",0.1,"mg/L",25.8468,-80.1829,0.113
"...363","BBAP","MRSC","11/16/2021 12:00:00",0.14,"mg/L",25.8072,-80.2599,0.047
"...364","BBAP","BH22","11/16/2021 12:00:00",0.005,"mg/L",25.7597,-80.1776,0.934
"...365","BBAP","JT61","12/14/2021 10:30:00",0.017,"mg/L",25.8169,-80.1782,0.741
"...366","BBAP","JT66","11/01/2021 11:30:00",0.002,"mg/L",25.8165,-80.147,0.691
"...367","BBAP","DM08","11/02/2021 11:40:00",0.026,"mg/L",25.8398,-80.1704,0.329
"...368","BBAP","VR01","10/04/2021 11:25:00",0.007,"mg/L",25.8057,-80.1526,0.667
"...369","BBAP","MRSC","10/19/2021 14:20:00",0.064,"mg/L",25.8072,-80.2599,0.032
"...370","BBAP","JFK03","12/14/2021 12:30:00",0.007,"mg/L",25.8628,-80.1697,0.613
"...371","BBAP","LR03","01/10/2022 09:30:00",0.09,"mg/L",25.8468,-80.1829,0.103
"...372","BBAP","JT71","01/12/2022 10:40:00",0.004,"mg/L",25.8217,-80.1513,0.565
"...373","BBAP","JFK03","01/10/2022 10:15:00",0.011,"mg/L",25.8628,-80.1697,0.426
"...374","BBAP","BB14","01/12/2022 11:15:00",0.005,"mg/L",25.83,-80.1586,0.777
"...375","BBAP","JT66","01/12/2022 10:15:00",0.006,"mg/L",25.8165,-80.147,0.81
"...376","BBAP","DM08","01/10/2022 08:50:00",0.023,"mg/L",25.8398,-80.1704,0.213
"...377","BBAP","CWA2","01/18/2022 13:50:00",0.016,"mg/L",25.7513,-80.1585,0.157
"...378","BBAP","RB1A","07/28/2022 15:25:00",0.015,"mg/L",25.7524,-80.1954,0.916
"...379","BBAP","JFK03","02/02/2022 17:00:00",0.05,"mg/L",25.8628,-80.1697,0.819
"...380","BBAP","BH22","04/27/2022 12:30:00",0.002,"mg/L",25.7597,-80.1776,0.572
"...381","BBAP","MRSC","03/15/2022 12:40:00",0.043,"mg/L",25.8072,-80.2599,0.08
"...382","BBAP","JT61","07/11/2022 13:00:00",0.015,"mg/L",25.8169,-80.1782,0.614
"...383","BBAP","VR01","02/01/2022 13:20:00",0.003,"mg/L",25.8057,-80.1526,0.778
"...384","BBAP","JT61","04/19/2022 16:35:00",0.011,"mg/L",25.8169,-80.1782,0.864
"...385","BBAP","DM08","07/11/2022 13:40:00",0.019,"mg/L",25.8398,-80.1704,0.041
"...386","BBAP","DM08","04/19/2022 17:10:00",0.005,"mg/L",25.8398,-80.1704,0.1524
"...387","BBAP","BB14","06/07/2022 10:20:00",0.004,"mg/L",25.83,-80.1586,0.549
"...388","BBAP","JFK03","05/09/2022 11:15:00",0.004,"mg/L",25.8628,-80.1697,0.9144
"...389","BBAP","JT71","07/12/2022 14:35:00",0.009,"mg/L",25.8217,-80.1513,0.419
"...390","BBAP","JT66","06/07/2022 09:15:00",0.008,"mg/L",25.8165,-80.147,0.489
"...391","BBAP","DM08","05/09/2022 09:35:00",0.016,"mg/L",25.8398,-80.1704,0.3048
"...392","BBAP","JT71","06/08/2022 08:40:00",0.044,"mg/L",25.8217,-80.1513,0.907
"...393","BBAP","BB14","03/03/2022 16:00:00",0.003,"mg/L",25.83,-80.1586,0.517
"...394","BBAP","BB14","07/12/2022 15:10:00",0.006,"mg/L",25.83,-80.1586,0.281
"...395","BBAP","LR03","05/09/2022 10:15:00",0.12,"mg/L",25.8468,-80.1829,0.1524
"...396","BBAP","LR03","04/19/2022 17:35:00",0.041,"mg/L",25.8468,-80.1829,0.036
"...397","BBAP","BH22","07/28/2022 14:45:00",0.004,"mg/L",25.7597,-80.1776,0.581
"...398","BBAP","JT61","09/05/2022 09:30:00",0.014,"mg/L",25.8169,-80.1782,0.777
"...399","BBAP","JT71","03/03/2022 15:30:00",0.003,"mg/L",25.8217,-80.1513,0.201
"...400","BBAP","JT71","06/07/2022 09:50:00",0.004,"mg/L",25.8217,-80.1513,0.254
"...401","BBAP","BB14","08/09/2022 13:25:00",0.004,"mg/L",25.83,-80.1586,0.144
"...402","BBAP","CWA2","08/23/2022 11:00:00",0.023,"mg/L",25.7513,-80.1585,0.288
"...403","BBAP","BH22","01/18/2022 14:25:00",0.005,"mg/L",25.7597,-80.1776,0.677
"...404","BBAP","MRSC","06/21/2022 08:50:00",0.18,"mg/L",25.8072,-80.2599,0.304
"...405","BBAP","CWA2","06/21/2022 08:15:00",0.015,"mg/L",25.7513,-80.1585,0.876
"...406","BBAP","CWA2","06/21/2022 08:00:00",0.014,"mg/L",25.7513,-80.1585,0.876
"...407","BBAP","JT66","08/09/2022 12:35:00",0.005,"mg/L",25.8165,-80.147,0.385
"...408","BBAP","JT71","08/09/2022 13:00:00",0.006,"mg/L",25.8217,-80.1513,0.451
"...409","BBAP","JT71","02/01/2022 15:15:00",0.002,"mg/L",25.8217,-80.1513,0.285
"...410","BBAP","BB14","04/14/2022 15:10:00",0.003,"mg/L",25.83,-80.1586,0.521
"...411","BBAP","MRRB","02/17/2022 15:20:00",0.003,"mg/L",25.7698,-80.18085,0.882
"...412","BBAP","DM08","09/05/2022 10:00:00",0.012,"mg/L",25.8398,-80.1704,0.033
"...413","BBAP","DM08","03/02/2022 14:25:00",0.006,"mg/L",25.8398,-80.1704,0.077
"...414","BBAP","CWA2","05/24/2022 09:10:00",0.011,"mg/L",25.7513,-80.1585,0.917
"...415","BBAP","JT66","04/14/2022 13:55:00",0.002,"mg/L",25.8165,-80.147,0.438
"...416","BBAP","BH22","03/15/2022 13:20:00",0.008,"mg/L",25.7597,-80.1776,0.51
"...417","BBAP","CWA2","07/28/2022 13:45:00",0.011,"mg/L",25.7513,-80.1585,0.856
"...418","BBAP","MRSC","01/18/2022 14:00:00",0.046,"mg/L",25.8072,-80.2599,0.097
"...419","BBAP","RB1A","01/18/2022 15:25:00",0.008,"mg/L",25.7524,-80.1954,0.967
"...420","BBAP","VR01","04/14/2022 12:05:00",0.003,"mg/L",25.8057,-80.1526,0.401
"...421","BBAP","RB1A","06/21/2022 10:20:00",0.028,"mg/L",25.7524,-80.1954,0.814
"...422","BBAP","JT66","02/01/2022 14:55:00",0.002,"mg/L",25.8165,-80.147,0.477
"...423","BBAP","BH22","05/24/2022 09:55:00",0.005,"mg/L",25.7597,-80.1776,0.882
"...424","BBAP","JFK03","08/08/2022 13:10:00",0.006,"mg/L",25.8628,-80.1697,0.392
"...425","BBAP","MRSC","05/24/2022 10:00:00",0.045,"mg/L",25.8072,-80.2599,0.121
"...426","BBAP","MRSC","04/27/2022 12:35:00",0.005,"mg/L",25.8072,-80.2599,0.006
"...427","BBAP","VR11","09/05/2022 09:05:00",0.011,"mg/L",25.8047,-80.1794,0.901
"...428","BBAP","CWA2","03/15/2022 12:45:00",0.027,"mg/L",25.7513,-80.1585,0.2
"...429","BBAP","BH22","08/23/2022 11:40:00",0.004,"mg/L",25.7597,-80.1776,0.547
"...430","BBAP","MRSC","08/23/2022 11:35:00",0.058,"mg/L",25.8072,-80.2599,0.125
"...431","BBAP","JT71","04/14/2022 14:30:00",0.003,"mg/L",25.8217,-80.1513,0.522
"...432","BBAP","DM08","06/08/2022 08:55:00",0.18,"mg/L",25.8398,-80.1704,0.191
"...433","BBAP","DM08","02/02/2022 15:10:00",0.005,"mg/L",25.8398,-80.1704,0.417
"...434","BBAP","LR03","06/08/2022 09:25:00",0.44,"mg/L",25.8468,-80.1829,0.153
"...435","BBAP","VR01","03/03/2022 13:10:00",0.004,"mg/L",25.8057,-80.1526,0.359
"...436","BBAP","BH22","02/17/2022 15:00:00",0.004,"mg/L",25.7597,-80.1776,0.541
"...437","BBAP","LR03","07/13/2022 14:30:00",0.12,"mg/L",25.8468,-80.1829,0.061
"...438","BBAP","VR01","07/12/2022 12:45:00",0.004,"mg/L",25.8057,-80.1526,0.227
"...439","BBAP","JT61","08/08/2022 10:50:00",0.009,"mg/L",25.8169,-80.1782,0.518
"...440","BBAP","MRMO","02/17/2022 15:35:00",0.018,"mg/L",25.7699,-80.1865,0.753
"...441","BBAP","VR11","03/02/2022 13:05:00",0.011,"mg/L",25.8047,-80.1794,0.859
"...442","BBAP","JT66","03/03/2022 14:45:00",0.004,"mg/L",25.8165,-80.147,0.544
"...443","BBAP","RB1A","04/27/2022 13:45:00",0.004,"mg/L",25.7524,-80.1954,0.784
"...444","BBAP","JFK03","07/11/2022 14:15:00",0.007,"mg/L",25.8628,-80.1697,0.182
"...445","BBAP","LR03","03/02/2022 15:05:00",0.12,"mg/L",25.8468,-80.1829,0.003
"...446","BBAP","BH22","06/21/2022 09:10:00",0.007,"mg/L",25.7597,-80.1776,0.808
"...447","BBAP","JFK03","09/05/2022 11:30:00",0.003,"mg/L",25.8628,-80.1697,0.452
"...448","BBAP","JT61","03/02/2022 13:35:00",0.021,"mg/L",25.8169,-80.1782,0.97
"...449","BBAP","LR03","02/02/2022 15:40:00",0.18,"mg/L",25.8468,-80.1829,0.048
"...450","BBAP","JFK03","03/02/2022 16:10:00",0.004,"mg/L",25.8628,-80.1697,0.484
"...451","BBAP","LR03","09/05/2022 10:25:00",0.1,"mg/L",25.8468,-80.1829,0.073
"...452","BBAP","VR11","08/08/2022 10:20:00",0.006,"mg/L",25.8047,-80.1794,0.696
"...453","BBAP","DM08","08/08/2022 11:25:00",0.005,"mg/L",25.8398,-80.1704,0.042
"...454","BBAP","VR11","04/19/2022 16:05:00",0.008,"mg/L",25.8047,-80.1794,0.902
"...455","BBAP","CWA5","02/17/2022 13:05:00",0.003,"mg/L",25.7633,-80.1609,0.888
"...456","BBAP","BH22","09/21/2022 11:50:00",0.018,"mg/L",25.7597,-80.1776,0.588
"...457","BBAP","DM08","11/01/2022 08:45:00",0.021,"mg/L",25.8398,-80.1704,0.389
"...458","BBAP","MRSC","09/21/2022 11:45:00",0.52,"mg/L",25.8072,-80.2599,0.083
"...459","BBAP","DM08","10/05/2022 10:45:00",0.032,"mg/L",25.8398,-80.1704,0.206
"...460","BBAP","JT71","11/02/2022 10:25:00",0.01,"mg/L",25.8217,-80.1513,0.748
"...461","BBAP","JT66","10/04/2022 10:35:00",0.01,"mg/L",25.8165,-80.147,0.899
"...462","BBAP","CWA2","09/21/2022 10:50:00",0.044,"mg/L",25.7513,-80.1585,0.925
"...463","BBAP","VR01","10/04/2022 09:00:00",0.009,"mg/L",25.8057,-80.1526,0.797
"...464","BBAP","BB14","10/04/2022 11:25:00",0.006,"mg/L",25.83,-80.1586,0.545
"...465","BBAP","LR03","10/05/2022 11:15:00",0.34,"mg/L",25.8468,-80.1829,0.257
"...466","BBAP","JFK03","11/01/2022 10:35:00",0.021,"mg/L",25.8628,-80.1697,0.812
"...467","BBAP","JT66","11/02/2022 10:05:00",0.01,"mg/L",25.8165,-80.147,0.886
"...468","BBAP","VR11","11/01/2022 07:55:00",0.023,"mg/L",25.8047,-80.1794,0.906
"...469","BBAP","LR03","11/01/2022 09:25:00",0.19,"mg/L",25.8468,-80.1829,0.071
"...470","BBAP","BB14","11/02/2022 10:50:00",0.006,"mg/L",25.83,-80.1586,0.674
"...471","BBAP","JFK03","10/05/2022 12:30:00",0.005,"mg/L",25.8628,-80.1697,0.818
"...472","BBAP","JT71","09/07/2022 12:15:00",0.01,"mg/L",25.8217,-80.1513,0.544
"...473","BBAP","JT66","09/07/2022 12:00:00",0.004,"mg/L",25.8165,-80.147,0.618
"...474","BBAP","JT71","10/04/2022 11:05:00",0.014,"mg/L",25.8217,-80.1513,0.908
"...475","BBAP","RB1A","12/01/2022 10:10:00",0.021,"mg/L",25.7524,-80.1954,0.659
"...476","BBAP","JT71","01/17/2023 11:00:00",0.01,"mg/L",25.8217,-80.1513,0.653
"...477","BBAP","JT61","02/01/2023 10:30:00",0.022,"mg/L",25.8169,-80.1782,0.79
"...478","BBAP","BH22","01/18/2023 11:05:00",0.006,"mg/L",25.7597,-80.1776,0.658
"...479","BBAP","MRSC","12/01/2022 08:20:00",0.24,"mg/L",25.8072,-80.2599,0.153
"...480","BBAP","JT61","12/05/2022 11:50:00",0.018,"mg/L",25.8169,-80.1782,0.868
"...481","BBAP","VR01","02/02/2023 10:45:00",0.004,"mg/L",25.8057,-80.1526,0.855
"...482","BBAP","JFK03","12/05/2022 14:20:00",0.015,"mg/L",25.8628,-80.1697,0.519
"...483","BBAP","JT71","12/06/2022 13:55:00",0.009,"mg/L",25.8217,-80.1513,0.734
"...484","BBAP","BB14","12/06/2022 14:20:00",0.011,"mg/L",25.83,-80.1586,0.599
"...485","BBAP","JT61","01/16/2023 08:40:00",0.012,"mg/L",25.8169,-80.1782,0.833
"...486","BBAP","VR01","01/17/2023 08:50:00",0.007,"mg/L",25.8057,-80.1526,0.784
"...487","BBAP","JT66","01/17/2023 10:10:00",0.008,"mg/L",25.8165,-80.147,0.855
"...488","BBAP","VR01","12/06/2022 12:05:00",0.009,"mg/L",25.8057,-80.1526,0.284
"...489","BBAP","JT66","12/06/2022 13:30:00",0.008,"mg/L",25.8165,-80.147,0.653
"...490","BBAP","CWA2","01/04/2023 11:30:00",0.007,"mg/L",25.7513,-80.1585,0.049
"...491","BBAP","MRSC","01/18/2023 10:30:00",0.11,"mg/L",25.8072,-80.2599,0.247
"...492","BBAP","RB1A","01/04/2023 13:40:00",0.004,"mg/L",25.7524,-80.1954,0.821
"...493","BBAP","MRSC","01/04/2023 12:00:00",0.066,"mg/L",25.8072,-80.2599,0.116
"...494","BBAP","JFK03","02/01/2023 12:50:00",0.014,"mg/L",25.8628,-80.1697,0.522
"...495","BBAP","BB14","01/17/2023 10:40:00",0.006,"mg/L",25.83,-80.1586,0.68
"...496","BBAP","JFK03","01/16/2023 10:40:00",0.009,"mg/L",25.8628,-80.1697,0.557
"...497","BBAP","CWA2","12/01/2022 08:10:00",0.008,"mg/L",25.7513,-80.1585,0.29
"...498","BBAP","JT71","02/02/2023 12:55:00",0.008,"mg/L",25.8217,-80.1513,0.537
"...499","BBAP","BH22","01/18/2023 11:15:00",0.007,"mg/L",25.7597,-80.1776,0.658
"...500","BBAP","LR03","12/05/2022 13:00:00",0.31,"mg/L",25.8468,-80.1829,0.066
"...501","BBAP","JT66","02/02/2023 12:40:00",0.007,"mg/L",25.8165,-80.147,0.726
"...502","BBAP","CWA2","01/18/2023 10:00:00",0.017,"mg/L",25.7513,-80.1585,0.883
"...503","BBAP","LR03","01/16/2023 09:35:00",0.069,"mg/L",25.8468,-80.1829,0.105
"...504","BBAP","VR11","02/01/2023 10:10:00",0.018,"mg/L",25.8047,-80.1794,0.881
"...505","BBAP","CWA5","12/01/2022 07:45:00",0.016,"mg/L",25.7633,-80.1609,0.747
"...506","BBAP","VR11","01/16/2023 08:20:00",0.009,"mg/L",25.8047,-80.1794,0.954
"...507","BBAP","LR03","02/01/2023 11:40:00",0.081,"mg/L",25.8468,-80.1829,0.067
"...508","BBAP","CWA5","01/04/2023 10:50:00",0.007,"mg/L",25.7633,-80.1609,0.87
"...509","BBAP","MRSC","04/17/2023 12:15:00",0.42,"mg/L",25.8072,-80.2599,0.101
"...510","BBAP","RB1A","04/17/2023 14:20:00",0.008,"mg/L",25.7524,-80.1954,0.811
"...511","BBAP","MRRB","04/17/2023 13:05:00",0.011,"mg/L",25.7698,-80.18085,0.816
"...512","BBAP","JT66","03/07/2023 15:05:00",0.002,"mg/L",25.8165,-80.147,0.651
"...513","BBAP","JT61","04/05/2023 13:55:00",0.005,"mg/L",25.8169,-80.1782,0.668
"...514","BBAP","VR11","03/08/2023 13:30:00",0.007,"mg/L",25.8047,-80.1794,0.945
"...515","BBAP","RB1A","03/21/2023 15:45:00",0.004,"mg/L",25.7524,-80.1954,0.888
"...516","BBAP","VR01","04/04/2023 13:05:00",0.002,"mg/L",25.8057,-80.1526,0.698
"...517","BBAP","JT61","03/08/2023 13:55:00",0.008,"mg/L",25.8169,-80.1782,0.947
"...518","BBAP","BB14","04/04/2023 15:30:00",0.006,"mg/L",25.83,-80.1586,0.428
"...519","BBAP","MRSC","03/21/2023 14:15:00",0.081,"mg/L",25.8072,-80.2599,0.125
"...520","BBAP","CWA4","02/15/2023 09:10:00",0.008,"mg/L",25.758,-80.1677,0.978
"...521","BBAP","BH22","03/21/2023 14:30:00",0.003,"mg/L",25.7597,-80.1776,0.567
"...522","BBAP","RB1A","02/15/2023 10:45:00",0.006,"mg/L",25.7524,-80.1954,0.752
"...523","BBAP","CWA5","04/17/2023 11:20:00",0.01,"mg/L",25.7633,-80.1609,0.776
"...524","BBAP","MRDW","02/15/2023 08:00:00",0.081,"mg/L",25.7773,-80.204,0.088
"...525","BBAP","LR03","03/08/2023 15:10:00",0.03,"mg/L",25.8468,-80.1829,0.023
"...526","BBAP","DM08","03/08/2023 14:35:00",0.006,"mg/L",25.8398,-80.1704,0.101
"...527","BBAP","JFK03","04/05/2023 15:50:00",0.006,"mg/L",25.8628,-80.1697,0.394
"...528","BBAP","MRSC","02/15/2023 09:00:00",0.3,"mg/L",25.8072,-80.2599,0.116
"...529","BBAP","DM08","04/05/2023 14:25:00",0.004,"mg/L",25.8398,-80.1704,0.167
"...530","BBAP","CWA2","04/17/2023 11:50:00",0.01,"mg/L",25.7513,-80.1585,0.281
"...531","BBAP","CWA5","03/21/2023 13:15:00",0.004,"mg/L",25.7633,-80.1609,0.964
"...532","BBAP","CWA2","02/15/2023 08:45:00",0.032,"mg/L",25.7513,-80.1585,0.639
"...533","BBAP","BH22","04/17/2023 12:30:00",0.01,"mg/L",25.7597,-80.1776,0.54
"...534","BBAP","VR01","03/07/2023 13:55:00",0.004,"mg/L",25.8057,-80.1526,0.736
"...535","BBAP","JT71","03/07/2023 15:20:00",0.004,"mg/L",25.8217,-80.1513,0.646
"...536","BBAP","BH22","02/15/2023 09:45:00",0.005,"mg/L",25.7597,-80.1776,0.782
"...537","BBAP","BB14","03/07/2023 15:40:00",0.007,"mg/L",25.83,-80.1586,0.437
"...538","BBAP","JFK03","03/08/2023 16:25:00",0.005,"mg/L",25.8628,-80.1697,0.504
"...539","BBAP","MRRB","04/17/2023 12:50:00",0.013,"mg/L",25.7698,-80.18085,0.816
"...540","BBAP","BB14","05/02/2023 14:35:00",0.008,"mg/L",25.83,-80.1586,0.297
"...541","BBAP","BH22","05/15/2023 10:55:00",0.003,"mg/L",25.7597,-80.1776,0.878
"...542","BBAP","JT71","05/02/2023 14:10:00",0.005,"mg/L",25.8217,-80.1513,0.468
"...543","BBAP","VR01","05/02/2023 12:33:00",0.002,"mg/L",25.8057,-80.1526,0.362
"...544","BBAP","JT66","05/02/2023 13:55:00",0.004,"mg/L",25.8165,-80.147,0.423
"...545","BBAP","MRSC","05/15/2023 11:00:00",0.043,"mg/L",25.8072,-80.2599,0.251
"...546","BBAP","JFK03","05/03/2023 14:15:00",0.004,"mg/L",25.8628,-80.1697,0.305
