"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...212","BBAP","LRSP","10/12/2020 11:40:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8757,-80.234877,0.797
"...213","BBAP","LRSP","11/16/2020 16:35:00","Nitrate-Nitrite__N_",0.06,"mg/L",25.8757,-80.234877,0.741
"...214","BBAP","LR03","08/26/2020 11:05:00","Nitrate-Nitrite__N_",0.29,"mg/L",25.8468,-80.1829,0.194
"...215","BBAP","JT66","07/06/2020 17:55:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.623
"...216","BBAP","JT66","09/02/2020 15:05:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.512
"...217","BBAP","JT71","07/06/2020 17:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.176
"...218","BBAP","LR03","11/16/2020 14:20:00","Nitrate-Nitrite__N_",0.33,"mg/L",25.8468,-80.1829,0.167
"...219","BBAP","VR01","04/06/2020 11:40:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.526
"...220","BBAP","LRUP","10/12/2020 12:40:00","Nitrate-Nitrite__N_",0.38,"mg/L",25.871414,-80.242386,0.773
"...221","BBAP","DM08","11/16/2020 13:50:00","Nitrate-Nitrite__N_",0.19,"mg/L",25.8398,-80.1704,0.149
"...222","BBAP","VR11","06/02/2020 10:05:00","Nitrate-Nitrite__N_",0.033,"mg/L",25.8047,-80.1794,0.754
"...223","BBAP","JT71","11/17/2020 15:00:00","Nitrate-Nitrite__N_",0.067,"mg/L",25.8217,-80.1513,0.206
"...224","BBAP","BB14","10/13/2020 12:55:00","Nitrate-Nitrite__N_",0.013,"mg/L",25.83,-80.1586,0.434
"...225","BBAP","LRSC","07/07/2020 13:30:00","Nitrate-Nitrite__N_",0.077,"mg/L",25.849525,-80.188332,0.509
"...226","BBAP","JT66","04/06/2020 13:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.35
"...227","BBAP","VR01","09/02/2020 14:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.688
"...228","BBAP","LR03","09/01/2020 14:00:00","Nitrate-Nitrite__N_",0.2,"mg/L",25.8468,-80.1829,0.193
"...229","BBAP","JT66","05/05/2020 12:55:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.282
"...230","BBAP","BB14","05/05/2020 13:40:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.202
"...231","BBAP","JT71","05/05/2020 13:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.219
"...232","BBAP","VR01","10/13/2020 11:00:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.8057,-80.1526,0.512
"...233","BBAP","TOW1","06/03/2020 15:00:00","Nitrate-Nitrite__N_",0.37,"mg/L",25.832759,-80.180765,0.5
"...234","BBAP","LRNSP","11/16/2020 15:00:00","Nitrate-Nitrite__N_",0.02,"mg/L",25.889928,-80.242964,0.604
"...235","BBAP","BB14","09/02/2020 15:45:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.659
"...236","BBAP","VR11","04/07/2020 12:35:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8047,-80.1794,0.688
"...237","BBAP","JT71","09/02/2020 15:25:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.547
"...238","BBAP","LR03","10/12/2020 10:15:00","Nitrate-Nitrite__N_",0.31,"mg/L",25.8468,-80.1829,0.211
"...239","BBAP","LRUP","11/16/2020 15:45:00","Nitrate-Nitrite__N_",0.59,"mg/L",25.871414,-80.242386,0.673
"...240","BBAP","JFK03","09/01/2020 14:50:00","Nitrate-Nitrite__N_",0.017,"mg/L",25.8628,-80.1697,0.736
"...241","BBAP","LR05","09/01/2020 16:35:00","Nitrate-Nitrite__N_",0.11,"mg/L",25.871488,-80.231037,0.56
"...242","BBAP","VR11","07/07/2020 15:20:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8047,-80.1794,0.709
"...243","BBAP","LR06","07/07/2020 13:00:00","Nitrate-Nitrite__N_",0.22,"mg/L",25.853524,-80.19291,0.909
"...244","BBAP","VR01","11/17/2020 13:45:00","Nitrate-Nitrite__N_",0.078,"mg/L",25.8057,-80.1526,0.673
"...245","BBAP","JFK03","11/16/2020 15:20:00","Nitrate-Nitrite__N_",0.21,"mg/L",25.8628,-80.1697,0.587
"...246","BBAP","BB14","04/06/2020 14:05:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.222
"...247","BBAP","JT61","07/07/2020 15:35:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8169,-80.1782,0.754
"...248","BBAP","JFK03","05/04/2020 13:45:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8628,-80.1697,0.161
"...249","BBAP","BB14","07/06/2020 17:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.18
"...250","BBAP","BB14","04/06/2020 13:45:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.222
"...251","BBAP","LR03","06/02/2020 11:45:00","Nitrate-Nitrite__N_",0.41,"mg/L",25.8468,-80.1829,0.117
"...252","BBAP","JT61","04/07/2020 13:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8169,-80.1782,0.68
"...253","BBAP","TOW3","06/03/2020 16:10:00","Nitrate-Nitrite__N_",0.15,"mg/L",25.835063,-80.180414,0.25
"...254","BBAP","DM08","05/04/2020 12:05:00","Nitrate-Nitrite__N_",0.051,"mg/L",25.8398,-80.1704,0.036
"...255","BBAP","DM28","04/07/2020 13:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8379,-80.1775,0.242
"...256","BBAP","JT61","08/26/2020 09:05:00","Nitrate-Nitrite__N_",0.015,"mg/L",25.8169,-80.1782,0.641
"...257","BBAP","VR11","11/16/2020 13:00:00","Nitrate-Nitrite__N_",0.13,"mg/L",25.8047,-80.1794,0.99
"...258","BBAP","LR03","04/07/2020 14:25:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8468,-80.1829,0.002
"...259","BBAP","JT66","11/17/2020 14:30:00","Nitrate-Nitrite__N_",0.085,"mg/L",25.8165,-80.147,0.852
"...260","BBAP","JFK03","11/16/2020 15:10:00","Nitrate-Nitrite__N_",0.21,"mg/L",25.8628,-80.1697,0.587
"...261","BBAP","VR11","05/04/2020 10:25:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.8047,-80.1794,0.767
"...262","BBAP","JT71","10/13/2020 12:35:00","Nitrate-Nitrite__N_",0.008,"mg/L",25.8217,-80.1513,0.143
"...263","BBAP","DM08","10/12/2020 10:00:00","Nitrate-Nitrite__N_",0.025,"mg/L",25.8398,-80.1704,0.239
"...264","BBAP","DM08","04/07/2020 13:55:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8398,-80.1704,0.018
"...265","BBAP","VR01","07/06/2020 14:50:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.671
"...266","BBAP","JFK03","10/12/2020 11:15:00","Nitrate-Nitrite__N_",0.008,"mg/L",25.8628,-80.1697,0.761
"...267","BBAP","JT66","10/13/2020 12:15:00","Nitrate-Nitrite__N_",0.014,"mg/L",25.8165,-80.147,0.425
"...268","BBAP","DM08","08/26/2020 10:45:00","Nitrate-Nitrite__N_",0.025,"mg/L",25.8398,-80.1704,0.262
"...269","BBAP","JFK03","04/07/2020 15:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8628,-80.1697,0.237
"...270","BBAP","JT61","05/04/2020 10:50:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.8169,-80.1782,0.564
"...271","BBAP","DM08","07/07/2020 16:55:00","Nitrate-Nitrite__N_",0.05,"mg/L",25.8398,-80.1704,0.112
"...272","BBAP","JT71","04/06/2020 13:25:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.342
"...273","BBAP","JT61","05/04/2020 11:00:00","Nitrate-Nitrite__N_",0.011,"mg/L",25.8169,-80.1782,0.564
"...274","BBAP","VR11","07/07/2020 15:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8047,-80.1794,0.709
"...275","BBAP","DM08","09/01/2020 13:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8398,-80.1704,0.391
"...276","BBAP","JT61","01/14/2021 13:35:00","Nitrate-Nitrite__N_",0.016,"mg/L",25.8169,-80.1782,0.815
"...277","BBAP","LR03","01/14/2021 15:30:00","Nitrate-Nitrite__N_",0.31,"mg/L",25.8468,-80.1829,0.126
"...278","BBAP","DM08","02/10/2021 14:00:00","Nitrate-Nitrite__N_",0.037,"mg/L",25.8398,-80.1704,0.106
"...279","BBAP","VR01","03/02/2021 15:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.272
"...280","BBAP","JT71","01/13/2021 14:25:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.317
"...281","BBAP","JT71","03/02/2021 16:20:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.193
"...282","BBAP","BB14","12/08/2020 08:50:00","Nitrate-Nitrite__N_",0.017,"mg/L",25.83,-80.1586,0.107
"...283","BBAP","DM00","01/14/2021 14:15:00","Nitrate-Nitrite__N_",0.017,"mg/L",25.83025,-80.16968,0.332
"...284","BBAP","LR03","02/10/2021 14:20:00","Nitrate-Nitrite__N_",0.3,"mg/L",25.8468,-80.1829,0.226
"...285","BBAP","DM08","01/14/2021 14:50:00","Nitrate-Nitrite__N_",0.012,"mg/L",25.8398,-80.1704,0.087
"...286","BBAP","DM08","12/09/2020 08:45:00","Nitrate-Nitrite__N_",0.064,"mg/L",25.8398,-80.1704,0.5
"...287","BBAP","DM08","03/01/2021 16:25:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8398,-80.1704,0.051
"...288","BBAP","VR01","01/13/2021 12:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8057,-80.1526,0.612
"...289","BBAP","VR01","02/08/2021 09:45:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.393
"...290","BBAP","JT71","02/08/2021 11:10:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.114
"...291","BBAP","JT66","02/08/2021 10:45:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.324
"...292","BBAP","JT66","02/08/2021 10:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.324
"...293","BBAP","BB14","03/02/2021 16:45:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.068
"...294","BBAP","VR11","01/14/2021 13:15:00","Nitrate-Nitrite__N_",0.019,"mg/L",25.8047,-80.1794,0.742
"...295","BBAP","JT71","12/08/2020 08:35:00","Nitrate-Nitrite__N_",0.023,"mg/L",25.8217,-80.1513,0.14
"...296","BBAP","JFK03","01/14/2021 16:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8628,-80.1697,0.251
"...297","BBAP","VR01","03/02/2021 15:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.272
"...298","BBAP","DM00","02/10/2021 12:50:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83025,-80.16968,0.482
"...299","BBAP","JFK03","02/08/2021 13:00:00","Nitrate-Nitrite__N_",0.007,"mg/L",25.8628,-80.1697,0.17
"...300","BBAP","JT66","12/08/2020 08:20:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.417
"...301","BBAP","BB14","01/13/2021 14:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.83,-80.1586,0.473
"...302","BBAP","JT66","03/02/2021 16:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.109
"...303","BBAP","VR11","03/01/2021 15:35:00","Nitrate-Nitrite__N_",0.02,"mg/L",25.8047,-80.1794,0.668
"...304","BBAP","LR03","12/09/2020 09:15:00","Nitrate-Nitrite__N_",0.4,"mg/L",25.8468,-80.1829,0.184
"...305","BBAP","JT66","01/13/2021 13:55:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.518
"...306","BBAP","BB14","02/08/2021 11:40:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.244
"...307","BBAP","JT61","12/09/2020 08:15:00","Nitrate-Nitrite__N_",0.033,"mg/L",25.8169,-80.1782,0.816
"...308","BBAP","VR11","02/10/2021 11:35:00","Nitrate-Nitrite__N_",0.014,"mg/L",25.8047,-80.1794,0.939
"...309","BBAP","VR01","12/08/2020 07:25:00","Nitrate-Nitrite__N_",0.009,"mg/L",25.8057,-80.1526,0.475
"...310","BBAP","MRRB","05/10/2021 12:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.7698,-80.18085,0.955
"...311","BBAP","DM08","05/10/2021 14:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8398,-80.1704,0.151
"...312","BBAP","VR11","06/07/2021 12:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8047,-80.1794,0.971
"...313","BBAP","JFK03","04/06/2021 13:20:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8628,-80.1697,0.385
"...314","BBAP","DM08","04/06/2021 12:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8398,-80.1704,0.154
"...315","BBAP","JT61","05/10/2021 13:35:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8169,-80.1782,0.69
"...316","BBAP","LR03","06/07/2021 14:00:00","Nitrate-Nitrite__N_",0.14,"mg/L",25.8468,-80.1829,0.14
"...317","BBAP","BB14","04/05/2021 11:10:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.62
"...318","BBAP","JT71","04/05/2021 10:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.377
"...319","BBAP","JFK03","05/10/2021 15:40:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8628,-80.1697,0.124
"...320","BBAP","VR01","05/11/2021 13:10:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.122
"...321","BBAP","JT66","04/05/2021 10:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.786
"...322","BBAP","LR03","05/10/2021 14:35:00","Nitrate-Nitrite__N_",0.085,"mg/L",25.8468,-80.1829,0.158
"...323","BBAP","LR03","04/06/2021 12:30:00","Nitrate-Nitrite__N_",0.098,"mg/L",25.8468,-80.1829,0.206
"...324","BBAP","DM08","06/07/2021 13:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8398,-80.1704,0.141
"...325","BBAP","VR01","04/05/2021 08:20:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.519
"...326","BBAP","JT71","04/05/2021 10:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.377
"...327","BBAP","JT61","04/06/2021 11:40:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8169,-80.1782,0.681
"...328","BBAP","JT71","05/11/2021 14:35:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.141
"...329","BBAP","DM08","06/07/2021 13:20:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8398,-80.1704,0.141
"...330","BBAP","VR11","05/10/2021 13:15:00","Nitrate-Nitrite__N_",0.011,"mg/L",25.8047,-80.1794,0.678
"...331","BBAP","JT66","05/11/2021 14:25:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.198
"...332","BBAP","BB14","05/11/2021 15:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.212
"...333","BBAP","BB14","06/08/2021 12:45:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.558
"...334","BBAP","CWA2","07/19/2021 09:50:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7513,-80.1585,0.343
"...335","BBAP","CWA4","08/17/2021 10:05:00","Nitrate-Nitrite__N_",0.021,"mg/L",25.758,-80.1677,0.9
"...336","BBAP","JT71","07/07/2021 14:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.5
"...337","BBAP","VR01","06/08/2021 14:20:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.21
"...338","BBAP","RB1A","07/19/2021 11:45:00","Nitrate-Nitrite__N_",0.011,"mg/L",25.7524,-80.1954,0.999
"...339","BBAP","VR01","07/08/2021 12:05:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.498
"...340","BBAP","CWA2","08/17/2021 09:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7513,-80.1585,0.411
"...341","BBAP","BH22","08/17/2021 10:25:00","Nitrate-Nitrite__N_",0.015,"mg/L",25.7597,-80.1776,0.59
"...342","BBAP","MRSC","08/17/2021 10:40:00","Nitrate-Nitrite__N_",0.15,"mg/L",25.8072,-80.2599,0.063
"...343","BBAP","JT66","07/08/2021 12:55:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.414
"...344","BBAP","DM08","08/02/2021 09:45:00","Nitrate-Nitrite__N_",0.052,"mg/L",25.8398,-80.1704,1
"...345","BBAP","BB14","07/07/2021 13:45:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.255
"...346","BBAP","MRDC","07/19/2021 10:45:00","Nitrate-Nitrite__N_",0.23,"mg/L",25.7859,-80.2251,0.43
"...347","BBAP","JFK03","06/08/2021 16:00:00","Nitrate-Nitrite__N_",0.028,"mg/L",25.8628,-80.1697,0.47
"...348","BBAP","LR03","08/02/2021 10:30:00","Nitrate-Nitrite__N_",0.34,"mg/L",25.8468,-80.1829,1
"...349","BBAP","JT66","06/08/2021 14:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.347
"...350","BBAP","CWA5","08/17/2021 09:10:00","Nitrate-Nitrite__N_",0.021,"mg/L",25.7633,-80.1609,0.896
"...351","BBAP","JT61","07/07/2021 11:50:00","Nitrate-Nitrite__N_",0.018,"mg/L",25.8169,-80.1782,0.492
"...352","BBAP","LR03","07/08/2021 14:20:00","Nitrate-Nitrite__N_",0.29,"mg/L",25.8468,-80.1829,0.037
"...353","BBAP","JFK03","07/07/2021 13:00:00","Nitrate-Nitrite__N_",0.046,"mg/L",25.8628,-80.1697,0.239
"...354","BBAP","DM08","12/14/2021 11:00:00","Nitrate-Nitrite__N_",0.009,"mg/L",25.8398,-80.1704,0.193
"...355","BBAP","JFK03","09/07/2021 16:10:00","Nitrate-Nitrite__N_",0.013,"mg/L",25.8628,-80.1697,0.569
"...356","BBAP","DM08","10/05/2021 13:00:00","Nitrate-Nitrite__N_",0.017,"mg/L",25.8398,-80.1704,0.285
"...357","BBAP","JT71","12/13/2021 10:45:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.455
"...358","BBAP","JT61","09/07/2021 14:00:00","Nitrate-Nitrite__N_",0.016,"mg/L",25.8169,-80.1782,0.87
"...359","BBAP","DM08","09/07/2021 14:45:00","Nitrate-Nitrite__N_",0.025,"mg/L",25.8398,-80.1704,0.211
"...360","BBAP","MRSC","12/20/2021 14:30:00","Nitrate-Nitrite__N_",0.17,"mg/L",25.8072,-80.2599,0.18
"...361","BBAP","LR03","12/14/2021 11:30:00","Nitrate-Nitrite__N_",0.33,"mg/L",25.8468,-80.1829,0.113
"...362","BBAP","MRSC","11/16/2021 12:00:00","Nitrate-Nitrite__N_",0.2,"mg/L",25.8072,-80.2599,0.047
"...363","BBAP","BH22","11/16/2021 12:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7597,-80.1776,0.934
"...364","BBAP","JT61","12/14/2021 10:30:00","Nitrate-Nitrite__N_",0.016,"mg/L",25.8169,-80.1782,0.741
"...365","BBAP","JT66","11/01/2021 11:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.691
"...366","BBAP","DM08","11/02/2021 11:40:00","Nitrate-Nitrite__N_",0.017,"mg/L",25.8398,-80.1704,0.329
"...367","BBAP","VR01","10/04/2021 11:25:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.667
"...368","BBAP","MRSC","10/19/2021 14:20:00","Nitrate-Nitrite__N_",0.17,"mg/L",25.8072,-80.2599,0.032
"...369","BBAP","JFK03","12/14/2021 12:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8628,-80.1697,0.613
"...370","BBAP","LR03","01/10/2022 09:30:00","Nitrate-Nitrite__N_",0.36,"mg/L",25.8468,-80.1829,0.103
"...371","BBAP","JT71","01/12/2022 10:40:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.565
"...372","BBAP","JFK03","01/10/2022 10:15:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.8628,-80.1697,0.426
"...373","BBAP","BB14","01/12/2022 11:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.777
"...374","BBAP","JT66","01/12/2022 10:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.81
"...375","BBAP","DM08","01/10/2022 08:50:00","Nitrate-Nitrite__N_",0.04,"mg/L",25.8398,-80.1704,0.213
"...376","BBAP","CWA2","01/18/2022 13:50:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.7513,-80.1585,0.157
"...377","BBAP","RB1A","07/28/2022 15:25:00","Nitrate-Nitrite__N_",0.008,"mg/L",25.7524,-80.1954,0.916
"...378","BBAP","JFK03","02/02/2022 17:00:00","Nitrate-Nitrite__N_",0.097,"mg/L",25.8628,-80.1697,0.819
"...379","BBAP","BH22","04/27/2022 12:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7597,-80.1776,0.572
"...380","BBAP","VR01","02/01/2022 13:20:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.778
"...381","BBAP","JT61","04/19/2022 16:35:00","Nitrate-Nitrite__N_",0.008,"mg/L",25.8169,-80.1782,0.864
"...382","BBAP","MRSC","03/15/2022 12:40:00","Nitrate-Nitrite__N_",0.12,"mg/L",25.8072,-80.2599,0.08
"...383","BBAP","JT61","07/11/2022 13:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8169,-80.1782,0.614
"...384","BBAP","DM08","07/11/2022 13:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8398,-80.1704,0.041
"...385","BBAP","DM08","04/19/2022 17:10:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8398,-80.1704,0.1524
"...386","BBAP","JT66","06/07/2022 09:15:00","Nitrate-Nitrite__N_",0.008,"mg/L",25.8165,-80.147,0.489
"...387","BBAP","BB14","06/07/2022 10:20:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.549
"...388","BBAP","JFK03","05/09/2022 11:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8628,-80.1697,0.9144
"...389","BBAP","DM08","05/09/2022 09:35:00","Nitrate-Nitrite__N_",0.014,"mg/L",25.8398,-80.1704,0.3048
"...390","BBAP","JT71","07/12/2022 14:35:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.419
"...391","BBAP","JT71","06/08/2022 08:40:00","Nitrate-Nitrite__N_",0.041,"mg/L",25.8217,-80.1513,0.907
"...392","BBAP","BB14","03/03/2022 16:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.517
"...393","BBAP","BB14","07/12/2022 15:10:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.281
"...394","BBAP","LR03","04/19/2022 17:35:00","Nitrate-Nitrite__N_",0.18,"mg/L",25.8468,-80.1829,0.036
"...395","BBAP","BH22","07/28/2022 14:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.7597,-80.1776,0.581
"...396","BBAP","JT61","09/05/2022 09:30:00","Nitrate-Nitrite__N_",0.009,"mg/L",25.8169,-80.1782,0.777
"...397","BBAP","DM08","09/05/2022 10:00:00","Nitrate-Nitrite__N_",0.015,"mg/L",25.8398,-80.1704,0.033
"...398","BBAP","JT71","06/07/2022 09:50:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.254
"...399","BBAP","LR03","05/09/2022 10:15:00","Nitrate-Nitrite__N_",0.25,"mg/L",25.8468,-80.1829,0.1524
"...400","BBAP","BB14","08/09/2022 13:25:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.144
"...401","BBAP","CWA2","08/23/2022 11:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7513,-80.1585,0.288
"...402","BBAP","BH22","01/18/2022 14:25:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7597,-80.1776,0.677
"...403","BBAP","MRSC","06/21/2022 08:50:00","Nitrate-Nitrite__N_",0.18,"mg/L",25.8072,-80.2599,0.304
"...404","BBAP","CWA2","06/21/2022 08:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7513,-80.1585,0.876
"...405","BBAP","JT66","08/09/2022 12:35:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.385
"...406","BBAP","JT71","03/03/2022 15:30:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.201
"...407","BBAP","CWA2","06/21/2022 08:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7513,-80.1585,0.876
"...408","BBAP","JT71","08/09/2022 13:00:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.451
"...409","BBAP","BB14","04/14/2022 15:10:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.83,-80.1586,0.521
"...410","BBAP","JT71","02/01/2022 15:15:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8217,-80.1513,0.285
"...411","BBAP","MRRB","02/17/2022 15:20:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7698,-80.18085,0.882
"...412","BBAP","DM08","03/02/2022 14:25:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8398,-80.1704,0.077
"...413","BBAP","CWA2","05/24/2022 09:10:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7513,-80.1585,0.917
"...414","BBAP","JT66","04/14/2022 13:55:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.438
"...415","BBAP","BH22","03/15/2022 13:20:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7597,-80.1776,0.51
"...416","BBAP","CWA2","07/28/2022 13:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.7513,-80.1585,0.856
"...417","BBAP","MRSC","01/18/2022 14:00:00","Nitrate-Nitrite__N_",0.091,"mg/L",25.8072,-80.2599,0.097
"...418","BBAP","RB1A","01/18/2022 15:25:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7524,-80.1954,0.967
"...419","BBAP","VR01","04/14/2022 12:05:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8057,-80.1526,0.401
"...420","BBAP","RB1A","06/21/2022 10:20:00","Nitrate-Nitrite__N_",0.025,"mg/L",25.7524,-80.1954,0.814
"...421","BBAP","JT66","02/01/2022 14:55:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.8165,-80.147,0.477
"...422","BBAP","BH22","05/24/2022 09:55:00","Nitrate-Nitrite__N_",0.004,"mg/L",25.7597,-80.1776,0.882
