"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"68172","SFER","CW5","09/20/2023 20:41:00","Dissolved_Oxygen__CTD_",5.4489,"mg/L",28.0101,-83.2371,0
"68192","SFER","CW6","09/20/2023 21:58:00","Dissolved_Oxygen__CTD_",5.5929,"mg/L",28.0125,-83.4128,0
"682110","SFER","CW7","09/20/2023 23:16:00","Dissolved_Oxygen__CTD_",5.0949,"mg/L",28.0113,-83.5678,0
"68232","SFER","41","09/21/2023 20:43:00","Dissolved_Oxygen__CTD_",6.0004,"mg/L",25.7337,-81.5718,0
"68252","SFER","45","09/21/2023 22:00:00","Dissolved_Oxygen__CTD_",5.8241,"mg/L",25.583,-81.4701,0
"68282","SFER","47","09/21/2023 22:45:00","Dissolved_Oxygen__CTD_",6.2763,"mg/L",25.5832,-81.3668,0
"68302","SFER","49","09/21/2023 23:22:00","Dissolved_Oxygen__CTD_",6.2807,"mg/L",25.5836,-81.2919,0
"68322","SFER","51","09/22/2023 00:40:00","Dissolved_Oxygen__CTD_",5.804,"mg/L",25.4528,-81.3088,0
"68342","SFER","53","09/22/2023 01:19:00","Dissolved_Oxygen__CTD_",6.347,"mg/L",25.453,-81.2293,0
"68352","SFER","54","09/22/2023 02:36:00","Dissolved_Oxygen__CTD_",5.6563,"mg/L",25.3383,-81.1585,0
"68362","SFER","55","09/22/2023 03:15:00","Dissolved_Oxygen__CTD_",5.7445,"mg/L",25.3493,-81.198,0
"68372","SFER","56","09/22/2023 03:34:00","Dissolved_Oxygen__CTD_",5.5378,"mg/L",25.3493,-81.2295,0
"68382","SFER","57","09/22/2023 04:04:00","Dissolved_Oxygen__CTD_",5.8965,"mg/L",25.3484,-81.2663,0
"68402","SFER","57.1","09/22/2023 04:45:00","Dissolved_Oxygen__CTD_",5.8347,"mg/L",25.3497,-81.3356,0
"68422","SFER","57.2","09/22/2023 05:50:00","Dissolved_Oxygen__CTD_",5.7772,"mg/L",25.3498,-81.4902,0
"68442","SFER","57.3","09/22/2023 07:06:00","Dissolved_Oxygen__CTD_",5.5716,"mg/L",25.3523,-81.6523,0
"68462","SFER","58","09/22/2023 08:28:00","Dissolved_Oxygen__CTD_",5.807,"mg/L",25.1661,-81.6528,0
"68492","SFER","60","09/22/2023 10:30:00","Dissolved_Oxygen__CTD_",5.346,"mg/L",25.1663,-81.3363,0
"68532","SFER","64","09/22/2023 11:46:00","Dissolved_Oxygen__CTD_",5.597,"mg/L",25.1665,-81.1564,0
"68542","SFER","65","09/22/2023 12:37:00","Dissolved_Oxygen__CTD_",5.202,"mg/L",25.0932,-81.1021,0
"68572","SFER","68","09/22/2023 14:00:00","Dissolved_Oxygen__CTD_",5.172,"mg/L",24.9297,-81.1688,0
"68592","SFER","ROME5","11/10/2023 15:42:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.6506,-82.8382,0
"686110","SFER","ROME4","11/10/2023 16:30:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.6516,-82.922,0
"68632","SFER","TB3","11/10/2023 17:14:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.6724,-83.0003,0
"68652","SFER","TB4","11/10/2023 18:18:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.6175,-83.1308,0
"68672","SFER","TB2","11/10/2023 20:07:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.7404,-82.9277,0
"68692","SFER","TB1","11/10/2023 20:57:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.8016,-82.8816,0
"687110","SFER","CW1","11/10/2023 22:55:00","Dissolved_Oxygen__CTD_",NA,"mg/L",28.0099,-82.8482,0
"68732","SFER","CW2","11/10/2023 23:22:00","Dissolved_Oxygen__CTD_",NA,"mg/L",28.0168,-82.8918,0
"68752","SFER","CW3","11/11/2023 00:05:00","Dissolved_Oxygen__CTD_",NA,"mg/L",28.0102,-82.9604,0
"68772","SFER","CW4","11/11/2023 00:56:00","Dissolved_Oxygen__CTD_",NA,"mg/L",28.012,-83.0789,0
"68792","SFER","CW5","11/11/2023 02:02:00","Dissolved_Oxygen__CTD_",NA,"mg/L",28.012,-83.2394,0
"688110","SFER","CW6","11/11/2023 03:12:00","Dissolved_Oxygen__CTD_",NA,"mg/L",28.0121,-83.4049,0
"68832","SFER","CW7","11/11/2023 04:19:00","Dissolved_Oxygen__CTD_",NA,"mg/L",28.0119,-83.5689,0
"68852","SFER","TB10","11/11/2023 07:16:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.6211,-83.4904,0
"68872","SFER","TB5","11/11/2023 08:48:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.6169,-83.3011,0
"68892","SFER","AMI9","11/11/2023 16:08:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.1891,-83.5052,0
"689110","SFER","AMI8","11/11/2023 17:00:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.2279,-83.4102,0
"68932","SFER","AMI7","11/11/2023 17:51:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.2661,-83.3157,0
"68952","SFER","AMI6","11/11/2023 18:37:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.305,-83.221,0
"68972","SFER","AMI5","11/11/2023 19:28:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.3432,-83.127,0
"68992","SFER","AMI4","11/11/2023 20:16:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.3819,-83.0329,0
"690110","SFER","AMI3","11/11/2023 21:03:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.42,-82.9387,0
"69032","SFER","AMI2","11/11/2023 21:51:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.459,-82.8444,0
"69052","SFER","AMI1","11/11/2023 22:41:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.4969,-82.7506,0
"69072","SFER","V1","11/12/2023 01:48:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.1109,-82.4774,0
"69092","SFER","V2","11/12/2023 02:26:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.0721,-82.5463,0
"691110","SFER","V3","11/12/2023 03:08:00","Dissolved_Oxygen__CTD_",NA,"mg/L",27.0333,-82.6143,0
"69132","SFER","V4","11/12/2023 03:49:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.9942,-82.6836,0
"69152","SFER","V5","11/12/2023 04:31:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.9551,-82.7511,0
"69172","SFER","V6","11/12/2023 05:07:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.9158,-82.8213,0
"69192","SFER","V7","11/12/2023 05:49:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.8779,-82.8888,0
"692110","SFER","V8","11/12/2023 06:29:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.83,-82.9606,0
"69232","SFER","V9","11/12/2023 07:45:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.7303,-83.0992,0
"69262","SFER","BG7","11/12/2023 09:56:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.4952,-83.0369,0
"69282","SFER","BG6","11/12/2023 11:10:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.544,-82.8706,0
"69302","SFER","GP5","11/12/2023 12:28:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.5962,-82.6957,0
"69322","SFER","BG4","11/12/2023 13:30:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.6309,-82.5561,0
"69342","SFER","RP4","11/12/2023 14:08:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.5779,-82.4976,0
"69362","SFER","BG3","11/12/2023 15:05:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.6682,-82.4168,0
"69382","SFER","BG2","11/12/2023 15:42:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.6889,-82.34,0
"69402","SFER","BG1","11/12/2023 16:33:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.7093,-82.2619,0
"69422","SFER","RP3","11/12/2023 17:56:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.551,-82.3307,0
"69442","SFER","RP2","11/12/2023 18:29:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.5532,-82.2549,0
"69452","SFER","RP1","11/12/2023 18:53:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.5451,-82.2114,0
"69472","SFER","CAL1","11/12/2023 21:20:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.4258,-81.96,0
"69492","SFER","CAL2","11/12/2023 21:55:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.3831,-81.9998,0
"695110","SFER","CAL3","11/12/2023 22:30:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.3417,-82.0439,0
"69532","SFER","CAL4","11/12/2023 23:27:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.2539,-82.1378,0
"69552","SFER","CAL5","11/13/2023 00:21:00","Dissolved_Oxygen__CTD_",NA,"mg/L",26.1836,-82.2166,0
"69562","SFER","34","11/13/2023 03:24:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.95,-81.7673,0
"69582","SFER","33","11/13/2023 03:52:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.9121,-81.7995,0
"69592","SFER","32","11/13/2023 04:16:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.8735,-81.8327,0
"696110","SFER","31","11/13/2023 05:26:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.7425,-81.9428,0
"69622","SFER","42","11/13/2023 07:06:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.6555,-81.719,0
"69632","SFER","41","11/13/2023 08:25:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.7321,-81.5759,0
"69642","SFER","40","11/13/2023 08:56:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.7597,-81.5236,0
"69652","SFER","39","11/13/2023 09:13:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.7787,-81.4897,0
"69672","SFER","45","11/13/2023 10:36:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.5844,-81.4714,0
"69682","SFER","46","11/13/2023 11:08:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.583,-81.4079,0
"69692","SFER","47","11/13/2023 11:26:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.5831,-81.3674,0
"69702","SFER","48","11/13/2023 11:46:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.583,-81.3289,0
"697110","SFER","49","11/13/2023 12:05:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.582,-81.3009,0
"69722","SFER","50","11/13/2023 13:06:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.455,-81.3495,0
"69732","SFER","51","11/13/2023 13:24:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.4531,-81.3077,0
"69742","SFER","52","11/13/2023 13:48:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.453,-81.2605,0
"69752","SFER","53","11/13/2023 14:03:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.4531,-81.2322,0
"69772","SFER","57.1","11/13/2023 15:12:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.352,-81.3358,0
"69782","SFER","57","11/13/2023 15:50:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.3517,-81.2643,0
"69792","SFER","56","11/13/2023 16:12:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.3502,-81.2273,0
"69802","SFER","55","11/13/2023 16:32:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.3501,-81.1934,0
"698110","SFER","54","11/13/2023 17:11:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.3448,-81.1534,0
"69832","SFER","57.2","11/13/2023 19:32:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.3519,-81.4902,0
"69852","SFER","57.3","11/13/2023 20:40:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.3515,-81.6535,0
"69872","SFER","58","11/13/2023 21:56:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.167,-81.6532,0
"69882","SFER","59","11/13/2023 23:05:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.167,-81.4917,0
"69902","SFER","60","11/14/2023 00:07:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.1671,-81.3365,0
"699110","SFER","61","11/14/2023 00:35:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.167,-81.2755,0
"69922","SFER","62","11/14/2023 00:49:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.1669,-81.2361,0
"69932","SFER","63","11/14/2023 01:03:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.1669,-81.2012,0
"69942","SFER","64","11/14/2023 01:23:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.167,-81.1572,0
"69952","SFER","65","11/14/2023 02:17:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.1022,-81.0939,0
"69962","SFER","66","11/14/2023 02:37:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.0685,-81.108,0
"69972","SFER","67","11/14/2023 02:54:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.0313,-81.1264,0
"69982","SFER","68","11/14/2023 03:49:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.9304,-81.1668,0
"69992","SFER","69","11/14/2023 04:21:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.93,-81.0968,0
"70002","SFER","70","11/14/2023 04:47:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.93,-81.0255,0
"700110","SFER","6.5","11/14/2023 13:56:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.0466,-80.2906,0
"70022","SFER","6","11/14/2023 14:08:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.0623,-80.3126,0
"70032","SFER","5.5","11/14/2023 14:24:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.0798,-80.3339,0
"70042","SFER","3","11/14/2023 18:27:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.644,-80.083,0
"70062","SFER","2","11/14/2023 18:37:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.6419,-80.1048,0
"70072","SFER","1","11/14/2023 18:51:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.6449,-80.1269,0
"70082","SFER","EKIN","11/14/2023 21:07:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.3362,-80.2255,0
"70092","SFER","EKMID","11/14/2023 21:23:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.3142,-80.1964,0
"701010","SFER","EKOFF","11/14/2023 21:38:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.2949,-80.1644,0
"701110","SFER","4","11/14/2023 23:45:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.1084,-80.3794,0
"70122","SFER","5","11/14/2023 23:57:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.0936,-80.356,0
"70142","SFER","MR","11/15/2023 01:17:00","Dissolved_Oxygen__CTD_",NA,"mg/L",25.0103,-80.3809,0
"70152","SFER","UKIN","11/15/2023 03:07:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.9385,-80.5698,0
"70162","SFER","UKMID","11/15/2023 03:23:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.921,-80.5463,0
"70172","SFER","UKOFF","11/15/2023 03:39:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.898,-80.5298,0
"70182","SFER","7","11/15/2023 05:15:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.8211,-80.7569,0
"70192","SFER","8","11/15/2023 05:33:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.7933,-80.7422,0
"702110","SFER","9","11/15/2023 06:20:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.7633,-80.7243,0
"70222","SFER","10","11/15/2023 07:39:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.7866,-80.8607,0
"70232","SFER","11","11/15/2023 07:59:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.754,-80.8478,0
"70252","SFER","12","11/15/2023 08:22:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.7172,-80.8348,0
"70262","SFER","13","11/15/2023 09:45:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.7016,-81.0276,0
"70272","SFER","14","11/15/2023 10:04:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.676,-81.0245,0
"70282","SFER","15","11/15/2023 10:27:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.6483,-81.0196,0
"70292","SFER","16","11/15/2023 11:39:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.6699,-81.2042,0
"70302","SFER","17","11/15/2023 12:03:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.6306,-81.1918,0
"70322","SFER","18","11/15/2023 12:24:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.6007,-81.1818,0
"70332","SFER","19","11/15/2023 13:52:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.6102,-81.422,0
"70342","SFER","20","11/15/2023 14:09:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.5761,-81.4182,0
"70362","SFER","21LK","11/15/2023 14:32:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.5392,-81.4143,0
"70382","SFER","WS","11/15/2023 17:41:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.4765,-81.7204,0
"70392","SFER","22","11/15/2023 18:19:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.455,-81.8275,0
"70402","SFER","23","11/15/2023 19:19:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.4865,-81.8281,0
"704110","SFER","24","11/15/2023 19:40:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.5368,-81.828,0
"70432","SFER","KW1","11/15/2023 20:47:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.6546,-81.9047,0
"70452","SFER","KW2","11/15/2023 21:28:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.728,-81.9188,0
"70462","SFER","KW3","11/15/2023 22:35:00","Dissolved_Oxygen__CTD_",NA,"mg/L",24.8208,-81.9572,0
"70482","SFER","CAL1","01/14/2024 01:10:00","Dissolved_Oxygen__CTD_",9.645,"mg/L",26.4251,-81.9598,0
"70502","SFER","CAL2","01/14/2024 01:53:00","Dissolved_Oxygen__CTD_",9.7777,"mg/L",26.3825,-81.9998,0
"70522","SFER","CAL3","01/14/2024 02:31:00","Dissolved_Oxygen__CTD_",9.7845,"mg/L",26.3432,-82.0444,0
"70542","SFER","CAL4","01/14/2024 03:28:00","Dissolved_Oxygen__CTD_",9.8089,"mg/L",26.2539,-82.1378,0
"70562","SFER","CAL5","01/14/2024 04:29:00","Dissolved_Oxygen__CTD_",9.8298,"mg/L",26.1826,-82.2173,0
"70592","SFER","33","01/14/2024 08:12:00","Dissolved_Oxygen__CTD_",9.7781,"mg/L",25.9112,-81.8007,0
"70622","SFER","31","01/14/2024 09:51:00","Dissolved_Oxygen__CTD_",9.66,"mg/L",25.7418,-81.942,0
"70642","SFER","41","01/14/2024 12:52:00","Dissolved_Oxygen__CTD_",9.421,"mg/L",25.7331,-81.5752,0
"70682","SFER","45","01/14/2024 15:16:00","Dissolved_Oxygen__CTD_",9.629,"mg/L",25.5836,-81.4712,0
"707110","SFER","47","01/14/2024 16:01:00","Dissolved_Oxygen__CTD_",9.728,"mg/L",25.5841,-81.3666,0
"70732","SFER","49","01/14/2024 16:35:00","Dissolved_Oxygen__CTD_",9.82,"mg/L",25.5833,-81.3007,0
"70762","SFER","51","01/14/2024 17:54:00","Dissolved_Oxygen__CTD_",9.717,"mg/L",25.4535,-81.3077,0
"70782","SFER","53","01/14/2024 18:32:00","Dissolved_Oxygen__CTD_",9.925,"mg/L",25.4526,-81.2282,0
"70792","SFER","54","01/14/2024 20:25:00","Dissolved_Oxygen__CTD_",10.195,"mg/L",25.3452,-81.153,0
"70802","SFER","55","01/14/2024 21:09:00","Dissolved_Oxygen__CTD_",9.807,"mg/L",25.3498,-81.1938,0
"708110","SFER","56","01/14/2024 21:30:00","Dissolved_Oxygen__CTD_",9.8747,"mg/L",25.3497,-81.2278,0
"70822","SFER","57","01/14/2024 22:03:00","Dissolved_Oxygen__CTD_",9.816,"mg/L",25.3514,-81.2648,0
"70842","SFER","57.1","01/14/2024 22:35:00","Dissolved_Oxygen__CTD_",9.8096,"mg/L",25.352,-81.3377,0
"70862","SFER","57.2","01/14/2024 23:34:00","Dissolved_Oxygen__CTD_",9.6747,"mg/L",25.3513,-81.4915,0
"70882","SFER","57.3","01/15/2024 00:44:00","Dissolved_Oxygen__CTD_",9.686,"mg/L",25.3521,-81.6536,0
"70902","SFER","58","01/15/2024 02:09:00","Dissolved_Oxygen__CTD_",9.5253,"mg/L",25.1663,-81.6541,0
"70932","SFER","60","01/15/2024 04:36:00","Dissolved_Oxygen__CTD_",9.5204,"mg/L",25.1673,-81.3367,0
"70972","SFER","64","01/15/2024 05:51:00","Dissolved_Oxygen__CTD_",9.4834,"mg/L",25.167,-81.1576,0
"70982","SFER","65","01/15/2024 06:44:00","Dissolved_Oxygen__CTD_",9.3787,"mg/L",25.1018,-81.0926,0
"710110","SFER","68","01/15/2024 08:23:00","Dissolved_Oxygen__CTD_",9.192,"mg/L",24.9297,-81.167,0
"71042","SFER","16","01/15/2024 12:32:00","Dissolved_Oxygen__CTD_",8.508,"mg/L",24.6711,-81.2056,0
"71072","SFER","18","01/15/2024 13:08:00","Dissolved_Oxygen__CTD_",8.745,"mg/L",24.5984,-81.1825,0
"71132","SFER","10","01/15/2024 16:39:00","Dissolved_Oxygen__CTD_",8.609,"mg/L",24.7888,-80.8608,0
"71162","SFER","12","01/15/2024 17:24:00","Dissolved_Oxygen__CTD_",8.697,"mg/L",24.7137,-80.831,0
"71192","SFER","9.5","01/15/2024 18:35:00","Dissolved_Oxygen__CTD_",8.674,"mg/L",24.7187,-80.689,0
"712110","SFER","9","01/15/2024 19:13:00","Dissolved_Oxygen__CTD_",8.816,"mg/L",24.7632,-80.7226,0
"71232","SFER","7","01/15/2024 19:51:00","Dissolved_Oxygen__CTD_",9.152,"mg/L",24.8208,-80.7572,0
"71282","SFER","MR","01/15/2024 23:09:00","Dissolved_Oxygen__CTD_",8.8286,"mg/L",25.0097,-80.3818,0
"71352","SFER","21LK","01/16/2024 09:13:00","Dissolved_Oxygen__CTD_",8.989,"mg/L",24.5384,-81.4131,0
"71382","SFER","WS","01/16/2024 12:14:00","Dissolved_Oxygen__CTD_",8.804,"mg/L",24.4781,-81.7172,0
"71442","SFER","KW1","01/16/2024 15:02:00","Dissolved_Oxygen__CTD_",9.39,"mg/L",24.654,-81.9039,0
"71462","SFER","KW2","01/16/2024 15:38:00","Dissolved_Oxygen__CTD_",9.526,"mg/L",24.7285,-81.9167,0
"71492","SFER","KW4","01/16/2024 17:47:00","Dissolved_Oxygen__CTD_",9.6,"mg/L",25.0142,-82.0408,0
"715110","SFER","30","01/16/2024 20:49:00","Dissolved_Oxygen__CTD_",9.836,"mg/L",25.4016,-82.2089,0
"71542","SFER","CAL6","01/17/2024 01:49:00","Dissolved_Oxygen__CTD_",9.7728,"mg/L",25.9401,-82.4799,0
"71552","SFER","RP1","01/17/2024 06:31:00","Dissolved_Oxygen__CTD_",9.8489,"mg/L",26.5451,-82.2114,0
"71572","SFER","RP2","01/17/2024 07:00:00","Dissolved_Oxygen__CTD_",10.2949,"mg/L",26.552,-82.2546,0
"71592","SFER","RP3","01/17/2024 07:51:00","Dissolved_Oxygen__CTD_",10.1464,"mg/L",26.5491,-82.3305,0
"716110","SFER","BG1","01/17/2024 10:02:00","Dissolved_Oxygen__CTD_",10.296,"mg/L",26.7099,-82.2621,0
"71632","SFER","BG2","01/17/2024 10:56:00","Dissolved_Oxygen__CTD_",10.09,"mg/L",26.6881,-82.3403,0
"71652","SFER","BG3","01/17/2024 11:57:00","Dissolved_Oxygen__CTD_",10.1158,"mg/L",26.6656,-82.4166,0
"71672","SFER","RP4","01/17/2024 13:25:00","Dissolved_Oxygen__CTD_",10.055,"mg/L",26.5781,-82.4987,0
"71692","SFER","BG4","01/17/2024 14:18:00","Dissolved_Oxygen__CTD_",9.945,"mg/L",26.631,-82.557,0
"717110","SFER","GP5","01/17/2024 15:30:00","Dissolved_Oxygen__CTD_",9.886,"mg/L",26.5946,-82.696,0
"71732","SFER","BG6","01/17/2024 16:47:00","Dissolved_Oxygen__CTD_",9.729,"mg/L",26.5433,-82.8706,0
"71752","SFER","BG7","01/17/2024 18:15:00","Dissolved_Oxygen__CTD_",9.617,"mg/L",26.494,-83.0381,0
"71772","SFER","V9","01/17/2024 20:45:00","Dissolved_Oxygen__CTD_",9.826,"mg/L",26.7291,-83.1002,0
"71792","SFER","V8","01/17/2024 23:00:00","Dissolved_Oxygen__CTD_",9.7607,"mg/L",26.8292,-82.9607,0
"718110","SFER","V7","01/17/2024 23:58:00","Dissolved_Oxygen__CTD_",9.8601,"mg/L",26.8767,-82.8898,0
"71832","SFER","V6","01/18/2024 00:53:00","Dissolved_Oxygen__CTD_",9.945,"mg/L",26.9156,-82.8214,0
"71852","SFER","V5","01/18/2024 01:47:00","Dissolved_Oxygen__CTD_",10.0593,"mg/L",26.9545,-82.7529,0
"71872","SFER","V4","01/18/2024 02:28:00","Dissolved_Oxygen__CTD_",10.2779,"mg/L",26.9944,-82.6839,0
"71892","SFER","V3","01/18/2024 03:18:00","Dissolved_Oxygen__CTD_",10.3411,"mg/L",27.0322,-82.6152,0
"719110","SFER","V2","01/18/2024 04:03:00","Dissolved_Oxygen__CTD_",10.5173,"mg/L",27.0718,-82.5475,0
"71932","SFER","V1","01/18/2024 04:51:00","Dissolved_Oxygen__CTD_",10.4733,"mg/L",27.1108,-82.4786,0
"71952","SFER","L1","01/18/2024 06:27:00","Dissolved_Oxygen__CTD_",10.5067,"mg/L",27.301,-82.5934,0
"71972","SFER","L3","01/18/2024 07:55:00","Dissolved_Oxygen__CTD_",10.219,"mg/L",27.2204,-82.7746,0
"71992","SFER","L5","01/18/2024 09:17:00","Dissolved_Oxygen__CTD_",10.074,"mg/L",27.1352,-82.9533,0
"720110","SFER","L7","01/18/2024 10:35:00","Dissolved_Oxygen__CTD_",9.9098,"mg/L",27.0553,-83.1344,0
"72032","SFER","L9","01/18/2024 11:55:00","Dissolved_Oxygen__CTD_",9.7391,"mg/L",26.9706,-83.3149,0
"72052","SFER","AMI9","01/18/2024 14:06:00","Dissolved_Oxygen__CTD_",9.6914,"mg/L",27.1893,-83.5041,0
"72072","SFER","AMI8","01/18/2024 15:09:00","Dissolved_Oxygen__CTD_",9.9142,"mg/L",27.2283,-83.4104,0
"72092","SFER","AMI7","01/18/2024 16:02:00","Dissolved_Oxygen__CTD_",9.849,"mg/L",27.2662,-83.3157,0
"721110","SFER","AMI6","01/18/2024 16:48:00","Dissolved_Oxygen__CTD_",9.794,"mg/L",27.306,-83.22,0
"72132","SFER","AMI5","01/18/2024 17:36:00","Dissolved_Oxygen__CTD_",9.983,"mg/L",27.3431,-83.1266,0
"72152","SFER","AMI4","01/18/2024 18:20:00","Dissolved_Oxygen__CTD_",10.32,"mg/L",27.3821,-83.0319,0
"72172","SFER","AMI3","01/18/2024 19:11:00","Dissolved_Oxygen__CTD_",10.609,"mg/L",27.4201,-82.939,0
"72192","SFER","AMI2","01/18/2024 19:59:00","Dissolved_Oxygen__CTD_",10.888,"mg/L",27.459,-82.8451,0
"722110","SFER","AMI1","01/18/2024 20:50:00","Dissolved_Oxygen__CTD_",11.197,"mg/L",27.4972,-82.7508,0
"72232","SFER","ROME5","01/18/2024 22:20:00","Dissolved_Oxygen__CTD_",10.817,"mg/L",27.649,-82.8374,0
