"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...226","BBAP","VR01","09/02/2020 14:05:00","Phosphorus-_Total",0.009,"mg/L",25.8057,-80.1526,0.688
"...227","BBAP","VR11","06/02/2020 10:05:00","Phosphorus-_Total",0.011,"mg/L",25.8047,-80.1794,0.754
"...228","BBAP","JT71","07/06/2020 17:30:00","Phosphorus-_Total",0.009,"mg/L",25.8217,-80.1513,0.176
"...229","BBAP","VR11","04/07/2020 12:35:00","Phosphorus-_Total",0.012,"mg/L",25.8047,-80.1794,0.688
"...230","BBAP","JT66","05/05/2020 12:55:00","Phosphorus-_Total",0.009,"mg/L",25.8165,-80.147,0.282
"...231","BBAP","LR06","10/12/2020 10:40:00","Phosphorus-_Total",0.037,"mg/L",25.853524,-80.19291,0.983
"...232","BBAP","BB14","08/26/2020 10:15:00","Phosphorus-_Total",0.033,"mg/L",25.83,-80.1586,0.289
"...233","BBAP","LRSC","07/07/2020 13:30:00","Phosphorus-_Total",0.043,"mg/L",25.849525,-80.188332,0.509
"...234","BBAP","LRSP","11/16/2020 16:35:00","Phosphorus-_Total",0.15,"mg/L",25.8757,-80.234877,0.741
"...235","BBAP","JT71","11/17/2020 15:00:00","Phosphorus-_Total",0.008,"mg/L",25.8217,-80.1513,0.206
"...236","BBAP","BB14","05/05/2020 13:40:00","Phosphorus-_Total",0.01,"mg/L",25.83,-80.1586,0.202
"...237","BBAP","WQ01","07/07/2020 17:55:00","Phosphorus-_Total",0.012,"mg/L",25.849,-80.1716,0.873
"...238","BBAP","JT71","09/02/2020 15:25:00","Phosphorus-_Total",0.004,"mg/L",25.8217,-80.1513,0.547
"...239","BBAP","LR03","10/12/2020 10:15:00","Phosphorus-_Total",0.031,"mg/L",25.8468,-80.1829,0.211
"...240","BBAP","LRUP","11/16/2020 15:45:00","Phosphorus-_Total",0.049,"mg/L",25.871414,-80.242386,0.673
"...241","BBAP","JFK03","09/01/2020 14:50:00","Phosphorus-_Total",0.019,"mg/L",25.8628,-80.1697,0.736
"...242","BBAP","LR06","07/07/2020 13:00:00","Phosphorus-_Total",0.033,"mg/L",25.853524,-80.19291,0.909
"...243","BBAP","VR11","07/07/2020 15:20:00","Phosphorus-_Total",0.013,"mg/L",25.8047,-80.1794,0.709
"...244","BBAP","LR05","09/01/2020 16:35:00","Phosphorus-_Total",0.034,"mg/L",25.871488,-80.231037,0.56
"...245","BBAP","JFK03","11/16/2020 15:20:00","Phosphorus-_Total",0.017,"mg/L",25.8628,-80.1697,0.587
"...246","BBAP","VR01","11/17/2020 13:45:00","Phosphorus-_Total",0.008,"mg/L",25.8057,-80.1526,0.673
"...247","BBAP","BB14","04/06/2020 14:05:00","Phosphorus-_Total",0.009,"mg/L",25.83,-80.1586,0.222
"...248","BBAP","BB14","07/06/2020 17:15:00","Phosphorus-_Total",0.009,"mg/L",25.83,-80.1586,0.18
"...249","BBAP","JFK03","05/04/2020 13:45:00","Phosphorus-_Total",0.009,"mg/L",25.8628,-80.1697,0.161
"...250","BBAP","BB14","04/06/2020 13:45:00","Phosphorus-_Total",0.009,"mg/L",25.83,-80.1586,0.222
"...251","BBAP","JT61","07/07/2020 15:35:00","Phosphorus-_Total",0.013,"mg/L",25.8169,-80.1782,0.754
"...252","BBAP","JT61","04/07/2020 13:00:00","Phosphorus-_Total",0.014,"mg/L",25.8169,-80.1782,0.68
"...253","BBAP","LR03","06/02/2020 11:45:00","Phosphorus-_Total",0.046,"mg/L",25.8468,-80.1829,0.117
"...254","BBAP","TOW3","06/03/2020 16:10:00","Phosphorus-_Total",0.057,"mg/L",25.835063,-80.180414,0.25
"...255","BBAP","DM08","05/04/2020 12:05:00","Phosphorus-_Total",0.012,"mg/L",25.8398,-80.1704,0.036
"...256","BBAP","DM28","04/07/2020 13:30:00","Phosphorus-_Total",0.024,"mg/L",25.8379,-80.1775,0.242
"...257","BBAP","JT61","08/26/2020 09:05:00","Phosphorus-_Total",0.019,"mg/L",25.8169,-80.1782,0.641
"...258","BBAP","VR11","11/16/2020 13:00:00","Phosphorus-_Total",0.012,"mg/L",25.8047,-80.1794,0.99
"...259","BBAP","LR03","04/07/2020 14:25:00","Phosphorus-_Total",0.026,"mg/L",25.8468,-80.1829,0.002
"...260","BBAP","JT66","11/17/2020 14:30:00","Phosphorus-_Total",0.012,"mg/L",25.8165,-80.147,0.852
"...261","BBAP","JFK03","11/16/2020 15:10:00","Phosphorus-_Total",0.015,"mg/L",25.8628,-80.1697,0.587
"...262","BBAP","VR11","05/04/2020 10:25:00","Phosphorus-_Total",0.011,"mg/L",25.8047,-80.1794,0.767
"...263","BBAP","JT71","10/13/2020 12:35:00","Phosphorus-_Total",0.011,"mg/L",25.8217,-80.1513,0.143
"...264","BBAP","VR01","07/06/2020 14:50:00","Phosphorus-_Total",0.01,"mg/L",25.8057,-80.1526,0.671
"...265","BBAP","DM08","04/07/2020 13:55:00","Phosphorus-_Total",0.016,"mg/L",25.8398,-80.1704,0.018
"...266","BBAP","DM08","10/12/2020 10:00:00","Phosphorus-_Total",0.013,"mg/L",25.8398,-80.1704,0.239
"...267","BBAP","JFK03","10/12/2020 11:15:00","Phosphorus-_Total",0.01,"mg/L",25.8628,-80.1697,0.761
"...268","BBAP","JT66","10/13/2020 12:15:00","Phosphorus-_Total",0.014,"mg/L",25.8165,-80.147,0.425
"...269","BBAP","DM08","08/26/2020 10:45:00","Phosphorus-_Total",0.024,"mg/L",25.8398,-80.1704,0.262
"...270","BBAP","JFK03","04/07/2020 15:30:00","Phosphorus-_Total",0.011,"mg/L",25.8628,-80.1697,0.237
"...271","BBAP","JT61","05/04/2020 10:50:00","Phosphorus-_Total",0.011,"mg/L",25.8169,-80.1782,0.564
"...272","BBAP","DM08","07/07/2020 16:55:00","Phosphorus-_Total",0.021,"mg/L",25.8398,-80.1704,0.112
"...273","BBAP","JT71","04/06/2020 13:25:00","Phosphorus-_Total",0.008,"mg/L",25.8217,-80.1513,0.342
"...274","BBAP","JT61","05/04/2020 11:00:00","Phosphorus-_Total",0.011,"mg/L",25.8169,-80.1782,0.564
"...275","BBAP","DM08","09/01/2020 13:30:00","Phosphorus-_Total",0.014,"mg/L",25.8398,-80.1704,0.391
"...276","BBAP","VR11","07/07/2020 15:00:00","Phosphorus-_Total",0.012,"mg/L",25.8047,-80.1794,0.709
"...277","BBAP","JT61","01/14/2021 13:35:00","Phosphorus-_Total",0.009,"mg/L",25.8169,-80.1782,0.815
"...278","BBAP","VR01","03/02/2021 15:15:00","Phosphorus-_Total",0.008,"mg/L",25.8057,-80.1526,0.272
"...279","BBAP","DM08","12/09/2020 08:45:00","Phosphorus-_Total",0.011,"mg/L",25.8398,-80.1704,0.5
"...280","BBAP","LR03","01/14/2021 15:30:00","Phosphorus-_Total",0.018,"mg/L",25.8468,-80.1829,0.126
"...281","BBAP","VR01","02/08/2021 09:45:00","Phosphorus-_Total",0.009,"mg/L",25.8057,-80.1526,0.393
"...282","BBAP","DM08","02/10/2021 14:00:00","Phosphorus-_Total",0.013,"mg/L",25.8398,-80.1704,0.106
"...283","BBAP","DM08","01/14/2021 14:50:00","Phosphorus-_Total",0.01,"mg/L",25.8398,-80.1704,0.087
"...284","BBAP","BB14","12/08/2020 08:50:00","Phosphorus-_Total",0.007,"mg/L",25.83,-80.1586,0.107
"...285","BBAP","JT71","02/08/2021 11:10:00","Phosphorus-_Total",0.012,"mg/L",25.8217,-80.1513,0.114
"...286","BBAP","VR01","01/13/2021 12:25:00","Phosphorus-_Total",0.006,"mg/L",25.8057,-80.1526,0.612
"...287","BBAP","LR03","02/10/2021 14:20:00","Phosphorus-_Total",0.018,"mg/L",25.8468,-80.1829,0.226
"...288","BBAP","DM00","01/14/2021 14:15:00","Phosphorus-_Total",0.007,"mg/L",25.83025,-80.16968,0.332
"...289","BBAP","JT71","01/13/2021 14:25:00","Phosphorus-_Total",0.007,"mg/L",25.8217,-80.1513,0.317
"...290","BBAP","JT71","03/02/2021 16:20:00","Phosphorus-_Total",0.007,"mg/L",25.8217,-80.1513,0.193
"...291","BBAP","JT66","02/08/2021 10:45:00","Phosphorus-_Total",0.008,"mg/L",25.8165,-80.147,0.324
"...292","BBAP","DM08","03/01/2021 16:25:00","Phosphorus-_Total",0.013,"mg/L",25.8398,-80.1704,0.051
"...293","BBAP","JT66","02/08/2021 10:30:00","Phosphorus-_Total",0.01,"mg/L",25.8165,-80.147,0.324
"...294","BBAP","BB14","03/02/2021 16:45:00","Phosphorus-_Total",0.009,"mg/L",25.83,-80.1586,0.068
"...295","BBAP","VR11","01/14/2021 13:15:00","Phosphorus-_Total",0.007,"mg/L",25.8047,-80.1794,0.742
"...296","BBAP","JT71","12/08/2020 08:35:00","Phosphorus-_Total",0.008,"mg/L",25.8217,-80.1513,0.14
"...297","BBAP","JFK03","01/14/2021 16:15:00","Phosphorus-_Total",0.005,"mg/L",25.8628,-80.1697,0.251
"...298","BBAP","VR01","03/02/2021 15:00:00","Phosphorus-_Total",0.008,"mg/L",25.8057,-80.1526,0.272
"...299","BBAP","DM00","02/10/2021 12:50:00","Phosphorus-_Total",0.009,"mg/L",25.83025,-80.16968,0.482
"...300","BBAP","JFK03","02/08/2021 13:00:00","Phosphorus-_Total",0.008,"mg/L",25.8628,-80.1697,0.17
"...301","BBAP","JT66","12/08/2020 08:20:00","Phosphorus-_Total",0.009,"mg/L",25.8165,-80.147,0.417
"...302","BBAP","JT66","03/02/2021 16:00:00","Phosphorus-_Total",0.008,"mg/L",25.8165,-80.147,0.109
"...303","BBAP","BB14","01/13/2021 14:45:00","Phosphorus-_Total",0.006,"mg/L",25.83,-80.1586,0.473
"...304","BBAP","VR11","03/01/2021 15:35:00","Phosphorus-_Total",0.011,"mg/L",25.8047,-80.1794,0.668
"...305","BBAP","LR03","12/09/2020 09:15:00","Phosphorus-_Total",0.028,"mg/L",25.8468,-80.1829,0.184
"...306","BBAP","JT66","01/13/2021 13:55:00","Phosphorus-_Total",0.008,"mg/L",25.8165,-80.147,0.518
"...307","BBAP","BB14","02/08/2021 11:40:00","Phosphorus-_Total",0.007,"mg/L",25.83,-80.1586,0.244
"...308","BBAP","JT61","12/09/2020 08:15:00","Phosphorus-_Total",0.01,"mg/L",25.8169,-80.1782,0.816
"...309","BBAP","VR11","02/10/2021 11:35:00","Phosphorus-_Total",0.008,"mg/L",25.8047,-80.1794,0.939
"...310","BBAP","VR01","12/08/2020 07:25:00","Phosphorus-_Total",0.01,"mg/L",25.8057,-80.1526,0.475
"...311","BBAP","MRRB","05/10/2021 12:40:00","Phosphorus-_Total",0.01,"mg/L",25.7698,-80.18085,0.955
"...312","BBAP","DM08","05/10/2021 14:00:00","Phosphorus-_Total",0.009,"mg/L",25.8398,-80.1704,0.151
"...313","BBAP","JFK03","04/06/2021 13:20:00","Phosphorus-_Total",0.012,"mg/L",25.8628,-80.1697,0.385
"...314","BBAP","VR11","06/07/2021 12:30:00","Phosphorus-_Total",0.011,"mg/L",25.8047,-80.1794,0.971
"...315","BBAP","DM08","04/06/2021 12:15:00","Phosphorus-_Total",0.013,"mg/L",25.8398,-80.1704,0.154
"...316","BBAP","JT61","05/10/2021 13:35:00","Phosphorus-_Total",0.011,"mg/L",25.8169,-80.1782,0.69
"...317","BBAP","LR03","06/07/2021 14:00:00","Phosphorus-_Total",0.022,"mg/L",25.8468,-80.1829,0.14
"...318","BBAP","BB14","04/05/2021 11:10:00","Phosphorus-_Total",0.011,"mg/L",25.83,-80.1586,0.62
"...319","BBAP","JT71","04/05/2021 10:30:00","Phosphorus-_Total",0.012,"mg/L",25.8217,-80.1513,0.377
"...320","BBAP","JFK03","05/10/2021 15:40:00","Phosphorus-_Total",0.009,"mg/L",25.8628,-80.1697,0.124
"...321","BBAP","VR01","05/11/2021 13:10:00","Phosphorus-_Total",0.009,"mg/L",25.8057,-80.1526,0.122
"...322","BBAP","JT66","04/05/2021 10:00:00","Phosphorus-_Total",0.017,"mg/L",25.8165,-80.147,0.786
"...323","BBAP","LR03","05/10/2021 14:35:00","Phosphorus-_Total",0.03,"mg/L",25.8468,-80.1829,0.158
"...324","BBAP","LR03","04/06/2021 12:30:00","Phosphorus-_Total",0.024,"mg/L",25.8468,-80.1829,0.206
"...325","BBAP","DM08","06/07/2021 13:30:00","Phosphorus-_Total",0.008,"mg/L",25.8398,-80.1704,0.141
"...326","BBAP","VR01","04/05/2021 08:20:00","Phosphorus-_Total",0.013,"mg/L",25.8057,-80.1526,0.519
"...327","BBAP","JT71","04/05/2021 10:15:00","Phosphorus-_Total",0.012,"mg/L",25.8217,-80.1513,0.377
"...328","BBAP","JT61","04/06/2021 11:40:00","Phosphorus-_Total",0.011,"mg/L",25.8169,-80.1782,0.681
"...329","BBAP","JT71","05/11/2021 14:35:00","Phosphorus-_Total",0.014,"mg/L",25.8217,-80.1513,0.141
"...330","BBAP","DM08","06/07/2021 13:20:00","Phosphorus-_Total",0.009,"mg/L",25.8398,-80.1704,0.141
"...331","BBAP","VR11","05/10/2021 13:15:00","Phosphorus-_Total",0.01,"mg/L",25.8047,-80.1794,0.678
"...332","BBAP","JT66","05/11/2021 14:25:00","Phosphorus-_Total",0.008,"mg/L",25.8165,-80.147,0.198
"...333","BBAP","BB14","05/11/2021 15:15:00","Phosphorus-_Total",0.008,"mg/L",25.83,-80.1586,0.212
"...334","BBAP","JT71","07/07/2021 14:15:00","Phosphorus-_Total",0.01,"mg/L",25.8217,-80.1513,0.5
"...335","BBAP","CWA4","08/17/2021 10:05:00","Phosphorus-_Total",0.007,"mg/L",25.758,-80.1677,0.9
"...336","BBAP","CWA2","07/19/2021 09:50:00","Phosphorus-_Total",0.009,"mg/L",25.7513,-80.1585,0.343
"...337","BBAP","RB1A","07/19/2021 11:45:00","Phosphorus-_Total",0.012,"mg/L",25.7524,-80.1954,0.999
"...338","BBAP","VR01","07/08/2021 12:05:00","Phosphorus-_Total",0.006,"mg/L",25.8057,-80.1526,0.498
"...339","BBAP","VR01","06/08/2021 14:20:00","Phosphorus-_Total",0.013,"mg/L",25.8057,-80.1526,0.21
"...340","BBAP","BB14","06/08/2021 12:45:00","Phosphorus-_Total",0.011,"mg/L",25.83,-80.1586,0.558
"...341","BBAP","BH22","08/17/2021 10:25:00","Phosphorus-_Total",0.008,"mg/L",25.7597,-80.1776,0.59
"...342","BBAP","CWA2","08/17/2021 09:30:00","Phosphorus-_Total",0.012,"mg/L",25.7513,-80.1585,0.411
"...343","BBAP","MRSC","08/17/2021 10:40:00","Phosphorus-_Total",0.011,"mg/L",25.8072,-80.2599,0.063
"...344","BBAP","JT66","07/08/2021 12:55:00","Phosphorus-_Total",0.01,"mg/L",25.8165,-80.147,0.414
"...345","BBAP","DM08","08/02/2021 09:45:00","Phosphorus-_Total",0.015,"mg/L",25.8398,-80.1704,1
"...346","BBAP","BB14","07/07/2021 13:45:00","Phosphorus-_Total",0.009,"mg/L",25.83,-80.1586,0.255
"...347","BBAP","MRDC","07/19/2021 10:45:00","Phosphorus-_Total",0.018,"mg/L",25.7859,-80.2251,0.43
"...348","BBAP","JFK03","06/08/2021 16:00:00","Phosphorus-_Total",0.011,"mg/L",25.8628,-80.1697,0.47
"...349","BBAP","LR03","08/02/2021 10:30:00","Phosphorus-_Total",0.033,"mg/L",25.8468,-80.1829,1
"...350","BBAP","JT66","06/08/2021 14:00:00","Phosphorus-_Total",0.012,"mg/L",25.8165,-80.147,0.347
"...351","BBAP","CWA5","08/17/2021 09:10:00","Phosphorus-_Total",0.007,"mg/L",25.7633,-80.1609,0.896
"...352","BBAP","JT61","07/07/2021 11:50:00","Phosphorus-_Total",0.01,"mg/L",25.8169,-80.1782,0.492
"...353","BBAP","LR03","07/08/2021 14:20:00","Phosphorus-_Total",0.038,"mg/L",25.8468,-80.1829,0.037
"...354","BBAP","JFK03","07/07/2021 13:00:00","Phosphorus-_Total",0.026,"mg/L",25.8628,-80.1697,0.239
"...355","BBAP","DM08","12/14/2021 11:00:00","Phosphorus-_Total",0.011,"mg/L",25.8398,-80.1704,0.193
"...356","BBAP","JFK03","09/07/2021 16:10:00","Phosphorus-_Total",0.022,"mg/L",25.8628,-80.1697,0.569
"...357","BBAP","DM08","10/05/2021 13:00:00","Phosphorus-_Total",0.012,"mg/L",25.8398,-80.1704,0.285
"...358","BBAP","JT71","12/13/2021 10:45:00","Phosphorus-_Total",0.011,"mg/L",25.8217,-80.1513,0.455
"...359","BBAP","JT61","09/07/2021 14:00:00","Phosphorus-_Total",0.017,"mg/L",25.8169,-80.1782,0.87
"...360","BBAP","DM08","09/07/2021 14:45:00","Phosphorus-_Total",0.029,"mg/L",25.8398,-80.1704,0.211
"...361","BBAP","MRSC","12/20/2021 14:30:00","Phosphorus-_Total",0.012,"mg/L",25.8072,-80.2599,0.18
"...362","BBAP","LR03","12/14/2021 11:30:00","Phosphorus-_Total",0.02,"mg/L",25.8468,-80.1829,0.113
"...363","BBAP","MRSC","11/16/2021 12:00:00","Phosphorus-_Total",0.008,"mg/L",25.8072,-80.2599,0.047
"...364","BBAP","BH22","11/16/2021 12:00:00","Phosphorus-_Total",0.007,"mg/L",25.7597,-80.1776,0.934
"...365","BBAP","JT61","12/14/2021 10:30:00","Phosphorus-_Total",0.009,"mg/L",25.8169,-80.1782,0.741
"...366","BBAP","JT66","11/01/2021 11:30:00","Phosphorus-_Total",0.005,"mg/L",25.8165,-80.147,0.691
"...367","BBAP","DM08","11/02/2021 11:40:00","Phosphorus-_Total",0.011,"mg/L",25.8398,-80.1704,0.329
"...368","BBAP","VR01","10/04/2021 11:25:00","Phosphorus-_Total",0.011,"mg/L",25.8057,-80.1526,0.667
"...369","BBAP","MRSC","10/19/2021 14:20:00","Phosphorus-_Total",0.011,"mg/L",25.8072,-80.2599,0.032
"...370","BBAP","JFK03","12/14/2021 12:30:00","Phosphorus-_Total",0.009,"mg/L",25.8628,-80.1697,0.613
"...371","BBAP","LR03","01/10/2022 09:30:00","Phosphorus-_Total",0.017,"mg/L",25.8468,-80.1829,0.103
"...372","BBAP","JT71","01/12/2022 10:40:00","Phosphorus-_Total",0.01,"mg/L",25.8217,-80.1513,0.565
"...373","BBAP","JFK03","01/10/2022 10:15:00","Phosphorus-_Total",0.008,"mg/L",25.8628,-80.1697,0.426
"...374","BBAP","BB14","01/12/2022 11:15:00","Phosphorus-_Total",0.009,"mg/L",25.83,-80.1586,0.777
"...375","BBAP","JT66","01/12/2022 10:15:00","Phosphorus-_Total",0.01,"mg/L",25.8165,-80.147,0.81
"...376","BBAP","DM08","01/10/2022 08:50:00","Phosphorus-_Total",0.012,"mg/L",25.8398,-80.1704,0.213
"...377","BBAP","CWA2","01/18/2022 13:50:00","Phosphorus-_Total",0.009,"mg/L",25.7513,-80.1585,0.157
"...378","BBAP","RB1A","07/28/2022 15:25:00","Phosphorus-_Total",0.008,"mg/L",25.7524,-80.1954,0.916
"...379","BBAP","BH22","04/27/2022 12:30:00","Phosphorus-_Total",0.008,"mg/L",25.7597,-80.1776,0.572
"...380","BBAP","LR03","04/19/2022 17:35:00","Phosphorus-_Total",0.017,"mg/L",25.8468,-80.1829,0.036
"...381","BBAP","VR01","02/01/2022 13:20:00","Phosphorus-_Total",0.009,"mg/L",25.8057,-80.1526,0.778
"...382","BBAP","JFK03","02/02/2022 17:00:00","Phosphorus-_Total",0.012,"mg/L",25.8628,-80.1697,0.819
"...383","BBAP","JT61","04/19/2022 16:35:00","Phosphorus-_Total",0.014,"mg/L",25.8169,-80.1782,0.864
"...384","BBAP","MRSC","03/15/2022 12:40:00","Phosphorus-_Total",0.03,"mg/L",25.8072,-80.2599,0.08
"...385","BBAP","JT61","07/11/2022 13:00:00","Phosphorus-_Total",0.011,"mg/L",25.8169,-80.1782,0.614
"...386","BBAP","DM08","07/11/2022 13:40:00","Phosphorus-_Total",0.025,"mg/L",25.8398,-80.1704,0.041
"...387","BBAP","DM08","04/19/2022 17:10:00","Phosphorus-_Total",0.014,"mg/L",25.8398,-80.1704,0.1524
"...388","BBAP","JT66","06/07/2022 09:15:00","Phosphorus-_Total",0.014,"mg/L",25.8165,-80.147,0.489
"...389","BBAP","BB14","06/07/2022 10:20:00","Phosphorus-_Total",0.012,"mg/L",25.83,-80.1586,0.549
"...390","BBAP","JFK03","05/09/2022 11:15:00","Phosphorus-_Total",0.01,"mg/L",25.8628,-80.1697,0.9144
"...391","BBAP","JT71","07/12/2022 14:35:00","Phosphorus-_Total",0.008,"mg/L",25.8217,-80.1513,0.419
"...392","BBAP","JT71","06/08/2022 08:40:00","Phosphorus-_Total",0.017,"mg/L",25.8217,-80.1513,0.907
"...393","BBAP","DM08","05/09/2022 09:35:00","Phosphorus-_Total",0.009,"mg/L",25.8398,-80.1704,0.3048
"...394","BBAP","BB14","03/03/2022 16:00:00","Phosphorus-_Total",0.006,"mg/L",25.83,-80.1586,0.517
"...395","BBAP","BB14","07/12/2022 15:10:00","Phosphorus-_Total",0.006,"mg/L",25.83,-80.1586,0.281
"...396","BBAP","JT61","09/05/2022 09:30:00","Phosphorus-_Total",0.009,"mg/L",25.8169,-80.1782,0.777
"...397","BBAP","DM08","09/05/2022 10:00:00","Phosphorus-_Total",0.009,"mg/L",25.8398,-80.1704,0.033
"...398","BBAP","LR03","05/09/2022 10:15:00","Phosphorus-_Total",0.031,"mg/L",25.8468,-80.1829,0.1524
"...399","BBAP","BH22","07/28/2022 14:45:00","Phosphorus-_Total",0.006,"mg/L",25.7597,-80.1776,0.581
"...400","BBAP","BB14","08/09/2022 13:25:00","Phosphorus-_Total",0.009,"mg/L",25.83,-80.1586,0.144
"...401","BBAP","CWA2","08/23/2022 11:00:00","Phosphorus-_Total",0.01,"mg/L",25.7513,-80.1585,0.288
"...402","BBAP","JT71","06/07/2022 09:50:00","Phosphorus-_Total",0.01,"mg/L",25.8217,-80.1513,0.254
"...403","BBAP","BH22","01/18/2022 14:25:00","Phosphorus-_Total",0.007,"mg/L",25.7597,-80.1776,0.677
"...404","BBAP","CWA2","06/21/2022 08:15:00","Phosphorus-_Total",0.01,"mg/L",25.7513,-80.1585,0.876
"...405","BBAP","JT71","03/03/2022 15:30:00","Phosphorus-_Total",0.008,"mg/L",25.8217,-80.1513,0.201
"...406","BBAP","MRSC","06/21/2022 08:50:00","Phosphorus-_Total",0.008,"mg/L",25.8072,-80.2599,0.304
"...407","BBAP","CWA2","06/21/2022 08:00:00","Phosphorus-_Total",0.009,"mg/L",25.7513,-80.1585,0.876
"...408","BBAP","JT66","08/09/2022 12:35:00","Phosphorus-_Total",0.01,"mg/L",25.8165,-80.147,0.385
"...409","BBAP","JT71","08/09/2022 13:00:00","Phosphorus-_Total",0.008,"mg/L",25.8217,-80.1513,0.451
"...410","BBAP","BB14","04/14/2022 15:10:00","Phosphorus-_Total",0.01,"mg/L",25.83,-80.1586,0.521
"...411","BBAP","JT71","02/01/2022 15:15:00","Phosphorus-_Total",0.01,"mg/L",25.8217,-80.1513,0.285
"...412","BBAP","MRRB","02/17/2022 15:20:00","Phosphorus-_Total",0.008,"mg/L",25.7698,-80.18085,0.882
"...413","BBAP","DM08","03/02/2022 14:25:00","Phosphorus-_Total",0.008,"mg/L",25.8398,-80.1704,0.077
"...414","BBAP","CWA2","05/24/2022 09:10:00","Phosphorus-_Total",0.009,"mg/L",25.7513,-80.1585,0.917
"...415","BBAP","JT66","04/14/2022 13:55:00","Phosphorus-_Total",0.012,"mg/L",25.8165,-80.147,0.438
"...416","BBAP","BH22","03/15/2022 13:20:00","Phosphorus-_Total",0.008,"mg/L",25.7597,-80.1776,0.51
"...417","BBAP","CWA2","07/28/2022 13:45:00","Phosphorus-_Total",0.009,"mg/L",25.7513,-80.1585,0.856
"...418","BBAP","MRSC","01/18/2022 14:00:00","Phosphorus-_Total",0.016,"mg/L",25.8072,-80.2599,0.097
"...419","BBAP","RB1A","01/18/2022 15:25:00","Phosphorus-_Total",0.008,"mg/L",25.7524,-80.1954,0.967
"...420","BBAP","VR01","04/14/2022 12:05:00","Phosphorus-_Total",0.01,"mg/L",25.8057,-80.1526,0.401
"...421","BBAP","RB1A","06/21/2022 10:20:00","Phosphorus-_Total",0.008,"mg/L",25.7524,-80.1954,0.814
"...422","BBAP","JT66","02/01/2022 14:55:00","Phosphorus-_Total",0.009,"mg/L",25.8165,-80.147,0.477
"...423","BBAP","BH22","05/24/2022 09:55:00","Phosphorus-_Total",0.005,"mg/L",25.7597,-80.1776,0.882
"...424","BBAP","JFK03","08/08/2022 13:10:00","Phosphorus-_Total",0.011,"mg/L",25.8628,-80.1697,0.392
"...425","BBAP","MRSC","05/24/2022 10:00:00","Phosphorus-_Total",0.012,"mg/L",25.8072,-80.2599,0.121
"...426","BBAP","MRSC","04/27/2022 12:35:00","Phosphorus-_Total",0.037,"mg/L",25.8072,-80.2599,0.006
"...427","BBAP","VR11","09/05/2022 09:05:00","Phosphorus-_Total",0.008,"mg/L",25.8047,-80.1794,0.901
"...428","BBAP","CWA2","03/15/2022 12:45:00","Phosphorus-_Total",0.012,"mg/L",25.7513,-80.1585,0.2
"...429","BBAP","MRSC","08/23/2022 11:35:00","Phosphorus-_Total",0.01,"mg/L",25.8072,-80.2599,0.125
"...430","BBAP","BH22","08/23/2022 11:40:00","Phosphorus-_Total",0.007,"mg/L",25.7597,-80.1776,0.547
"...431","BBAP","JT71","04/14/2022 14:30:00","Phosphorus-_Total",0.01,"mg/L",25.8217,-80.1513,0.522
"...432","BBAP","DM08","06/08/2022 08:55:00","Phosphorus-_Total",0.029,"mg/L",25.8398,-80.1704,0.191
"...433","BBAP","DM08","02/02/2022 15:10:00","Phosphorus-_Total",0.01,"mg/L",25.8398,-80.1704,0.417
"...434","BBAP","LR03","06/08/2022 09:25:00","Phosphorus-_Total",0.055,"mg/L",25.8468,-80.1829,0.153
"...435","BBAP","VR01","03/03/2022 13:10:00","Phosphorus-_Total",0.009,"mg/L",25.8057,-80.1526,0.359
"...436","BBAP","BH22","02/17/2022 15:00:00","Phosphorus-_Total",0.011,"mg/L",25.7597,-80.1776,0.541
"...437","BBAP","LR03","07/13/2022 14:30:00","Phosphorus-_Total",0.023,"mg/L",25.8468,-80.1829,0.061
"...438","BBAP","VR01","07/12/2022 12:45:00","Phosphorus-_Total",0.006,"mg/L",25.8057,-80.1526,0.227
"...439","BBAP","JT61","08/08/2022 10:50:00","Phosphorus-_Total",0.013,"mg/L",25.8169,-80.1782,0.518
"...440","BBAP","MRMO","02/17/2022 15:35:00","Phosphorus-_Total",0.011,"mg/L",25.7699,-80.1865,0.753
"...441","BBAP","VR11","03/02/2022 13:05:00","Phosphorus-_Total",0.008,"mg/L",25.8047,-80.1794,0.859
"...442","BBAP","JT66","03/03/2022 14:45:00","Phosphorus-_Total",0.011,"mg/L",25.8165,-80.147,0.544
"...443","BBAP","JFK03","07/11/2022 14:15:00","Phosphorus-_Total",0.009,"mg/L",25.8628,-80.1697,0.182
"...444","BBAP","RB1A","04/27/2022 13:45:00","Phosphorus-_Total",0.01,"mg/L",25.7524,-80.1954,0.784
"...445","BBAP","LR03","03/02/2022 15:05:00","Phosphorus-_Total",0.018,"mg/L",25.8468,-80.1829,0.003
"...446","BBAP","BH22","06/21/2022 09:10:00","Phosphorus-_Total",0.008,"mg/L",25.7597,-80.1776,0.808
"...447","BBAP","JFK03","09/05/2022 11:30:00","Phosphorus-_Total",0.011,"mg/L",25.8628,-80.1697,0.452
"...448","BBAP","JT61","03/02/2022 13:35:00","Phosphorus-_Total",0.009,"mg/L",25.8169,-80.1782,0.97
"...449","BBAP","LR03","02/02/2022 15:40:00","Phosphorus-_Total",0.022,"mg/L",25.8468,-80.1829,0.048
