"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...204","DERM_BBWQ","BB38","12/04/2024 08:30:00","Nitrogen-_Total",0.31,"mg/L",25.5196864,-80.2393748,0.5
"...205","DERM_BBWQ","BBMB2","12/02/2024 11:40:00","Nitrogen-_Total",0.24,"mg/L",25.80345,-80.145149,0.5
"...206","DERM_BBWQ","BB18","12/03/2024 09:45:00","Nitrogen-_Total",0.24,"mg/L",25.7868761,-80.1633701,0.5
"...207","DERM_BBWQ","BBOR1","12/04/2024 09:20:00","Nitrogen-_Total",0.24,"mg/L",25.3237,-80.3072,0.5
"...208","DERM_BBWQ","LR10","10/07/2024 09:55:00","Nitrogen-_Total",3.13,"mg/L",25.8695563,-80.3387186,0.5
"...209","DERM_BBWQ","BBY4","10/17/2024 10:25:00","Nitrogen-_Total",0.24,"mg/L",25.599304,-80.275107,0.5
"...210","DERM_BBWQ","CG07","10/17/2024 10:50:00","Nitrogen-_Total",1.04,"mg/L",25.7410796,-80.3106721,0.5
"...211","DERM_BBWQ","BB14","12/02/2024 10:40:00","Nitrogen-_Total",0.24,"mg/L",25.8300761,-80.1585673,0.5
"...212","DERM_BBWQ","PR04A","11/06/2024 10:15:00","Nitrogen-_Total",4.32,"mg/L",25.536972,-80.3895984,0.5
"...213","DERM_BBWQ","MR08","11/05/2024 09:50:00","Nitrogen-_Total",0.89,"mg/L",25.8103755,-80.2642734,0.5
"...214","DERM_BBWQ","OSC2","10/07/2024 09:45:00","Nitrogen-_Total",2,"mg/L",25.890008,-80.243468,0.5
"...215","DERM_BBWQ","BB02","11/04/2024 11:25:00","Nitrogen-_Total",0.46,"mg/L",25.9448704,-80.1277678,0.5
"...216","DERM_BBWQ","TM03A","10/08/2024 09:45:00","Nitrogen-_Total",0.7,"mg/L",25.7937979,-80.2625108,0.5
"...217","DERM_BBWQ","BB18","11/05/2024 09:55:00","Nitrogen-_Total",0.24,"mg/L",25.7868761,-80.1633701,0.5
"...218","DERM_BBWQ","BL01","12/04/2024 11:30:00","Nitrogen-_Total",0.24,"mg/L",25.5360433,-80.3252712,0.5
"...219","DERM_BBWQ","BL03","12/04/2024 10:45:00","Nitrogen-_Total",1.16,"mg/L",25.5490482,-80.3481369,0.5
"...220","DERM_BBWQ","BL12","12/04/2024 12:55:00","Nitrogen-_Total",0.76,"mg/L",25.6610226,-80.4306146,0.5
"...221","DERM_BBWQ","WC03","11/05/2024 08:45:00","Nitrogen-_Total",0.53,"mg/L",25.7876538,-80.2150483,0.5
"...222","DERM_BBWQ","BS11","11/04/2024 10:50:00","Nitrogen-_Total",1.57,"mg/L",25.927833,-80.35815,0.5
"...223","DERM_BBWQ","BB02","12/02/2024 11:50:00","Nitrogen-_Total",0.27,"mg/L",25.9448704,-80.1277678,0.5
"...224","DERM_BBWQ","SP01","11/07/2024 09:30:00","Nitrogen-_Total",0.87,"mg/L",25.6583676,-80.2659342,0.5
"...225","DERM_BBWQ","BB22","11/05/2024 08:55:00","Nitrogen-_Total",0.24,"mg/L",25.7562781,-80.1742698,0.5
"...226","DERM_BBWQ","PR08","10/16/2024 11:25:00","Nitrogen-_Total",0.95,"mg/L",25.5870676,-80.5112166,0.5
"...227","DERM_BBWQ","BB15","11/12/2024 09:20:00","Nitrogen-_Total",0.24,"mg/L",25.8150757,-80.1752699,0.5
"...228","DERM_BBWQ","TM07A","12/03/2024 08:50:00","Nitrogen-_Total",1.22,"mg/L",25.761291,-80.392942,0.5
"...229","DERM_BBWQ","BS01","12/02/2024 09:35:00","Nitrogen-_Total",0.24,"mg/L",25.8720738,-80.1647689,0.5
"...230","DERM_BBWQ","BBOR2","10/16/2024 09:10:00","Nitrogen-_Total",0.36,"mg/L",25.2963,-80.3255,0.5
"...231","DERM_BBWQ","OSC3","10/07/2024 09:25:00","Nitrogen-_Total",1.23,"mg/L",25.879678,-80.236215,0.5
"...232","DERM_BBWQ","BB50","11/06/2024 10:10:00","Nitrogen-_Total",0.38,"mg/L",25.2298977,-80.3767774,0.5
"...233","DERM_BBWQ","MW13","12/04/2024 09:25:00","Nitrogen-_Total",0.85,"mg/L",25.5174877,-80.5425794,0.5
"...234","DERM_BBWQ","CG02","12/05/2024 08:30:00","Nitrogen-_Total",0.38,"mg/L",25.706066,-80.26086,0.5
"...235","DERM_BBWQ","BB08","10/07/2024 09:00:00","Nitrogen-_Total",0.4,"mg/L",25.86423333,-80.17096667,0.5
"...236","DERM_BBWQ","MI02","02/03/2021 09:55:00","Nitrogen-_Total",1.173,"mg/L",25.4893605,-80.3473436,0.5
"...237","DERM_BBWQ","BB10","02/01/2021 10:20:00","Nitrogen-_Total",0.181,"mg/L",25.8695722,-80.1438671,0.5
"...238","DERM_BBWQ","SP01","02/04/2021 09:20:00","Nitrogen-_Total",0.405,"mg/L",25.6583676,-80.2659342,0.5
"...239","DERM_BBWQ","CD09","05/09/2024 09:00:00","Nitrogen-_Total",0.3,"mg/L",25.6658803,-80.4086772,0.5
"...240","DERM_BBWQ","BB17","05/06/2024 08:55:00","Nitrogen-_Total",0.06,"mg/L",25.802675,-80.1659703,0.5
"...241","DERM_BBWQ","BB09","05/06/2024 09:30:00","Nitrogen-_Total",0.3,"mg/L",25.871374,-80.1550667,0.5
"...242","DERM_BBWQ","BB10","06/03/2024 09:35:00","Nitrogen-_Total",0.16,"mg/L",25.8695722,-80.1438671,0.5
"...243","DERM_BBWQ","DDC2","06/04/2024 12:30:00","Nitrogen-_Total",0.52,"mg/L",25.812261,-80.321703,0.5
"...244","DERM_BBWQ","BISC121","06/05/2024 08:50:00","Nitrogen-_Total",0.22,"mg/L",25.3549983,-80.291665,0.5
"...245","DERM_BBWQ","AR03","06/05/2024 08:30:00","Nitrogen-_Total",0.46,"mg/L",25.2890129,-80.4430649,0.5
"...246","DERM_BBWQ","MR05","06/04/2024 11:00:00","Nitrogen-_Total",0.49,"mg/L",25.7857488,-80.2266574,0.5
"...247","DERM_BBWQ","MW05","03/03/2021 10:40:00","Nitrogen-_Total",4.269,"mg/L",25.521443,-80.4435492,0.5
"...248","DERM_BBWQ","OL03","03/01/2021 10:30:00","Nitrogen-_Total",0.577,"mg/L",25.9637064,-80.1502022,0.5
"...249","DERM_BBWQ","PR08","03/03/2021 09:35:00","Nitrogen-_Total",0.64,"mg/L",25.5870676,-80.5112166,0.5
"...250","DERM_BBWQ","SK09","03/01/2021 12:15:00","Nitrogen-_Total",0.669,"mg/L",25.964234,-80.3110905,0.5
"...251","DERM_BBWQ","SP01","03/04/2021 09:05:00","Nitrogen-_Total",0.387,"mg/L",25.6583676,-80.2659342,0.5
"...252","DERM_BBWQ","SP04","03/04/2021 09:50:00","Nitrogen-_Total",0.944,"mg/L",25.6740799,-80.2840729,0.5
"...253","DERM_BBWQ","WC03","03/02/2021 08:40:00","Nitrogen-_Total",0.587,"mg/L",25.7876538,-80.2150483,0.5
"...254","DERM_BBWQ","BB11","02/01/2021 09:25:00","Nitrogen-_Total",0.328,"mg/L",25.8464751,-80.1669677,0.5
"...255","DERM_BBWQ","SP04","02/04/2021 10:10:00","Nitrogen-_Total",0.984,"mg/L",25.6740799,-80.2840729,0.5
"...256","DERM_BBWQ","IC02","05/06/2024 09:55:00","Nitrogen-_Total",0.06,"mg/L",25.880033,-80.129597,0.5
"...257","DERM_BBWQ","TM08","05/07/2024 09:20:00","Nitrogen-_Total",0.9,"mg/L",25.761778,-80.4810792,0.5
"...258","DERM_BBWQ","CD01A","05/09/2024 09:10:00","Nitrogen-_Total",0.27,"mg/L",25.95683333,-80.43063333,0.5
"...259","DERM_BBWQ","GL03","06/05/2024 11:40:00","Nitrogen-_Total",0.63,"mg/L",25.5373021,-80.3437635,0.5
"...260","DERM_BBWQ","BB14","06/03/2024 10:55:00","Nitrogen-_Total",0.34,"mg/L",25.8300761,-80.1585673,0.5
"...261","DERM_BBWQ","BB24","06/04/2024 09:25:00","Nitrogen-_Total",0.06,"mg/L",25.7665764,-80.1405694,0.5
"...262","DERM_BBWQ","WC04","03/02/2021 08:55:00","Nitrogen-_Total",0.516,"mg/L",25.7944234,-80.2214498,0.5
"...263","DERM_BBWQ","BBKB1","02/04/2021 10:40:00","Nitrogen-_Total",0.25,"mg/L",25.69801,-80.17428,0.5
"...264","DERM_BBWQ","BB38","05/08/2024 08:30:00","Nitrogen-_Total",0.06,"mg/L",25.5196864,-80.2393748,0.5
"...265","DERM_BBWQ","BBMB3","05/06/2024 11:55:00","Nitrogen-_Total",0.06,"mg/L",25.825666,-80.13375,0.5
"...266","DERM_BBWQ","BBY4","05/09/2024 09:20:00","Nitrogen-_Total",0.06,"mg/L",25.599304,-80.275107,0.5
"...267","DERM_BBWQ","LR05","05/06/2024 08:55:00","Nitrogen-_Total",0.98,"mg/L",25.8714828,-80.2341987,0.5
"...268","DERM_BBWQ","LR10","05/06/2024 09:35:00","Nitrogen-_Total",3.17,"mg/L",25.8695563,-80.3387186,0.5
"...269","DERM_BBWQ","BB50","06/05/2024 09:50:00","Nitrogen-_Total",0.38,"mg/L",25.2298977,-80.3767774,0.5
"...270","DERM_BBWQ","BBOR2","06/05/2024 09:25:00","Nitrogen-_Total",0.27,"mg/L",25.2963,-80.3255,0.5
"...271","DERM_BBWQ","IC01","06/03/2024 10:10:00","Nitrogen-_Total",0.06,"mg/L",25.893724,-80.130186,0.5
"...272","DERM_BBWQ","CD09","06/06/2024 10:05:00","Nitrogen-_Total",0.62,"mg/L",25.6658803,-80.4086772,0.5
"...273","DERM_BBWQ","BL12","02/03/2021 09:30:00","Nitrogen-_Total",0.734,"mg/L",25.6610226,-80.4306146,0.5
"...274","DERM_BBWQ","PR03","02/03/2021 10:25:00","Nitrogen-_Total",5.318,"mg/L",25.5195182,-80.364046,0.5
"...275","DERM_BBWQ","BBMB1","02/02/2021 09:15:00","Nitrogen-_Total",0.293,"mg/L",25.4659,-80.38429,0.5
"...276","DERM_BBWQ","BL04","05/08/2024 10:35:00","Nitrogen-_Total",0.63,"mg/L",25.568404,-80.363504,0.5
"...277","DERM_BBWQ","AC06","05/06/2024 09:05:00","Nitrogen-_Total",0.35,"mg/L",25.9083837,-80.1636707,0.5
"...278","DERM_BBWQ","BB34","06/06/2024 09:05:00","Nitrogen-_Total",0.31,"mg/L",25.6514821,-80.2590735,0.5
"...279","DERM_BBWQ","BB04","06/03/2024 11:10:00","Nitrogen-_Total",0.3,"mg/L",25.917671,-80.1257684,0.5
"...280","DERM_BBWQ","TM05","06/04/2024 08:30:00","Nitrogen-_Total",1.05,"mg/L",25.7625448,-80.3202984,0.5
"...281","DERM_BBWQ","TM02","06/04/2024 09:25:00","Nitrogen-_Total",0.73,"mg/L",25.7855632,-80.2559449,0.5
"...282","DERM_BBWQ","AR03","01/06/2021 08:30:00","Nitrogen-_Total",0.537,"mg/L",25.2890129,-80.4430649,0.5
"...283","DERM_BBWQ","BB02","01/04/2021 11:35:00","Nitrogen-_Total",0.19,"mg/L",25.9448704,-80.1277678,0.5
"...284","DERM_BBWQ","BB05A","01/04/2021 10:50:00","Nitrogen-_Total",0.267,"mg/L",25.9017218,-80.1422694,0.5
"...285","DERM_BBWQ","BBMB3","01/07/2021 10:05:00","Nitrogen-_Total",0.279,"mg/L",25.825666,-80.13375,0.5
"...286","DERM_BBWQ","BS01","02/01/2021 10:00:00","Nitrogen-_Total",0.275,"mg/L",25.8720738,-80.1647689,0.5
"...287","DERM_BBWQ","CG07","02/04/2021 08:35:00","Nitrogen-_Total",0.789,"mg/L",25.7410796,-80.3106721,0.5
"...288","DERM_BBWQ","BBMB2","02/04/2021 12:25:00","Nitrogen-_Total",0.283,"mg/L",25.80345,-80.145149,0.5
"...289","DERM_BBWQ","BBOR1","05/08/2024 09:10:00","Nitrogen-_Total",0.06,"mg/L",25.3237,-80.3072,0.5
"...290","DERM_BBWQ","CG02","06/06/2024 10:40:00","Nitrogen-_Total",0.35,"mg/L",25.706066,-80.26086,0.5
"...291","DERM_BBWQ","BBY1","06/03/2024 09:55:00","Nitrogen-_Total",0.22,"mg/L",25.837703,-80.171883,0.5
"...292","DERM_BBWQ","BS11","06/03/2024 11:30:00","Nitrogen-_Total",1.57,"mg/L",25.927833,-80.35815,0.5
"...293","DERM_BBWQ","MR02","06/04/2024 10:20:00","Nitrogen-_Total",0.37,"mg/L",25.7689853,-80.1978204,0.5
"...294","DERM_BBWQ","TM07A","06/04/2024 09:05:00","Nitrogen-_Total",1.08,"mg/L",25.761291,-80.392942,0.5
"...295","DERM_BBWQ","IC02","06/03/2024 09:50:00","Nitrogen-_Total",0.18,"mg/L",25.880033,-80.129597,0.5
"...296","DERM_BBWQ","CG03","05/09/2024 10:50:00","Nitrogen-_Total",0.34,"mg/L",25.738545,-80.286792,0.5
"...297","DERM_BBWQ","NO07A","01/06/2021 12:10:00","Nitrogen-_Total",1.55,"mg/L",25.4628912,-80.4038901,0.5
"...298","DERM_BBWQ","PR08","01/06/2021 10:10:00","Nitrogen-_Total",0.781,"mg/L",25.5870676,-80.5112166,0.5
"...299","DERM_BBWQ","FC15","02/03/2021 12:50:00","Nitrogen-_Total",1.416,"mg/L",25.4481037,-80.460903,0.5
"...300","DERM_BBWQ","BB39A","02/03/2021 11:20:00","Nitrogen-_Total",0.463,"mg/L",25.5264328,-80.3070577,0.5
"...301","DERM_BBWQ","BBMB3","02/04/2021 12:00:00","Nitrogen-_Total",0.379,"mg/L",25.825666,-80.13375,0.5
"...302","DERM_BBWQ","GL02","05/08/2024 10:50:00","Nitrogen-_Total",1.46,"mg/L",25.5372206,-80.3330313,0.5
"...303","DERM_BBWQ","BB37","05/09/2024 09:40:00","Nitrogen-_Total",0.06,"mg/L",25.570684,-80.19177,0.5
"...304","DERM_BBWQ","BB05A","06/03/2024 10:55:00","Nitrogen-_Total",0.19,"mg/L",25.9017218,-80.1422694,0.5
"...305","DERM_BBWQ","CG02A","06/06/2024 10:30:00","Nitrogen-_Total",0.82,"mg/L",25.714687,-80.280868,0.5
"...306","DERM_BBWQ","BBMB4","06/03/2024 11:20:00","Nitrogen-_Total",0.34,"mg/L",25.846566,-80.127483,0.5
"...307","DERM_BBWQ","MW01","06/05/2024 09:40:00","Nitrogen-_Total",0.56,"mg/L",25.4707887,-80.3740089,0.5
"...308","DERM_BBWQ","AC03","03/01/2021 09:25:00","Nitrogen-_Total",0.818,"mg/L",25.8998739,-80.1622067,0.5
"...309","DERM_BBWQ","BB15A","03/04/2021 09:20:00","Nitrogen-_Total",0.372,"mg/L",25.81507571,-80.1752699,0.5
"...310","DERM_BBWQ","BB18","03/02/2021 09:25:00","Nitrogen-_Total",0.345,"mg/L",25.7868761,-80.1633701,0.5
"...311","DERM_BBWQ","MR01","02/02/2021 10:10:00","Nitrogen-_Total",0.304,"mg/L",25.770035,-80.1915094,0.5
"...312","DERM_BBWQ","BB17","02/02/2021 09:45:00","Nitrogen-_Total",0.293,"mg/L",25.802675,-80.1659703,0.5
"...313","DERM_BBWQ","TM02","02/02/2021 09:35:00","Nitrogen-_Total",0.666,"mg/L",25.7855632,-80.2559449,0.5
"...314","DERM_BBWQ","TM07A","05/07/2024 09:00:00","Nitrogen-_Total",0.98,"mg/L",25.761291,-80.392942,0.5
"...315","DERM_BBWQ","IC01","05/06/2024 10:10:00","Nitrogen-_Total",0.06,"mg/L",25.893724,-80.130186,0.5
"...316","DERM_BBWQ","BB32","03/04/2021 10:25:00","Nitrogen-_Total",0.391,"mg/L",25.68568,-80.1835687,0.5
"...317","DERM_BBWQ","BB50","03/03/2021 10:05:00","Nitrogen-_Total",0.428,"mg/L",25.2298977,-80.3767774,0.5
"...318","DERM_BBWQ","MR07","02/02/2021 11:20:00","Nitrogen-_Total",0.595,"mg/L",25.8072788,-80.2601771,0.5
"...319","DERM_BBWQ","BB22","02/02/2021 08:40:00","Nitrogen-_Total",0.163,"mg/L",25.7562781,-80.1742698,0.5
"...320","DERM_BBWQ","BB25","05/07/2024 09:05:00","Nitrogen-_Total",0.06,"mg/L",25.7592763,-80.1450669,0.5
"...321","DERM_BBWQ","PR03","05/08/2024 10:15:00","Nitrogen-_Total",5.25,"mg/L",25.5195182,-80.364046,0.5
"...322","DERM_BBWQ","BB31","06/06/2024 08:30:00","Nitrogen-_Total",0.06,"mg/L",25.6937801,-80.2075693,0.5
"...323","DERM_BBWQ","MR11","06/04/2024 11:10:00","Nitrogen-_Total",0.67,"mg/L",25.841603,-80.306345,0.5
"...324","DERM_BBWQ","PR04A","02/03/2021 11:45:00","Nitrogen-_Total",3.921,"mg/L",25.536972,-80.3895984,0.5
"...325","DERM_BBWQ","BB01A","06/03/2024 11:50:00","Nitrogen-_Total",0.15,"mg/L",25.960526,-80.124254,0.5
"...326","DERM_BBWQ","BB38","06/05/2024 08:30:00","Nitrogen-_Total",0.06,"mg/L",25.5196864,-80.2393748,0.5
"...327","DERM_BBWQ","BL02","06/05/2024 12:05:00","Nitrogen-_Total",0.34,"mg/L",25.5411866,-80.3284753,0.5
"...328","DERM_BBWQ","BB13A","06/03/2024 10:20:00","Nitrogen-_Total",0.55,"mg/L",25.84363213,-80.16884056,0.5
"...329","DERM_BBWQ","BISC127","06/06/2024 09:55:00","Nitrogen-_Total",0.39,"mg/L",25.6299983,-80.25,0.5
"...330","DERM_BBWQ","CD01A","06/06/2024 09:35:00","Nitrogen-_Total",0.46,"mg/L",25.95683333,-80.43063333,0.5
"...331","DERM_BBWQ","LR01","02/01/2021 09:35:00","Nitrogen-_Total",0.835,"mg/L",25.8451746,-80.1733678,0.5
"...332","DERM_BBWQ","DDC2","05/07/2024 11:00:00","Nitrogen-_Total",0.58,"mg/L",25.812261,-80.321703,0.5
"...333","DERM_BBWQ","MR05","05/07/2024 11:00:00","Nitrogen-_Total",0.49,"mg/L",25.7857488,-80.2266574,0.5
"...334","DERM_BBWQ","BB31","05/09/2024 07:50:00","Nitrogen-_Total",0.06,"mg/L",25.6937801,-80.2075693,0.5
"...335","DERM_BBWQ","BL06","05/08/2024 11:15:00","Nitrogen-_Total",1.17,"mg/L",25.53604325,-80.32527118,0.5
"...336","DERM_BBWQ","BISC121","05/08/2024 08:50:00","Nitrogen-_Total",0.06,"mg/L",25.3549983,-80.291665,0.5
"...337","DERM_BBWQ","CD05","05/09/2024 08:15:00","Nitrogen-_Total",0.26,"mg/L",25.6238368,-80.3436253,0.5
"...338","DERM_BBWQ","BB39A","05/08/2024 11:20:00","Nitrogen-_Total",0.06,"mg/L",25.5264328,-80.3070577,0.5
"...339","DERM_BBWQ","BBMB3","03/04/2021 10:55:00","Nitrogen-_Total",0.476,"mg/L",25.825666,-80.13375,0.5
"...340","DERM_BBWQ","BBOR1","03/03/2021 09:15:00","Nitrogen-_Total",0.29,"mg/L",25.3237,-80.3072,0.5
"...341","DERM_BBWQ","BISC101","03/03/2021 11:15:00","Nitrogen-_Total",0.392,"mg/L",25.4783316,-80.320831,0.5
"...342","DERM_BBWQ","BISC127","03/04/2021 09:45:00","Nitrogen-_Total",0.37,"mg/L",25.6299983,-80.25,0.5
"...343","DERM_BBWQ","BL03","03/03/2021 10:55:00","Nitrogen-_Total",1.075,"mg/L",25.5490482,-80.3481369,0.5
"...344","DERM_BBWQ","BL06","03/03/2021 09:05:00","Nitrogen-_Total",0.825,"mg/L",25.53604325,-80.32527118,0.5
"...345","DERM_BBWQ","BL12","03/03/2021 08:30:00","Nitrogen-_Total",0.911,"mg/L",25.6610226,-80.4306146,0.5
"...346","DERM_BBWQ","BB08","02/04/2021 10:00:00","Nitrogen-_Total",0.264,"mg/L",25.86423333,-80.17096667,0.5
"...347","DERM_BBWQ","BB47","02/03/2021 09:00:00","Nitrogen-_Total",0.32,"mg/L",25.3367944,-80.3200766,0.5
"...348","DERM_BBWQ","OSC1","05/06/2024 09:40:00","Nitrogen-_Total",0.52,"mg/L",25.893635,-80.242845,0.5
"...349","DERM_BBWQ","OL03","05/06/2024 10:10:00","Nitrogen-_Total",0.59,"mg/L",25.9637064,-80.1502022,0.5
"...350","DERM_BBWQ","NO07A","05/08/2024 09:00:00","Nitrogen-_Total",1.42,"mg/L",25.4628912,-80.4038901,0.5
"...351","DERM_BBWQ","CD03A","05/09/2024 07:35:00","Nitrogen-_Total",0.25,"mg/L",25.614657,-80.317532,0.5
"...352","DERM_BBWQ","BB02","05/06/2024 11:40:00","Nitrogen-_Total",0.06,"mg/L",25.9448704,-80.1277678,0.5
"...353","DERM_BBWQ","SK01","05/06/2024 12:20:00","Nitrogen-_Total",0.06,"mg/L",25.9294714,-80.1503688,0.5
"...354","DERM_BBWQ","TM06","05/07/2024 08:45:00","Nitrogen-_Total",1.02,"mg/L",25.762007,-80.348379,0.5
"...355","DERM_BBWQ","CD02","03/04/2021 10:10:00","Nitrogen-_Total",0.529,"mg/L",25.6111839,-80.3098744,0.5
"...356","DERM_BBWQ","CG07","03/04/2021 08:25:00","Nitrogen-_Total",0.495,"mg/L",25.7410796,-80.3106721,0.5
"...357","DERM_BBWQ","GL02","03/03/2021 11:10:00","Nitrogen-_Total",1.274,"mg/L",25.5372206,-80.3330313,0.5
"...358","DERM_BBWQ","LR05","03/01/2021 08:35:00","Nitrogen-_Total",0.962,"mg/L",25.8714828,-80.2341987,0.5
"...359","DERM_BBWQ","CD05","02/04/2021 11:00:00","Nitrogen-_Total",0.353,"mg/L",25.6238368,-80.3436253,0.5
"...360","DERM_BBWQ","BBOR1","02/03/2021 09:10:00","Nitrogen-_Total",0.35,"mg/L",25.3237,-80.3072,0.5
"...361","DERM_BBWQ","BB22","05/07/2024 08:50:00","Nitrogen-_Total",0.06,"mg/L",25.7562781,-80.1742698,0.5
"...362","DERM_BBWQ","CM02","06/04/2024 11:05:00","Nitrogen-_Total",0.44,"mg/L",25.78348,-80.23984,0.5
"...363","DERM_BBWQ","BB15A","06/03/2024 09:40:00","Nitrogen-_Total",0.24,"mg/L",25.81507571,-80.1752699,0.5
"...364","DERM_BBWQ","BB22","06/04/2024 08:55:00","Nitrogen-_Total",0.23,"mg/L",25.7562781,-80.1742698,0.5
"...365","DERM_BBWQ","BL03","02/03/2021 11:05:00","Nitrogen-_Total",1.584,"mg/L",25.5490482,-80.3481369,0.5
"...366","DERM_BBWQ","BB26","02/02/2021 08:30:00","Nitrogen-_Total",0.213,"mg/L",25.747777,-80.1850708,0.5
"...367","DERM_BBWQ","TM08","02/02/2021 09:25:00","Nitrogen-_Total",0.828,"mg/L",25.761778,-80.4810792,0.5
"...368","DERM_BBWQ","WC02","02/02/2021 08:50:00","Nitrogen-_Total",0.442,"mg/L",25.7843109,-80.2104451,0.5
"...369","DERM_BBWQ","BBOR2","02/03/2021 09:25:00","Nitrogen-_Total",0.371,"mg/L",25.2963,-80.3255,0.5
"...370","DERM_BBWQ","MR07","05/07/2024 11:40:00","Nitrogen-_Total",0.76,"mg/L",25.8072788,-80.2601771,0.5
"...371","DERM_BBWQ","BB05A","05/06/2024 11:00:00","Nitrogen-_Total",0.06,"mg/L",25.9017218,-80.1422694,0.5
"...372","DERM_BBWQ","MR11","05/07/2024 10:10:00","Nitrogen-_Total",0.72,"mg/L",25.841603,-80.306345,0.5
"...373","DERM_BBWQ","WC03","05/07/2024 08:55:00","Nitrogen-_Total",0.45,"mg/L",25.7876538,-80.2150483,0.5
"...374","DERM_BBWQ","BS07","06/03/2024 12:00:00","Nitrogen-_Total",0.62,"mg/L",25.9166356,-80.2114643,0.5
"...375","DERM_BBWQ","LR10","06/03/2024 10:15:00","Nitrogen-_Total",1.27,"mg/L",25.8695563,-80.3387186,0.5
"...376","DERM_BBWQ","OC01","06/03/2024 10:45:00","Nitrogen-_Total",0.65,"mg/L",25.89776829,-80.24577639,0.5
"...377","DERM_BBWQ","BB09","01/04/2021 10:15:00","Nitrogen-_Total",0.236,"mg/L",25.871374,-80.1550667,0.5
"...378","DERM_BBWQ","BB15A","01/07/2021 09:00:00","Nitrogen-_Total",0.346,"mg/L",25.81507571,-80.1752699,0.5
"...379","DERM_BBWQ","BS01","01/04/2021 10:05:00","Nitrogen-_Total",0.254,"mg/L",25.8720738,-80.1647689,0.5
"...380","DERM_BBWQ","BS11","01/04/2021 10:55:00","Nitrogen-_Total",1.379,"mg/L",25.927833,-80.35815,0.5
"...381","DERM_BBWQ","SK02","01/04/2021 10:50:00","Nitrogen-_Total",0.981,"mg/L",25.9319891,-80.1523133,0.5
"...382","DERM_BBWQ","SK05","01/04/2021 10:20:00","Nitrogen-_Total",1.124,"mg/L",25.9596526,-80.2054001,0.5
"...383","DERM_BBWQ","SK10","01/04/2021 10:25:00","Nitrogen-_Total",0.67,"mg/L",25.956833,-80.430633,0.5
"...384","DERM_BBWQ","SP04","01/07/2021 10:10:00","Nitrogen-_Total",0.667,"mg/L",25.6740799,-80.2840729,0.5
"...385","DERM_BBWQ","SP08","01/07/2021 09:10:00","Nitrogen-_Total",0.842,"mg/L",25.7154804,-80.3829744,0.5
"...386","DERM_BBWQ","WC04","01/05/2021 09:55:00","Nitrogen-_Total",0.626,"mg/L",25.7944234,-80.2214498,0.5
"...387","DERM_BBWQ","CG02A","02/04/2021 11:30:00","Nitrogen-_Total",0.914,"mg/L",25.714687,-80.280868,0.5
"...388","DERM_BBWQ","AC03","02/01/2021 09:15:00","Nitrogen-_Total",0.549,"mg/L",25.8998739,-80.1622067,0.5
"...389","DERM_BBWQ","BB34","02/04/2021 09:00:00","Nitrogen-_Total",0.322,"mg/L",25.6514821,-80.2590735,0.5
"...390","DERM_BBWQ","WC04","02/02/2021 09:10:00","Nitrogen-_Total",0.491,"mg/L",25.7944234,-80.2214498,0.5
"...391","DERM_BBWQ","BBMB1","05/07/2024 09:30:00","Nitrogen-_Total",0.06,"mg/L",25.4659,-80.38429,0.5
"...392","DERM_BBWQ","BB48","05/08/2024 09:35:00","Nitrogen-_Total",0.06,"mg/L",25.308595,-80.3488753,0.5
"...393","DERM_BBWQ","BB51","05/08/2024 10:10:00","Nitrogen-_Total",0.32,"mg/L",25.251496,-80.4140785,0.5
"...394","DERM_BBWQ","AC03","05/06/2024 08:50:00","Nitrogen-_Total",0.35,"mg/L",25.8998739,-80.1622067,0.562
"...395","DERM_BBWQ","BS01","05/06/2024 09:15:00","Nitrogen-_Total",0.25,"mg/L",25.8720738,-80.1647689,0.5
"...396","DERM_BBWQ","CD02","01/07/2021 10:35:00","Nitrogen-_Total",0.221,"mg/L",25.6111839,-80.3098744,0.5
"...397","DERM_BBWQ","CD09","01/07/2021 09:35:00","Nitrogen-_Total",0.312,"mg/L",25.6658803,-80.4086772,0.5
"...398","DERM_BBWQ","CG02A","01/07/2021 11:25:00","Nitrogen-_Total",0.872,"mg/L",25.714687,-80.280868,0.5
"...399","DERM_BBWQ","CM02","01/05/2021 10:30:00","Nitrogen-_Total",0.34,"mg/L",25.78348,-80.23984,0.5
"...400","DERM_BBWQ","GL02","01/06/2021 11:20:00","Nitrogen-_Total",1.243,"mg/L",25.5372206,-80.3330313,0.5
"...401","DERM_BBWQ","LR06","01/04/2021 08:00:00","Nitrogen-_Total",1.297,"mg/L",25.8539749,-80.1927698,0.5
"...402","DERM_BBWQ","LR08","01/04/2021 09:35:00","Nitrogen-_Total",1.148,"mg/L",25.8703617,-80.2907737,0.5
"...403","DERM_BBWQ","LR10","02/01/2021 09:45:00","Nitrogen-_Total",2.803,"mg/L",25.8695563,-80.3387186,0.5
"...404","DERM_BBWQ","BL05","05/08/2024 10:50:00","Nitrogen-_Total",0.69,"mg/L",25.576314,-80.360246,0.5
"...405","DERM_BBWQ","CD02","05/09/2024 07:15:00","Nitrogen-_Total",0.23,"mg/L",25.6111839,-80.3098744,0.5
"...406","DERM_BBWQ","BL03","05/08/2024 10:15:00","Nitrogen-_Total",0.62,"mg/L",25.5490482,-80.3481369,0.5
