Requested report - WIN WAVES
ORGANIZATION ID = 21FLPBCHPROJECT ID - PROJECT NAME = ERMWQ - PBC ERM Ambient Water Quality MonitoringDEP ANALYTE GROUP = General Physical-Chemical | Biological | NutrientsDEP ANALYTE NAME - UNIT = Ammonia (N) - mg/L | Nitrogen- Total Kjeldahl - mg/L | Nitrate (N) - mg/L | Nitrate-Nitrite (N) - mg/L | Nitrite (N) - mg/L | Orthophosphate (P) - mg/L | pH - SU | Phosphorus- Total - mg/L | Salinity - PSU | Turbidity - NTU | Chlorophyll a, free of pheophytin - ug/L | Nitrogen- Total - mg/L | Silica (SiO2) - mg/L | Dissolved Oxygen - mg/L | Temperature, Water - deg C | Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L
Report Run on APRIL 30, 2025The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA).The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0516202212AE16225"|"Sample"|"05/16/2022 14:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"10570015"|"Nitrogen- Total Kjeldahl"|"0.82"|""|"mg/L"|"0.2"|"0.5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0516202212AE16225"|"Sample"|"05/16/2022 14:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"10570016"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0516202212AE16225"|"Sample"|"05/16/2022 14:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"10570017"|"Phosphorus- Total"|"0.088"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0516202212AE16225"|"Sample"|"05/16/2022 14:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"10570018"|"Orthophosphate (P)"|"0.0051"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0516202212AE16225"|"Sample"|"05/16/2022 14:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"10570019"|"Nitrate-Nitrite (N)"|"0.015"|""|"mg/L"|"0.015"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0516202212AE16225"|"Sample"|"05/16/2022 14:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"10570020"|"Chlorophyll a- corrected"|"13.2"|""|"ug/L"|"1"|"5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0325202039C2520SCC"|"Field"|"03/25/2020 13:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"6775757"|"Temperature, Water"|"25.9"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0325202039C2520SCC"|"Field"|"03/25/2020 13:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"6775773"|"Dissolved Oxygen"|"6.4"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0325202039C2520SCC"|"Field"|"03/25/2020 13:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"6775799"|"pH"|"7.85"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0522202312AE2223S12A"|"Field"|"05/22/2023 12:22:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"13220462"|"Dissolved Oxygen"|"6.94"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0522202312AE2223S12A"|"Field"|"05/22/2023 12:22:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"13220464"|"pH"|"7.78"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0522202312AE2223S12A"|"Field"|"05/22/2023 12:22:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"13220466"|"Temperature, Water"|"30"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"1031202313J3123FCEB"|"Equipment Blank"|"10/31/2023 15:30:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"14087090"|"Orthophosphate (P)"|"0.0038"|""|"mg/L"|"0.0038"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"1031202313J3123FCEB"|"Equipment Blank"|"10/31/2023 15:30:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"14087091"|"Nitrogen- Total Kjeldahl"|"0.2"|""|"mg/L"|"0.2"|"0.5"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"1031202313J3123FCEB"|"Equipment Blank"|"10/31/2023 15:30:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"14087092"|"Nitrate-Nitrite (N)"|"0.015"|""|"mg/L"|"0.015"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"1031202313J3123FCEB"|"Equipment Blank"|"10/31/2023 15:30:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"14087093"|"Phosphorus- Total"|"0.0028"|""|"mg/L"|"0.0028"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"1031202313J3123FCEB"|"Equipment Blank"|"10/31/2023 15:30:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"14087096"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1031202318DJ3123S"|"Sample"|"10/31/2023 11:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14087122"|"Nitrate-Nitrite (N)"|"0.026"|""|"mg/L"|"0.015"|"0.05"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1031202318DJ3123S"|"Sample"|"10/31/2023 11:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14087123"|"Nitrogen- Total Kjeldahl"|"0.27"|""|"mg/L"|"0.2"|"0.5"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1031202318DJ3123S"|"Sample"|"10/31/2023 11:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14087125"|"Turbidity"|"1.3"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1031202318DJ3123S"|"Sample"|"10/31/2023 11:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14087128"|"Chlorophyll a- corrected"|"17.7"|""|"ug/L"|"1.2"|"5.7"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1031202318DJ3123S"|"Sample"|"10/31/2023 11:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14087130"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1031202318DJ3123S"|"Sample"|"10/31/2023 11:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14087131"|"Orthophosphate (P)"|"0.011"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1031202318DJ3123S"|"Sample"|"10/31/2023 11:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14087132"|"Phosphorus- Total"|"0.027"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0325202418DC2524S"|"Sample"|"03/25/2024 11:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14991824"|"Ammonia (N)"|"0.044"|""|"mg/L"|"0.035"|"0.05"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0325202418DC2524S"|"Sample"|"03/25/2024 11:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14991828"|"Orthophosphate (P)"|"0.014"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0325202418DC2524S"|"Sample"|"03/25/2024 11:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14991822"|"Turbidity"|"0.35"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0325202418DC2524S"|"Sample"|"03/25/2024 11:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14991823"|"Nitrogen- Total Kjeldahl"|"0.45"|""|"mg/L"|"0.2"|"0.5"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0325202418DC2524S"|"Sample"|"03/25/2024 11:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14991825"|"Phosphorus- Total"|"0.032"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0325202418DC2524S"|"Sample"|"03/25/2024 11:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14991818"|"Chlorophyll a- corrected"|"3.3"|""|"ug/L"|"1"|"5"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0325202418DC2524S"|"Sample"|"03/25/2024 11:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14991829"|"Nitrate-Nitrite (N)"|"0.068"|""|"mg/L"|"0.015"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"37B"|""|"26 40 47.68"|""|"-80 12 9.34"|"3245F"|"0515202437BE1524S37B"|"Field"|"05/15/2024 12:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15539843"|"Dissolved Oxygen"|"7.06"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"37B"|""|"26 40 47.68"|""|"-80 12 9.34"|"3245F"|"0515202437BE1524S37B"|"Field"|"05/15/2024 12:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15539845"|"pH"|"7.88"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"37B"|""|"26 40 47.68"|""|"-80 12 9.34"|"3245F"|"0515202437BE1524S37B"|"Field"|"05/15/2024 12:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15539847"|"Temperature, Water"|"28.7"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0617202418DF1724S"|"Sample"|"06/17/2024 11:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15800218"|"Nitrogen- Total Kjeldahl"|"0.55"|""|"mg/L"|"0.2"|"0.5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0617202418DF1724S"|"Sample"|"06/17/2024 11:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15800216"|"Turbidity"|"4.1"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0617202418DF1724S"|"Sample"|"06/17/2024 11:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15800223"|"Nitrate-Nitrite (N)"|"0.081"|""|"mg/L"|"0.015"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0617202418DF1724S"|"Sample"|"06/17/2024 11:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15800225"|"Chlorophyll a- corrected"|"5.2"|""|"ug/L"|"1"|"5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0617202418DF1724S"|"Sample"|"06/17/2024 11:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15800220"|"Phosphorus- Total"|"0.049"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0617202418DF1724S"|"Sample"|"06/17/2024 11:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15800221"|"Orthophosphate (P)"|"0.0074"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0617202418DF1724S"|"Sample"|"06/17/2024 11:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15800222"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0617202418CF1724S18C"|"Field"|"06/17/2024 11:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15800233"|"Temperature, Water"|"29.5"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0617202418CF1724S18C"|"Field"|"06/17/2024 11:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15800228"|"Dissolved Oxygen"|"6.05"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0617202418CF1724S18C"|"Field"|"06/17/2024 11:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15800230"|"pH"|"7.62"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0617202418CF1724S18C"|"Field"|"06/17/2024 11:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"15800232"|"Salinity"|"19.43"|""|"PSU"|""|""|""|""|""|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0717202439G1724S"|"Sample"|"07/17/2024 13:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16094519"|"Phosphorus- Total"|"0.1"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0717202439G1724S"|"Sample"|"07/17/2024 13:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16094523"|"Nitrogen- Total Kjeldahl"|"1.7"|""|"mg/L"|"0.2"|"0.5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0717202439G1724S"|"Sample"|"07/17/2024 13:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16094526"|"Turbidity"|"2"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0717202439G1724S"|"Sample"|"07/17/2024 13:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16094529"|"Chlorophyll a- corrected"|"15.1"|""|"ug/L"|"1"|"5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0717202439G1724S"|"Sample"|"07/17/2024 13:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16094521"|"Orthophosphate (P)"|"0.043"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0717202439G1724S"|"Sample"|"07/17/2024 13:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16094522"|"Ammonia (N)"|"0.1"|""|"mg/L"|"0.035"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0717202439G1724S"|"Sample"|"07/17/2024 13:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16094527"|"Nitrate-Nitrite (N)"|"0.094"|""|"mg/L"|"0.015"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0723202413G2324S13"|"Field"|"07/23/2024 12:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16102536"|"pH"|"7.88"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0723202413G2324S13"|"Field"|"07/23/2024 12:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16102538"|"Salinity"|"34.31"|""|"PSU"|""|""|""|""|""|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0723202413G2324S13"|"Field"|"07/23/2024 12:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16102539"|"Temperature, Water"|"30.4"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0723202413G2324S13"|"Field"|"07/23/2024 12:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16102534"|"Dissolved Oxygen"|"5.86"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"1212202318CL1223S"|"Sample"|"12/12/2023 10:56:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"14406060"|"Chlorophyll a- corrected"|"1"|""|"ug/L"|"1"|"5"|"U"|"Total"|"E84973"|""|""
